Sample E1,,Sample E2,,Sample E3,,Sample E4,,Sample F1,,Sample F2,,Sample F3,,Sample F4,,Sample G1,,Sample G2,,Sample G3,,Sample G4,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
765.0083618,127.6034241,765.0436401,75.08463287,765.079895,62.07391357,765.1167603,329.5727844,765.2663574,134.3347778,765.2304077,83.4800415,765.1950073,61.25384903,765.1592407,341.7605286,765.307251,107.5280304,765.3434448,81.19454956,765.3798218,55.08730316,765.4162598,280.4815674,
766.0083618,126.971962,766.0438232,75.87852478,766.0789185,62.23886108,766.114502,331.8251648,766.2637329,133.9026489,766.2275391,82.63124084,766.1917114,60.90428162,766.1559448,346.7314148,766.3051147,108.3031616,766.3411865,80.81790924,766.3771362,56.04811478,766.4130249,279.3380737,
767.0083618,127.8605576,767.0437012,74.28787231,767.0794067,62.32249832,767.116394,330.4317627,767.2645874,132.5683594,767.2298584,83.31865692,767.1934814,60.79403687,767.1577759,340.0965576,767.3043213,107.2327042,767.340271,80.62991333,767.3759155,54.79332733,767.4118652,283.6212463,
768.0083618,128.2488403,768.0458984,74.86780548,768.0810547,62.67196655,768.1168213,333.1734314,768.2648315,134.0059052,768.2294312,83.55547333,768.1935425,60.574543,768.1574707,343.1817322,768.3048706,107.325943,768.3417969,81.10604858,768.3771362,56.05861282,768.4124146,281.1072083,
769.0083618,129.0260162,769.043396,75.35127258,769.0789185,62.93520355,769.1141357,330.1422424,769.2627563,133.539444,769.227417,83.93841553,769.1915283,61.57240677,769.1557007,342.4208984,769.3025513,108.1931915,769.338501,80.41485596,769.3735962,55.72001648,769.4094238,279.4132996,
770.0083618,127.3676147,770.0457764,74.47690582,770.0808716,62.25590515,770.116394,332.6637268,770.2642822,134.6247711,770.2279663,82.80994415,770.1929932,59.67544556,770.1571655,341.5585938,770.3032837,106.1425323,770.3397217,81.58191681,770.3753662,55.77091217,770.4111938,278.6512451,
771.0083618,128.4979553,771.0447388,73.98757935,771.0809937,61.6166687,771.116272,331.8202209,771.2648926,132.0835419,771.2290649,83.40332794,771.1933594,60.47702789,771.1572266,343.3112793,771.3037109,107.6702194,771.3392334,80.47104645,771.3751831,56.0334549,771.4105225,280.8855286,
772.0083618,127.7569962,772.0447388,74.06851196,772.0806274,62.75663376,772.1159058,332.4273987,772.2617188,131.9135132,772.2268677,83.47807312,772.1914063,60.74682999,772.1560059,341.2416382,772.302063,107.2048264,772.3378906,81.16524506,772.3739014,56.13041687,772.4094849,281.0810547,
773.0083618,129.2960358,773.0444946,75.02323914,773.079895,62.71746063,773.1156616,329.2398071,773.2659302,131.9058075,773.2294312,83.59122467,773.1929321,60.46331787,773.1570435,345.2925415,773.3075562,108.3256302,773.3439941,80.88965607,773.380188,56.6060524,773.4158936,281.7557373,
774.0083618,127.1366196,774.0447388,74.85237885,774.0802002,62.60327911,774.1170654,332.6255798,774.2631226,133.421875,774.2276001,83.24445343,774.1917114,60.30470276,774.1566772,344.146759,774.3044434,107.2922134,774.34021,81.02346039,774.3760376,55.80068588,774.4119873,280.3040161,
775.0083618,126.6919098,775.0438232,74.84467316,775.0811768,63.14819336,775.1169434,333.0440979,775.2658691,134.0752258,775.2301025,83.14149475,775.1937256,60.35968018,775.1583252,343.9667969,775.3046875,108.1823807,775.3401489,81.67594147,775.3763428,56.2808609,775.4111938,279.5391541,
776.0083618,127.6219177,776.0447388,74.61039734,776.0810547,62.76932526,776.1171875,329.7434387,776.265564,132.9076843,776.2290649,83.07056427,776.1939087,60.11219025,776.1570435,345.7919922,776.3062134,107.7516479,776.3418579,80.60498047,776.3779297,56.28307724,776.4140625,281.5454407,
777.0083618,126.801384,777.043396,76.06213379,777.0790405,62.0618515,777.1153564,332.5960999,777.2664185,133.1288452,777.2303467,82.71895599,777.1937256,59.6463623,777.1570435,344.9518127,777.3062744,108.5417023,777.3424072,80.51851654,777.3781738,55.49145508,777.413208,280.538269,
778.0083618,127.5448914,778.0424194,74.26425934,778.0779419,62.61073685,778.1133423,331.6423035,778.2606812,133.9604645,778.2247314,83.15036011,778.1885376,60.60923004,778.1525269,342.8049011,778.3013306,106.8541641,778.3374634,81.2607193,778.3730469,55.12741852,778.4093018,282.0331116,
779.0083618,126.4639969,779.0437012,75.33444977,779.0793457,61.60227203,779.1150513,328.6359253,779.2627563,132.2975159,779.2271118,83.33609009,779.1905518,59.74037552,779.1548462,344.6127319,779.3024292,106.0325775,779.3378296,80.19032288,779.3733521,55.69247818,779.4100342,280.6219788,
780.0083618,127.7233963,780.0438843,75.01528168,780.0797119,62.12174988,780.1149902,331.6193848,780.262085,132.3977356,780.2263794,83.90076447,780.1905518,60.72686005,780.154541,344.5413513,780.3012085,107.5240479,780.336731,80.58071899,780.3730469,56.01778412,780.4085693,283.1615906,
781.0083618,125.8228683,781.0427246,73.70924377,781.0788574,61.86480331,781.1143799,334.3229675,781.2610474,133.2507324,781.2251587,83.58985901,781.1900635,60.59807968,781.1544189,342.8465576,781.3034058,106.7884064,781.3388672,81.7665863,781.3747559,56.0300827,781.4111328,281.889679,
782.0083618,125.4382858,782.0435791,75.20515442,782.0797119,61.82485962,782.1156006,333.0842896,782.2617188,131.5925293,782.225708,82.94099426,782.1901245,60.47518539,782.1542969,346.1207275,782.3012085,108.1515274,782.3374634,80.59676361,782.3734131,56.56959534,782.40802,281.6168518,
783.0083618,126.9184189,783.0445557,74.67166138,783.0803833,62.57083893,783.1171875,331.391571,783.265686,132.6793671,783.2297363,82.57256317,783.1942139,60.47361755,783.1587524,343.4429321,783.3049927,106.6759491,783.3408203,81.05377197,783.3762817,55.86219025,783.411377,279.7634583,
784.0083618,126.801239,784.0445557,75.33313751,784.0807495,62.53943634,784.116394,330.4387207,784.2653809,133.0915985,784.229248,83.20000458,784.1942139,60.26795197,784.1582031,343.4852295,784.3051147,106.9241028,784.34021,81.71944427,784.3762817,54.85264587,784.4130249,278.6490173,
785.0083618,127.6107559,785.0436401,75.26092529,785.079834,62.85192871,785.1156616,330.4729004,785.2637329,133.2327423,785.2283325,83.32958221,785.1912231,60.31738281,785.1553345,342.867157,785.3031616,107.2849426,785.3389893,81.62073517,785.375,56.08777618,785.4103394,279.3106384,
786.0083618,127.6942902,786.0437012,74.35650635,786.078125,62.32010651,786.1125488,328.7037048,786.2623901,132.4440613,786.2255249,83.37332916,786.1896973,60.86713791,786.1542358,344.2329712,786.3015747,107.4170837,786.3383179,81.97159576,786.3739014,55.653965,786.4096069,281.0415955,
787.0083618,127.6628494,787.0438843,74.99017334,787.0799561,62.51162338,787.1156006,332.9569092,787.2642212,132.606369,787.2290649,83.20749664,787.192688,60.2397728,787.1574097,344.0846252,787.3034058,106.0879364,787.3392944,80.6658783,787.3746338,54.77513504,787.4104614,280.4239807,
788.0083618,126.9165573,788.0450439,74.35189819,788.0808716,62.06763077,788.1155396,329.0289612,788.2637939,132.5712738,788.2277832,83.78089905,788.1924438,59.65838242,788.1569214,339.2319336,788.3031616,106.4291916,788.3390503,80.80796814,788.3748779,55.07824707,788.4103394,278.7207642,
789.0083618,127.0935974,789.0438843,74.69087982,789.0802002,62.32518768,789.1162109,327.590271,789.2632446,132.2457275,789.2269287,81.84199524,789.1920776,59.75445938,789.1565552,344.1573486,789.3025513,105.6637268,789.3390503,81.19811249,789.3748779,55.48760223,789.4109497,280.1523743,
790.0083618,126.6269226,790.0447388,74.63233948,790.0802612,63.20167923,790.1166382,331.7875671,790.2652588,133.0461731,790.2294312,83.03398132,790.1932983,60.90561295,790.1572266,343.8620605,790.307312,106.1381531,790.3428345,80.64598846,790.3786011,56.21126556,790.4140625,280.7329712,
791.0083618,126.8932648,791.0446167,74.00728607,791.0803833,62.67520142,791.116394,328.0401001,791.2652588,132.2656708,791.2298584,83.35643768,791.1942749,60.46349716,791.1580811,341.1982422,791.3049316,105.1803513,791.3405762,80.59091949,791.3757324,55.32058716,791.4126587,282.3860168,
792.0083618,127.0156326,792.0441284,75.60247803,792.0802002,61.96030045,792.1152344,328.8832703,792.2634888,132.4226837,792.2278442,82.57187653,792.1932373,60.36616516,792.1569214,340.9200745,792.3040161,106.7485886,792.3391113,80.65671539,792.3742065,55.49973297,792.4096069,282.2072144,
793.0083618,126.4489899,793.0419312,74.14272308,793.078064,61.55328369,793.1137085,327.1783142,793.260376,132.3560944,793.2240601,83.68593597,793.189209,59.91999054,793.1528931,340.655426,793.3019409,106.5267029,793.3380127,80.63126373,793.3735962,56.32497787,793.4102173,278.0091553,
794.0083618,125.8648911,794.0435791,73.84030914,794.0805054,62.24273682,794.1162109,331.0774231,794.2652588,133.243103,794.2297974,82.89002991,794.1929932,59.89463425,794.1578369,341.3765564,794.3062744,105.8936005,794.3422241,80.50245667,794.3773804,56.05667496,794.4130859,279.7876892,
795.0083618,126.8169022,795.0435791,75.54528809,795.079895,62.54310226,795.1149292,332.0777283,795.2632446,133.4223633,795.227356,83.0548172,795.1921997,60.87517929,795.1566772,343.0915222,795.3023682,105.538269,795.3383179,81.11188507,795.3747559,55.10366821,795.4103394,281.8197021,
796.0083618,126.4488525,796.0436401,76.14744568,796.0801392,62.38324356,796.1152344,329.7299194,796.2645874,133.2631226,796.2283936,82.15151215,796.1924438,60.40585327,796.156311,342.6941223,796.3057251,105.7210083,796.3419189,80.93245697,796.3776245,55.0717392,796.4140625,279.3457031,
797.0083618,126.6938629,797.0435181,74.40839386,797.0792236,62.64135361,797.1140747,330.5577698,797.2617188,132.5764313,797.2260132,82.3633728,797.1898193,60.59183502,797.1544189,343.6830444,797.3012085,106.8219986,797.3363647,81.4981308,797.3727417,55.15938187,797.4083862,280.7156982,
798.0083618,126.5240631,798.0437622,74.63179779,798.0800781,61.59508514,798.1167603,330.6950378,798.2650757,132.6434631,798.2295532,82.65969849,798.1941528,60.69364548,798.1580811,341.4946899,798.3054199,107.0064087,798.3411865,80.15473175,798.3759155,55.62740707,798.4124146,282.2218018,
799.0083618,125.5052261,799.0427246,74.15151978,799.0791016,61.49554443,799.114502,329.9555054,799.2647095,133.6830902,799.2281494,82.89787292,799.1917725,60.97147369,799.1564941,342.0408936,799.3052368,105.9120102,799.3414307,80.70877075,799.3771973,55.72987366,799.4135132,277.6352539,
800.0083618,127.1350403,800.0440674,74.2671051,800.0797729,62.43807983,800.1165161,329.1645508,800.2629395,132.5818787,800.2266846,82.61930084,800.1917114,60.03267288,800.15625,343.1758118,800.3040771,105.5750885,800.3397217,79.66629791,800.3753662,55.81831741,800.411438,282.2680054,
801.0083618,126.4910278,801.0440063,74.44351196,801.0805054,62.06568909,801.1162109,330.9154663,801.2642212,134.1239929,801.2283936,82.12554169,801.1923828,59.80555725,801.15625,340.5799255,801.3057861,107.0190353,801.3411865,80.27214813,801.376709,56.17459869,801.4125366,278.6343689,
802.0083618,127.1607132,802.0436401,74.8788147,802.0787354,61.84611511,802.1142578,329.2649231,802.2615967,133.6330414,802.2258301,83.07528687,802.1900635,59.94716263,802.1537476,342.8882446,802.3018799,106.3765182,802.3388672,79.89315796,802.3740845,55.52567673,802.409729,279.945282,
803.0083618,126.5404053,803.0446167,74.3508606,803.0802612,62.70343018,803.1157837,329.5473633,803.2622681,132.8443909,803.227356,83.53469849,803.1907349,60.56573105,803.1557007,344.4883423,803.3027344,105.7454758,803.3383179,80.30736542,803.3747559,56.56632233,803.4101563,279.8887939,
804.0083618,126.3190231,804.0438232,72.9705658,804.0796509,62.72399521,804.1154785,330.6242981,804.2640381,133.1499786,804.2278442,82.89911652,804.1923218,60.20485687,804.1570435,342.3078308,804.3035278,106.5721054,804.3395386,81.41117859,804.3752441,55.51118088,804.4112549,278.4520264,
805.0083618,126.7568207,805.0430298,74.46012878,805.0792236,62.63516235,805.1141357,328.8069763,805.2606812,132.3390198,805.2247314,82.46556854,805.1898804,61.16421509,805.1533203,342.6939697,805.3023682,105.3918304,805.3381348,79.69065094,805.3737183,55.93548203,805.4103394,282.1670227,
806.0083618,125.7718811,806.0441895,74.6911087,806.0795288,62.41069031,806.1153564,325.4028625,806.2617798,131.3357239,806.2254028,82.9546814,806.1900635,60.15275574,806.1544189,343.6584473,806.3013916,106.2432938,806.336853,80.19049072,806.3728638,55.29038239,806.4087524,279.61203,
807.0083618,127.2420578,807.0440063,75.37963867,807.079895,62.04417419,807.1148071,328.8699341,807.2633057,132.2440948,807.2280884,81.94203186,807.1920776,60.00618362,807.1563721,339.644928,807.3033447,104.9534225,807.3395386,80.1385498,807.3739014,54.79827118,807.409729,280.1571655,
808.0083618,126.6478119,808.0455933,74.94031525,808.0810547,62.38799286,808.1167603,329.3027954,808.2627563,131.7915802,808.2265625,83.0471344,808.1914063,60.72223663,808.1565552,338.4084778,808.3031616,104.5766678,808.3394165,79.57887268,808.3757324,55.6429863,808.4100952,277.8762207,
809.0083618,126.0014343,809.0440674,74.27801514,809.0795288,62.20849609,809.1159058,332.3624878,809.2620239,132.1461334,809.2268677,83.20100403,809.1908569,61.38121033,809.1553345,338.9405212,809.3037109,106.594841,809.3398438,80.51876068,809.3747559,55.7702713,809.4103394,281.564209,
810.0083618,126.7458038,810.0435791,74.75436401,810.0801392,61.61734772,810.1154175,329.2138367,810.2632446,130.5449829,810.2277222,82.20822144,810.1915283,60.05835342,810.1548462,340.7479858,810.3046265,106.0623398,810.3410034,80.75559235,810.3762207,55.75321198,810.4117432,279.8335876,
811.0083618,127.1068726,811.0438843,74.16426086,811.0792236,62.32420349,811.114563,330.6741028,811.2637939,131.9798889,811.2277222,82.78024292,811.1917114,60.07559586,811.1553955,339.2755432,811.3027954,105.9961243,811.3381958,80.19707489,811.3740845,55.3919487,811.4099731,279.8124084,
812.0083618,126.7371597,812.0443726,74.16281891,812.0800171,63.08084106,812.116394,327.1726379,812.2637329,133.7513123,812.2275391,82.78329468,812.1912231,60.30712891,812.15625,343.1134033,812.3037109,104.5813828,812.3390503,80.30605316,812.3747559,55.25179291,812.4102173,278.8011169,
813.0083618,126.8373413,813.0447388,75.45183563,813.079895,62.25043869,813.1162109,329.5848999,813.2648315,131.7114868,813.2295532,82.29154205,813.1932983,60.54474258,813.1572266,343.499176,813.3057251,104.4377136,813.3419189,80.87763214,813.3772583,55.42443466,813.413269,283.7978821,
814.0083618,125.3953857,814.0443726,75.43026733,814.0787964,62.8285408,814.1152344,328.5333862,814.2611694,132.2952576,814.2248535,82.5584259,814.1898804,60.41850281,814.1542969,342.3709106,814.3005981,104.4398575,814.3363647,79.147995,814.3724365,55.4385376,814.4074097,279.629425,
815.0083618,126.7221756,815.045166,74.23352814,815.0806885,62.12244415,815.116272,328.2333069,815.2661743,132.5134277,815.2294312,82.41627502,815.1936646,60.22266769,815.1574097,341.914032,815.305603,104.4220581,815.3417969,80.7684021,815.3753662,55.63476563,815.4118652,280.7614746,
816.0083618,124.4260864,816.0440063,74.75509644,816.0796509,62.07197189,816.1149292,332.3401489,816.2623291,132.1620941,816.2266846,82.38292694,816.1906738,60.31250763,816.1539917,337.9401855,816.3030396,106.018074,816.3397217,80.46330261,816.3751831,56.08460999,816.4111938,279.4943542,
817.0083618,126.0450516,817.0445557,74.53543854,817.0794067,62.87068176,817.1160889,329.7702637,817.2628784,130.6415558,817.227356,82.02318573,817.1914673,60.23511124,817.1560669,346.0801086,817.303894,106.7342606,817.3397217,80.54174042,817.3753662,54.67284393,817.4118042,279.9448853,
818.0083618,125.8512878,818.0440063,74.06388855,818.079895,62.93756485,818.1160889,331.2960815,818.2630615,132.9053192,818.227356,84.0980072,818.1914063,60.38528442,818.1563721,340.1111755,818.303894,106.2131195,818.3397827,81.51963806,818.3759155,55.33732224,818.4125366,277.6334229,
819.0083618,126.333374,819.0438843,74.4847641,819.0784912,62.16863251,819.1133423,330.8964844,819.2625122,133.2173157,819.2272949,82.96588135,819.1914063,60.83795547,819.154541,340.3889465,819.303894,106.5429153,819.3407593,80.18935394,819.3757324,56.35733032,819.4107056,277.8076782,
820.0083618,125.7350006,820.0435791,75.12447357,820.0800171,61.76740265,820.1155396,328.7656555,820.2608643,130.6673584,820.2247314,82.80223083,820.1903687,59.77936172,820.1549683,345.0866089,820.3018799,106.0856094,820.3378296,80.04691315,820.3741455,54.92737579,820.4092407,279.927063,
821.0083618,125.9575348,821.0430298,73.77571869,821.0794067,62.53881073,821.1146851,329.0736694,821.2647095,130.7461243,821.2280884,82.22882843,821.1923828,60.05363083,821.1569214,339.7886963,821.3037109,105.2202454,821.3397217,80.29069519,821.3752441,54.77246857,821.411438,279.438385,
822.0083618,126.0960541,822.043335,74.84896851,822.0792236,61.69090652,822.1149292,328.7973633,822.2608643,131.9638672,822.2254639,82.10202026,822.1893921,59.97451782,822.1542969,341.6748352,822.3027344,105.9128723,822.3376465,80.5920639,822.3742676,55.06648254,822.4104614,276.1072693,
823.0083618,126.2264404,823.045166,74.46908569,823.0809326,62.16010666,823.1160889,328.8872986,823.2645874,131.6507263,823.2284546,82.25128174,823.1930542,59.40069199,823.15802,341.1647339,823.3048096,107.1972351,823.3403931,79.90602875,823.3754272,54.75023651,823.411438,279.7706299,
824.0083618,125.6713562,824.0439453,75.35809326,824.0794067,63.47151184,824.1155396,330.70401,824.263855,131.6183777,824.2279663,81.43566132,824.1930542,60.22883987,824.1570435,341.6322021,824.3046875,106.8746796,824.3414307,80.83708954,824.3770752,55.7714119,824.4129639,278.4484558,
825.0083618,127.1421585,825.0441284,75.11483002,825.0795288,61.74847412,825.1150513,329.7044373,825.2630005,130.714798,825.2266846,82.31723785,825.1905518,59.18669891,825.1555176,341.9732666,825.3041382,105.9451447,825.3411865,81.10361481,825.37677,55.05059052,825.4121094,279.3577576,
826.0083618,124.8154526,826.0452881,75.70844269,826.0808716,62.63259888,826.1165161,331.1902771,826.2645264,131.1808167,826.2284546,81.90518188,826.1934204,60.63551331,826.1570435,341.1762695,826.3049316,106.2642212,826.3415527,80.85050201,826.3768921,55.63138199,826.4127808,280.5186462,
827.0083618,125.4721603,827.0441284,74.97411346,827.0794678,62.39338303,827.1153564,329.7227783,827.263916,132.0257874,827.2288208,82.646492,827.192749,60.28054047,827.1574097,339.4389038,827.3031616,105.8451996,827.3387451,79.83265686,827.3746338,55.9079895,827.4101563,281.8136902,
828.0083618,125.0037689,828.0450439,73.98168182,828.0810547,63.47426605,828.1170654,330.0255737,828.2653198,132.0424042,828.2302246,83.0252533,828.1934814,59.59865189,828.1578979,342.9588013,828.3066406,107.5912857,828.3425903,81.70205688,828.3789673,54.94956207,828.4138794,279.9107056,
829.0083618,125.6434021,829.0445557,74.59913635,829.0807495,62.1730423,829.1155396,328.3880005,829.2625732,131.8203583,829.2265625,82.1607132,829.1912231,60.73006821,829.1558838,340.6923523,829.3018799,105.8077774,829.3380737,80.62252808,829.3739014,54.71970749,829.4101563,278.2311096,
830.0083618,124.7511902,830.0429688,74.1882019,830.0784912,62.69563675,830.1143799,330.2761536,830.2615356,131.3462219,830.225769,82.28437805,830.1915283,59.47681808,830.1557007,342.6782837,830.3010254,106.2907104,830.336792,80.34642792,830.3724976,55.2443924,830.4080811,279.4195862,
831.0083618,123.7894745,831.0445557,74.91356659,831.0803833,62.78328705,831.1168823,328.4571533,831.2633667,132.7853241,831.2271118,82.41091156,831.1920776,59.944767,831.1564941,341.004303,831.3035278,105.807312,831.3397217,80.75370026,831.3752441,55.58946228,831.4105225,278.0490723,
832.0083618,124.920517,832.0440063,75.0009613,832.0795288,63.22754288,832.1159058,328.7465515,832.2637329,131.5204468,832.2280884,83.49495697,832.1920776,59.98075485,832.1570435,340.4068909,832.3028564,106.2376175,832.3372803,79.61054993,832.3731689,54.714077,832.409729,279.6893616,
833.0083618,123.7759018,833.0441284,73.34249115,833.0801392,62.13022614,833.1160278,328.391571,833.2642822,130.0921021,833.2286987,82.41638184,833.1931763,59.82836533,833.1570435,342.0969238,833.305542,106.8228836,833.3419189,79.89137268,833.3775635,54.87231827,833.4133911,279.7355652,
834.0083618,124.9209518,834.0440063,74.03713226,834.0794067,63.10712433,834.1150513,328.8770752,834.2624512,131.3325043,834.2272339,83.33611298,834.19104,60.18472672,834.1553955,339.2754822,834.3040161,106.3248138,834.3403931,80.78614807,834.3757935,55.61115646,834.4124146,275.7885132,
835.0083618,124.2851791,835.0436401,75.31054688,835.0790405,63.18863297,835.1140747,331.8021851,835.2620239,131.8494873,835.2255859,83.3742218,835.1893921,60.37574387,835.1539307,342.4645996,835.3028564,105.9512253,835.3387451,80.21887207,835.3742676,55.7829895,835.4100342,278.6455078,
836.0083618,126.5283813,836.0452271,73.75415039,836.0808716,62.25787735,836.1162109,330.0870056,836.2650146,131.3158112,836.2293701,82.71453094,836.1941528,60.18485641,836.1575317,339.648407,836.3060913,104.7555389,836.3424072,81.06311035,836.3771973,55.42616272,836.413147,281.7977905,
837.0083618,124.9470215,837.0441895,73.5667572,837.0805054,62.98375702,837.1159668,329.21875,837.2659912,131.7187347,837.2303467,82.4415741,837.1945801,60.03001404,837.1580811,340.9342957,837.3049927,106.8072281,837.3408203,80.78622437,837.3763428,55.55025482,837.4122925,281.2468262,
838.0083618,125.026062,838.0445557,75.02086639,838.0807495,61.4677887,838.116394,329.4267273,838.2650146,130.7997284,838.229187,82.58763885,838.1940308,59.74272537,838.1575317,339.2217102,838.3040771,105.4834061,838.34021,79.5990448,838.3763428,56.04240036,838.4122314,278.7354431,
839.0083618,123.8506775,839.0447998,74.42672729,839.0797729,62.53507614,839.1155396,331.1300964,839.2646484,131.1625366,839.2282104,82.01313019,839.1925659,59.59034348,839.1572876,343.8190613,839.3033447,106.2178116,839.3394165,79.59778595,839.3753662,55.49559402,839.4108887,279.7692261,
840.0083618,124.802948,840.0435791,74.95847321,840.0799561,61.8993988,840.1153564,329.9388123,840.2637329,131.7892761,840.229248,82.62112427,840.1923828,59.85839844,840.1563721,338.3657532,840.3048096,107.4247818,840.3409424,80.23258209,840.3773193,54.890522,840.4127808,280.8789673,
841.0083618,124.3402557,841.0438843,74.65092468,841.0799561,63.06361389,841.1167603,328.6090698,841.2649536,131.1593475,841.2296753,83.18928528,841.1935425,60.07837677,841.1582642,344.5325012,841.3062744,107.0157623,841.3417358,80.47470856,841.3780518,56.31192017,841.4137573,276.3587646,
842.0083618,124.4036102,842.0440674,74.90222168,842.0790405,62.72587967,842.1148071,329.1980591,842.2647095,131.8910522,842.2287598,83.69431305,842.1920776,61.74123001,842.1564941,338.9328918,842.3054199,106.5390701,842.342041,80.90807343,842.3763428,54.61501312,842.4126587,279.6534119,
843.0083618,126.358139,843.0441895,75.76727295,843.0795288,61.88949203,843.1160278,331.6586304,843.263855,130.7419128,843.2275391,82.47873688,843.1920776,60.36016083,843.1552124,341.4226074,843.3031616,107.0258331,843.3397217,80.03224945,843.3743896,55.02156067,843.4111328,278.8387146,
844.0083618,125.5810699,844.0445557,73.98361206,844.0805054,61.71850204,844.116394,331.139679,844.2633667,133.0189514,844.2279663,82.32235718,844.1915894,59.82081985,844.1555176,341.9877014,844.303833,106.0697403,844.3388672,80.32164001,844.3757935,56.00522614,844.4117432,276.0014038,
845.0083618,126.2167664,845.0441284,74.99241638,845.0800171,62.49238586,845.1158447,331.4262085,845.2640381,131.7950439,845.2282715,83.16745758,845.1925659,60.45543671,845.1572266,342.6801758,845.3033447,106.3282852,845.3394165,81.75611877,845.375061,55.24055862,845.411438,277.5635986,
846.0083618,123.7258759,846.0445557,73.73612976,846.0802002,63.0195961,846.1159058,327.4160461,846.2625732,131.510376,846.2264404,81.84188843,846.1921997,59.81645203,846.1558838,341.2675476,846.3034058,105.5174255,846.3378906,79.24603271,846.3733521,55.36299133,846.4093628,278.8746033,
847.0083618,126.017807,847.0453491,74.42744446,847.0802002,62.65010834,847.1159058,328.7982788,847.265564,131.4743652,847.2290649,83.04445648,847.1929932,59.47245407,847.1570435,340.4233398,847.307251,104.71064,847.3435669,79.95431519,847.378479,55.15044022,847.414856,280.2224121,
848.0083618,124.584053,848.0447998,73.92066193,848.079895,62.27533722,848.116394,328.8364868,848.2623901,130.499054,848.2267456,82.69677734,848.1914063,59.81037521,848.1550293,342.5924683,848.3028564,104.6420746,848.3390503,80.07974243,848.3742065,55.11227036,848.4105225,281.0283813,
849.0083618,124.4489365,849.0430298,74.80007935,849.0795288,61.75208282,849.1152954,327.8649902,849.2645264,130.9594116,849.2290649,83.29424286,849.1925049,59.24763489,849.1561279,339.390625,849.3048096,105.9741669,849.3414307,79.61289215,849.3770752,55.80692673,849.4119873,279.2398376,
850.0083618,125.2846985,850.0432739,74.2530365,850.0797119,62.60707855,850.1153564,329.1652527,850.2635498,132.5740814,850.2282104,82.93065643,850.192688,60.24328232,850.1560059,340.3172302,850.3049927,105.855629,850.3411865,79.78001404,850.37677,54.93110657,850.4129639,279.3589783,
851.0083618,124.823761,851.0437622,74.23165131,851.0800781,62.60968018,851.1152344,328.5691223,851.2628784,131.2782135,851.2266235,82.50537872,851.1903687,59.75879669,851.1544189,338.7071838,851.3043213,106.5297775,851.3403931,79.89909363,851.3766479,54.4349823,851.411499,280.1014099,
852.0083618,123.3357391,852.0455933,74.61962128,852.0805054,62.69918442,852.1167603,329.8997192,852.2644043,130.1832428,852.2289429,83.2302475,852.1937866,59.05231094,852.1584473,340.6365967,852.3063965,107.1742325,852.3417969,79.907547,852.3770752,54.8837738,852.4137573,279.6287537,
853.0083618,125.8979721,853.0441284,75.62985229,853.0797729,62.65717697,853.116394,330.2396851,853.265625,131.3027954,853.2305298,82.95574188,853.1939087,60.05239868,853.1571045,340.6192017,853.3048706,107.2105408,853.3407593,80.62537384,853.3770752,55.2958107,853.413208,279.0922241,
854.0083618,124.1398392,854.0450439,75.48707581,854.0809937,62.08166885,854.116394,327.6269531,854.2658691,129.6019592,854.2304077,82.33566284,854.1930542,59.62207413,854.1575317,341.8128357,854.3067017,105.0562897,854.3432007,80.46660614,854.3786621,55.66419983,854.4144897,280.4342651,
855.0083618,124.4060211,855.0438843,75.33048248,855.079895,62.55066299,855.116272,327.8045044,855.2644653,129.7125702,855.2290649,82.62072754,855.1932373,60.21392822,855.1575317,339.3218384,855.3044434,106.184433,855.3390503,79.28175354,855.3754272,54.68595505,855.4110107,278.75354,
856.0083618,123.7686462,856.0439453,74.98822784,856.0794067,62.07356262,856.1153564,329.026825,856.2626953,131.3555908,856.2275391,82.30712128,856.1925659,60.65871429,856.1565552,338.7786865,856.302002,106.3018646,856.3386841,80.98915863,856.3743286,55.14342117,856.4103394,276.9274292,
857.0083618,124.1778107,857.0430298,74.86698914,857.0791016,61.56084061,857.1150513,332.1514587,857.2633667,130.3550262,857.2280884,82.02558899,857.1923218,59.7963295,857.156189,338.1927185,857.3035889,104.2785492,857.3388672,79.75971985,857.3747559,55.21804428,857.4095459,277.3182678,
858.0083618,124.4118805,858.0447388,74.13658905,858.079895,62.92176056,858.1153564,328.79953,858.2610474,128.5166016,858.2254639,82.31896973,858.1898193,59.69672012,858.154541,339.6338806,858.3004761,105.0516357,858.3360596,79.51799011,858.3709106,54.3140831,858.4066162,276.926178,
859.0083618,124.3565445,859.0441895,74.30815125,859.0804443,62.54972458,859.1153564,329.9143677,859.2648315,129.3696899,859.2286987,82.59185028,859.1930542,59.35960007,859.1572266,342.307251,859.3075562,106.3152084,859.3425293,80.14714813,859.3792114,54.81520462,859.4138794,278.2645569,
