Sample A9_Ex509_Em563,,Sample A9_Ex509_Em660,,Sample A10_Ex509_Em563,,Sample A10_Ex509_Em660,,Sample A11_Ex509_Em563,,Sample A11_Ex509_Em660,,Sample A12_Ex509_Em563,,Sample A12_Ex509_Em660,,Sample B9_Ex509_Em563,,Sample B9_Ex509_Em660,,Sample B10_Ex509_Em563,,Sample B10_Ex509_Em660,,Sample B11_Ex509_Em563,,Sample B11_Ex509_Em660,,Sample B12_Ex509_Em563,,Sample B12_Ex509_Em660,,Sample C9_Ex509_Em563,,Sample C9_Ex509_Em660,,Sample C10_Ex509_Em563,,Sample C10_Ex509_Em660,,Sample C11_Ex509_Em563,,Sample C11_Ex509_Em660,,Sample C12_Ex509_Em563,,Sample C12_Ex509_Em660,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
60.50166702,827.2720337,60.50833511,123.8944778,60.53245926,362.6542358,60.53912354,56.83841705,60.56362152,312.7409668,60.57029343,107.5735245,60.59387589,361.4837341,60.60054016,60.40613937,60.72154236,1000,60.72820663,106.5659637,60.69120789,862.6748657,60.69787598,64.90857697,60.6608963,905.9261475,60.66756058,68.56228638,60.63039398,893.4435425,60.63706207,77.40645599,60.75722885,198.5457916,60.76389694,34.90795517,60.78739548,74.69914246,60.79406357,13.56913757,60.81754303,94.64407349,60.82420731,18.0242157,60.8478775,109.218689,60.85454178,21.03169441,
61.00166702,834.5477295,61.00833511,130.9559326,61.03154373,348.8304443,61.03820801,58.53627396,61.06189728,309.0681763,61.06856155,106.7946625,61.0912056,361.8093262,61.0978775,59.87074661,61.21687317,1000,61.22354507,107.1467514,61.1865387,892.1955566,61.19322968,65.43482208,61.15671158,883.8284912,61.16337585,67.5243454,61.12606049,922.6540527,61.13273239,79.56274414,61.25304413,202.0421906,61.2597084,36.64428711,61.28339386,81.72568512,61.29006195,14.25734901,61.31389618,92.76160431,61.32056046,17.93021965,61.3452301,113.6719742,61.35189438,21.95052338,
61.50166702,855.9518433,61.50833511,130.2358398,61.53320694,354.4968262,61.53987503,57.97182846,61.56337357,310.8108521,61.57004166,105.5487823,61.59389496,364.2194214,61.60056305,60.12662506,61.72056198,1000,61.72723007,108.8888016,61.69006348,885.3845825,61.69672775,66.38225555,61.65939713,899.9341431,61.66606522,67.79779816,61.62864685,917.4000244,61.63533401,79.14517212,61.75637436,197.9654236,61.76304245,35.71084213,61.78620911,78.52792358,61.79287338,14.4278183,61.81679153,93.42189026,61.82345963,18.03293991,61.84698105,116.9625168,61.85364532,21.57955742,
62.00166702,853.9907227,62.00833511,129.6756439,62.03197861,362.1316833,62.0386467,57.24091721,62.06239319,313.5194702,62.06906509,106.2713013,62.09270859,360.8101807,62.09937286,59.48940659,62.21847916,1000,62.22514725,110.4076309,62.18798065,872.8428955,62.19464493,65.27085876,62.15745926,893.8563232,62.16414261,67.27330017,62.12672806,946.5283203,62.13339615,80.18943787,62.25504303,202.5716553,62.26170731,37.22605515,62.2853775,77.43780518,62.29204178,14.41416836,62.31581116,93.81487274,62.32247543,18.18010712,62.34556198,116.7103729,62.35223007,22.98161888,
62.50166702,876.4764404,62.50833511,131.4888916,62.5322113,360.8827515,62.53889465,57.66793823,62.56337357,308.8487549,62.57004166,106.6342773,62.59370804,363.4276428,62.60037613,60.08080292,62.72029114,1000,62.72695541,109.8131104,62.6897316,860.2510986,62.69639587,68.31503296,62.65939713,896.0808105,62.66606522,69.07787323,62.62939453,922.0766602,62.63606262,81.01204681,62.75621033,206.0364075,62.7628746,37.08377457,62.78720856,81.04569244,62.79387665,15.10093594,62.81770706,98.30383301,62.82437515,18.94416618,62.84739685,120.8347778,62.85406113,23.33448601,
63.00166702,865.2091064,63.00833511,131.9580688,63.03354263,351.4038696,63.04021072,57.38528061,63.06370926,314.4556885,63.07037354,107.1811447,63.09339523,363.5730286,63.10005951,58.87123489,63.22053909,1000,63.227211,107.501152,63.19037628,902.3829956,63.19704056,64.48492432,63.15887451,912.5698853,63.1655426,67.69781494,63.12837219,920.1098633,63.1350441,81.14785004,63.25621033,205.4840546,63.2628746,36.87519455,63.28623199,81.15287018,63.29289627,14.87513733,63.31637192,100.1306,63.3230629,18.45128822,63.34720993,121.6612015,63.35387421,23.43054199,
63.50166702,873.2661133,63.50833511,133.1293793,63.53206253,349.4060669,63.53873062,57.85909271,63.56206131,312.6047668,63.5687294,106.9986954,63.59287643,363.6121521,63.59954071,59.60903931,63.72104263,1000,63.72771072,108.6178818,63.69006348,890.2313232,63.69672775,67.21850586,63.65987396,907.6228638,63.66654205,68.62519073,63.62920761,941.6813354,63.6358757,84.58972931,63.7568779,214.2860565,63.76356125,36.93861008,63.78804016,80.79286957,63.79471207,14.92691135,63.81837463,98.20523071,63.82503891,18.82972527,63.84870911,127.4281464,63.85537338,24.13883209,
64.00167084,899.4741211,64.0083313,133.486557,64.03239441,350.9346008,64.0390625,58.09166718,64.06304169,319.8616028,64.06973267,104.3276825,64.09371185,374.08255,64.10037231,59.59105682,64.22137451,1000,64.2280426,112.0326538,64.19087219,866.6696167,64.19754028,64.9076004,64.16054535,915.40271,64.16720581,68.12999725,64.12953949,954.765686,64.13623047,82.80046844,64.25689697,218.2787018,64.26356506,37.73840714,64.2870636,80.44632721,64.29373169,15.61013222,64.31822968,100.4629288,64.32489777,19.620327,64.34837341,127.9887848,64.3550415,24.53055191,
64.50167084,864.6054688,64.5083313,131.8840332,64.53287506,358.9085083,64.53954315,58.24662018,64.56320953,313.0095825,64.56987,107.7778168,64.59337616,363.2350464,64.60005951,61.49818039,64.72148132,1000,64.72814178,112.4144516,64.69106293,889.6468506,64.69773102,65.8573761,64.66072845,915.8272095,64.66739655,67.45172882,64.62953949,958.8187866,64.63620758,82.24108887,64.75687408,215.3215179,64.76356506,38.34057999,64.78704071,84.62762451,64.7937088,16.21417999,64.81762695,104.3134689,64.8243103,18.98060608,64.84780884,132.8890228,64.85447693,25.38669014,
65.00167084,876.7027588,65.0083313,136.7264709,65.03187561,359.3234558,65.0385437,57.80895996,65.0619812,328.6831055,65.06867218,107.8313675,65.09254456,366.4320984,65.09920502,59.67455292,65.21920776,1000,65.22587585,111.2215958,65.18854523,886.9068604,65.19520569,66.35852051,65.15804291,877.7833252,65.164711,67.82881927,65.12773132,950.2703247,65.13439178,84.40109253,65.25470734,216.568634,65.26137543,38.57510757,65.2857132,82.86489868,65.29237366,15.34520721,65.31655884,102.6479492,65.32322693,20.08078766,65.34720612,139.6153564,65.35387421,26.20268822,
65.50167084,890.8582153,65.5083313,135.1038971,65.53206635,364.4814453,65.53872681,57.98891449,65.56322479,314.7123413,65.56990051,108.2232895,65.59355927,362.2954712,65.60022736,58.93336487,65.72156525,1000,65.72823334,112.9850616,65.69112396,914.3058472,65.69779205,65.1955719,65.65995789,903.0592041,65.66662598,69.7073822,65.62962341,971.6743774,65.6362915,85.03140259,65.75720978,223.7753754,65.76389313,40.81475449,65.78754425,85.43797302,65.7942276,16.06777763,65.81771088,105.9432144,65.82437134,20.34931374,65.84903717,139.7154388,65.85570526,26.44438744,
66.00167084,887.0127563,66.0083313,133.7033081,66.03253937,358.6465149,66.03920746,57.4392662,66.06278992,323.8974304,66.06945801,107.6291351,66.09255981,366.6148682,66.09922791,59.22096634,66.22172546,1000,66.22840118,112.981926,66.19172668,878.7987061,66.19839478,66.5033493,66.15995789,908.1747437,66.16662598,69.22310638,66.12889099,958.8314209,66.13556671,83.64479065,66.25746155,225.2553711,66.26412201,39.50383377,66.28787231,83.37673187,66.29454041,16.48107147,66.31820679,105.178566,66.32487488,20.12596321,66.34780884,139.3062439,66.35447693,26.24499893,
66.50167084,889.3831177,66.5083313,132.4711914,66.53264618,362.6544495,66.53931427,56.67845154,66.56412506,322.3406982,66.57079315,107.6848373,66.59437561,365.627533,66.6010437,58.40650558,66.72031403,1000,66.72697449,110.4597321,66.69020844,887.6882935,66.69687653,67.50196838,66.65989685,890.814209,66.66655731,69.50244141,66.62839508,965.1809082,66.63506317,86.81658936,66.75537872,225.2614441,66.76203918,38.76280594,66.78562164,85.36603546,66.79228973,16.47426987,66.8167038,108.4485626,66.82337952,19.80468178,66.84731293,145.890564,66.85398102,28.17866516,
67.00167084,899.7952271,67.0083313,136.834259,67.03170776,364.7814331,67.03837585,56.64768219,67.06287384,326.1455383,67.06954193,107.9252548,67.09254456,372.4377136,67.09920502,59.36510849,67.21837616,1000,67.22504425,113.9216461,67.18798065,874.0671387,67.19464874,68.1193161,67.15770721,897.2613525,67.16437531,68.85353851,67.12687683,951.9406128,67.13353729,85.08587646,67.2526474,228.8157501,67.25931549,39.72180557,67.28264618,88.22736359,67.28931427,17.46788406,67.31287384,110.4601746,67.31954193,21.23263931,67.34337616,151.75,67.35004425,27.56200218,
67.50167084,893.2356567,67.5083313,136.0213013,67.53253937,360.4445801,67.53920746,56.81839752,67.56370544,324.1251831,67.57037354,109.5129547,67.59364319,371.6104736,67.60031128,59.31238556,67.72071075,1000,67.72737885,113.6803284,67.69054413,877.4968262,67.69721222,68.1985321,67.66023254,894.5689087,67.66689301,69.82520294,67.62987518,976.3751831,67.63654327,87.18773651,67.75637817,228.9635773,67.76303864,40.94040298,67.78639984,89.82289124,67.7930603,17.33047295,67.8167038,114.0403976,67.82337952,21.05745697,67.84703827,153.0928345,67.85370636,28.79080582,
68.00167084,918.9505615,68.0083313,139.2064514,68.03312683,371.1455383,68.03978729,57.66029358,68.06339264,324.0409851,68.07003784,107.222023,68.09371185,373.6530151,68.10037231,59.06853485,68.22106171,1000,68.2277298,112.3966293,68.19087219,883.2045288,68.19754028,67.88286591,68.15953827,904.71698,68.16620636,71.08544922,68.12973022,977.1639404,68.13639832,90.20606995,68.25662231,235.3552246,68.26325226,41.23465347,68.2877121,87.96063995,68.29438019,17.7401104,68.31748199,114.8158569,68.32414246,21.04374313,68.34672546,156.9612885,68.35339355,29.30830574,
68.50167084,911.041748,68.5083313,134.9523926,68.53203583,364.1147766,68.53870392,58.00250626,68.56247711,327.0683289,68.5691452,107.0419998,68.59297943,372.3348083,68.59963989,58.5505867,68.72187805,1000,68.72853851,117.0399628,68.69137573,885.8984375,68.69803619,67.85688782,68.65964508,913.9594116,68.66630554,70.41413116,68.62953949,971.3648682,68.63620758,90.91034698,68.75788116,237.0511932,68.76454163,39.84809875,68.78754425,91.99082947,68.7942276,17.26861763,68.81787109,117.557579,68.82454681,21.32222557,68.84903717,160.8313751,68.85570526,30.49577332,
69.00167084,926.5353394,69.0083313,139.762085,69.03337097,365.9323425,69.04003906,57.64016342,69.06370544,334.2940063,69.07038116,107.5509949,69.09403992,367.763916,69.10070801,60.84173965,69.22071075,1000,69.22737885,116.4543533,69.19120789,882.6870728,69.19787598,68.00773621,69.16004181,892.5961304,69.16673279,68.84462738,69.12987518,982.2987671,69.13654327,88.40091705,69.25704193,239.9414063,69.26370239,40.99641418,69.2873764,93.50852966,69.29404449,17.65464401,69.31787109,115.2339172,69.32454681,21.44042206,69.34770203,162.3877258,69.35439301,30.58379555,
69.50167084,939.572937,69.5083313,138.6545105,69.5322113,365.6328125,69.53890228,56.58933258,69.56256866,326.1025696,69.56922913,108.3228226,69.59304047,369.9410706,69.59970856,59.34198761,69.72014618,1000,69.72681427,115.8461456,69.68972778,898.5383301,69.69639587,70.07955933,69.65940094,907.8845825,69.6660614,70.93986511,69.62845612,981.5662842,69.63514709,90.08477783,69.75572968,243.4551239,69.76239777,42.53881836,69.78614807,89.48858643,69.79281616,17.43284035,69.81589508,119.960762,69.82255554,22.19890213,69.84723663,168.2588196,69.85389709,30.35642052,
70.00167084,939.6912231,70.0083313,140.1772766,70.03354645,366.4182434,70.04020691,57.33612061,70.06381226,325.8418579,70.07047272,107.5259018,70.09389496,370.7080383,70.10056305,58.82705307,70.22154236,1000,70.22820282,116.2176971,70.19120789,894.6693726,70.19787598,69.13591766,70.16087341,911.0124512,70.16754913,72.06465912,70.13021088,998.737793,70.13687134,91.79318237,70.25704193,243.0695648,70.26370239,41.99079132,70.2873764,94.13522339,70.29404449,18.24229431,70.31771088,117.8788376,70.32437134,23.18201828,70.34887695,172.5351868,70.35554504,30.98861885,
70.50167084,953.8988647,70.50837708,139.271347,70.5327301,367.7476196,70.53939819,57.24851608,70.56271362,327.3261414,70.56937408,106.0031281,70.59348297,375.9063416,70.60014343,59.30115509,70.72145844,1000,70.72812653,117.2031784,70.69106293,883.1189575,70.69773102,69.15183258,70.65995789,909.8609619,70.66662598,71.22483063,70.62953949,998.980896,70.63623047,92.31572723,70.75788116,246.3016663,70.76454163,41.83273315,70.78754425,92.5199585,70.7942276,18.39243698,70.81803894,123.7250824,70.82470703,23.45811653,70.84870911,169.975296,70.85536957,31.83987427,
71.00167084,941.1810303,71.0083313,142.8977966,71.03287506,364.09552,71.03954315,56.57222366,71.06320953,333.2725525,71.06987,106.529129,71.09396362,370.636322,71.10062408,59.95704651,71.22206116,1000,71.22872925,118.3406448,71.19070435,881.7244873,71.19739532,70.88288116,71.16105652,921.9230347,71.16773224,71.68873596,71.12987518,1000,71.13656616,93.94333649,71.25770569,250.9419098,71.26437378,41.46831512,71.28804779,96.07861328,71.29470825,18.87540817,71.31787109,122.9619217,71.32454681,22.78854942,71.34846497,179.9526825,71.35512543,33.25374222,
71.50167084,971.7637329,71.5083313,140.1798096,71.53156281,371.8619995,71.5382309,58.04281235,71.5620575,334.2487488,71.56872559,107.787262,71.59320831,384.17099,71.5998764,58.61068726,71.71889496,1000,71.72556305,117.7417068,71.68942261,910.7410889,71.69606018,71.85282898,71.65906525,915.491272,71.66573334,70.5619812,71.62889862,999.9613647,71.63556671,91.37029266,71.75487518,252.7667542,71.76156616,43.34801483,71.78604126,97.61313629,71.79270935,18.43005371,71.81654358,120.8877945,71.82321167,23.6149807,71.84697723,180.3319855,71.85364532,31.98903084,
72.00167084,973.5756836,72.0083313,144.1650238,72.03321075,364.9703369,72.03987885,57.03025055,72.06356812,329.796936,72.07022858,107.2610016,72.09456635,372.7766724,72.10122681,58.86318588,72.22220612,1000,72.22887421,119.4261017,72.19164276,903.2322388,72.19831848,69.67417145,72.16104126,919.595459,72.16770935,68.55273438,72.13037109,1000,72.13706207,93.79222107,72.25621033,254.4923096,72.26287079,43.05553055,72.2857132,101.469986,72.29237366,18.84892654,72.31620789,126.2482834,72.32287598,23.86770439,72.34638214,188.0957031,72.3530426,33.47816467,
72.50167084,968.5646973,72.5083313,142.93927,72.53105927,365.7647095,72.53772736,56.78199768,72.56139374,338.892334,72.56806946,107.1629333,72.59262848,376.7677307,72.59928894,61.13753891,72.720047,1000,72.72670746,117.9434738,72.68987274,902.309082,72.69656372,73.69320679,72.65906525,903.4553223,72.66573334,72.22402954,72.62828827,1000,72.63496399,96.4312973,72.75672913,262.1585083,72.76339722,43.94273758,72.78704071,100.9522171,72.7937088,19.02752304,72.81737518,131.4087372,72.82404327,22.41796112,72.84837341,187.4871216,72.85504913,34.54912949,
73.00167084,976.7653809,73.0083313,143.6850128,73.03256226,367.1919556,73.03922272,56.449543,73.06389618,341.5740356,73.07056427,107.8939056,73.09371185,374.1699524,73.10037231,61.07731247,73.22138214,1000,73.2280426,122.2853165,73.19104004,896.0302734,73.19770813,71.87059784,73.15970612,899.3846436,73.16637421,70.98968506,73.12937927,1000,73.13603973,95.82917023,73.25706482,266.0783691,73.26372528,43.86724854,73.28723145,101.3213959,73.29389954,19.16293907,73.31723022,132.7662048,73.32389069,24.05992508,73.34870911,195.5449524,73.35536957,34.4327774,
73.50167084,976.4359131,73.5083313,139.6295013,73.53239441,377.4710388,73.5390625,57.70616913,73.56304169,339.5112305,73.56970978,108.1510086,73.59371185,389.1103516,73.60037231,61.02249146,73.71989441,1000,73.7265625,120.6707687,73.69037628,899.1779175,73.69703674,72.8769455,73.65921021,917.9868774,73.6658783,69.54880524,73.62923431,1000,73.63589478,96.42828369,73.75631714,265.258728,73.7629776,42.35304642,73.78653717,101.3827362,73.79320526,19.6906662,73.81697845,131.9382935,73.82364655,24.7199173,73.84664917,196.2440643,73.85330963,34.70841599,
74.00167084,986.1920776,74.0083313,144.8326263,74.03137207,367.7218018,74.03804779,55.54973221,74.06239319,340.0417175,74.06906128,107.3271179,74.09270477,382.2911377,74.09939575,61.16583633,74.21871185,1000,74.22537231,123.4975281,74.18837738,903.0036011,74.19504547,72.92874146,74.15737152,903.923645,74.16403961,69.54894257,74.1268692,1000,74.13354492,95.72283936,74.25437927,270.0645447,74.26103973,44.25007629,74.28370667,102.2708893,74.29037476,19.94962311,74.31420898,134.7311249,74.32087708,25.54106712,74.3447113,201.8331604,74.35137177,36.57825851,
74.50167084,986.3209229,74.5083313,144.3001556,74.53198242,371.4952393,74.53865051,57.19168472,74.56221008,336.5085144,74.56889343,107.0003815,74.59320831,376.8131409,74.5998764,60.69595718,74.720047,1000,74.72670746,122.1383743,74.68954468,899.5943604,74.69620514,74.46497345,74.65921021,917.9318848,74.6658783,73.11989594,74.62937927,1000,74.63603973,97.37412262,74.75587463,272.5040283,74.76254272,45.25045776,74.78637695,103.9894562,74.79304504,19.59477425,74.81706238,133.046814,74.82373047,25.59327316,74.84729004,203.4018402,74.85395813,36.74406052,
75.00167084,1000,75.0083313,145.8797455,75.0322113,371.9104614,75.03890228,57.77294922,75.06287384,341.2858582,75.06954193,110.3941116,75.09289551,375.4072876,75.0995636,61.30357742,75.22104645,1000,75.22770691,122.4459839,75.19087982,919.4500732,75.19754028,72.81938171,75.16053772,905.914978,75.16721344,72.73773193,75.12937927,1000,75.13606262,98.52254486,75.25662231,278.6039734,75.26329041,45.2208252,75.28639221,106.1251144,75.29306793,20.24794388,75.31723022,140.8755035,75.32389069,26.00158119,75.34739685,211.3287659,75.35405731,36.89731979,
75.50167084,1000,75.5083313,146.1229095,75.53270721,370.7272644,75.53939819,57.54875565,75.56370544,336.2208557,75.57038116,105.9573593,75.59406281,384.3818665,75.6007309,60.43971252,75.72254181,1000,75.7292099,121.429863,75.69206238,909.9245605,75.69873047,73.29251862,75.66087341,903.6723022,75.66754913,70.97515869,75.63088989,1000,75.63756561,100.5113831,75.75862885,276.9649963,75.76528931,47.27870941,75.78870392,109.4974213,75.79537964,21.09503555,75.81987,141.758606,75.82653809,25.6716156,75.8498764,214.3278656,75.85655975,37.60751724,
76.00167084,1000,76.0083313,148.1811523,76.03122711,376.2155457,76.0378952,57.48796082,76.06171417,339.7958069,76.06838989,108.8848801,76.09237671,383.9638977,76.09903717,61.07774734,76.22054291,1000,76.22722626,124.4126892,76.19022369,913.9130859,76.19689941,73.33885956,76.16020203,928.3026733,76.16687775,72.33921814,76.12870789,1000,76.13537598,101.1540222,76.25687408,278.9754639,76.26354218,46.78481293,76.28637695,108.3133545,76.29304504,20.88755608,76.31687927,143.2686462,76.32356262,26.70127106,76.34720612,216.2583313,76.35387421,37.23245239,
76.50167084,994.4547119,76.5083313,145.5344543,76.53281403,373.0009766,76.53947449,56.8819313,76.56339264,339.3225403,76.57006073,108.2729263,76.59387207,383.2703247,76.60054779,61.84489059,76.72220612,1000,76.72887421,123.7276993,76.69120789,931.8998413,76.69789124,74.23429108,76.66072845,919.3944092,76.66739655,73.59162903,76.63023376,1000,76.63689423,100.3711395,76.75603485,280.8272095,76.76271057,45.61003113,76.78664398,111.554039,76.79331207,20.53747749,76.81712341,146.1828613,76.82379913,27.40441895,76.84672546,227.591156,76.85339355,39.06393051,
77.00167084,1000,77.0083313,148.9292908,77.03289032,371.1387024,77.03955841,59.08351135,77.06339264,334.6533813,77.07006073,108.3158875,77.09387207,385.758606,77.10054779,61.39738083,77.2182312,1000,77.22489166,122.3836899,77.18789673,919.401001,77.19456482,71.96739197,77.15840149,907.3397217,77.16506195,71.29186249,77.12763214,1000,77.1342926,102.7519608,77.25370789,290.3522034,77.26037598,46.81341171,77.28487396,112.0391083,77.29154205,22.23999977,77.31465149,146.7386932,77.32131195,26.39383507,77.34514618,227.904953,77.35181427,40.05823517,
77.50167084,1000,77.5083313,147.0718842,77.5322113,377.3677673,77.53887177,55.96710205,77.56204224,345.111908,77.56871033,107.6408081,77.59320831,391.9660034,77.5998764,61.29688263,77.71796417,1000,77.72462463,124.9976501,77.68772888,903.9116211,77.69438934,72.34229279,77.65739441,921.8563843,77.6640625,72.65821838,77.62672424,1000,77.63339996,100.3043594,77.75354004,296.2961121,77.76020813,48.18106461,77.78370667,114.6831436,77.79037476,21.47109222,77.81520844,145.2837677,77.82187653,27.26876831,77.84520721,234.7629547,77.85187531,41.15078735,
78.00167084,1000,78.0083313,152.5812683,78.03237152,378.2734375,78.03903961,58.10946655,78.06287384,342.7327881,78.06954193,110.8848495,78.09296417,393.9078674,78.09962463,60.15805817,78.21872711,1000,78.2253952,127.3875275,78.18839264,924.8710938,78.19506073,76.38543701,78.15804291,926.0487671,78.16470337,72.18714142,78.12772369,1000,78.13439941,103.5372391,78.25423431,294.8722229,78.26089478,47.16255569,78.28487396,113.1499329,78.29154205,22.13536453,78.31531525,154.7767029,78.32198334,27.75697327,78.34554291,236.1550446,78.35220337,42.4394722,
78.50167084,1000,78.5083313,151.0251465,78.532547,377.6794739,78.53922272,58.33379364,78.56304169,344.2059021,78.56970978,107.0487595,78.5933075,386.6340027,78.59997559,60.86865997,78.71862793,1000,78.72525024,130.5503387,78.68864441,924.6747437,78.6953125,75.06293488,78.65837097,928.2439575,78.66503906,74.35566711,78.62804413,1000,78.63471222,106.2794266,78.75471497,303.4319763,78.76137543,49.54108429,78.78487396,114.7056961,78.79154205,22.61046791,78.81587982,152.6352692,78.82254028,27.63388252,78.84638214,241.1843567,78.8530426,41.96669769,
79.00167084,1000,79.0083313,149.6463013,79.03314972,383.61203,79.03981018,58.35751343,79.06339264,346.4674683,79.07006073,108.1230469,79.09389496,399.759552,79.10056305,62.31190872,79.22131348,1000,79.22798157,126.6811066,79.19098663,926.6882324,79.19764709,76.22327423,79.16104126,918.6647339,79.16770935,74.03157043,79.1292038,1000,79.13587189,103.929985,79.25695801,302.8869934,79.2636261,48.44838333,79.28795624,115.7335052,79.29463196,21.99786186,79.31845856,158.0622406,79.32514954,27.41199684,79.34912109,244.0063629,79.35579681,42.26984406,
79.50167084,1000,79.5083313,150.0660248,79.53189087,385.6116333,79.53856659,57.54524994,79.56272888,351.1376343,79.56938934,107.2835617,79.59378815,395.5762329,79.60045624,61.29567719,79.72097778,1000,79.72764587,124.9945374,79.68997955,930.7149658,79.69664764,76.30781555,79.65981293,932.8713379,79.66648102,72.95391083,79.62937927,1000,79.63606262,107.083107,79.75621033,302.8467102,79.76290131,48.41767883,79.78704071,117.9453735,79.7937088,22.87307739,79.81721497,156.1355743,79.82387543,28.9546051,79.84754181,256.0003357,79.8542099,43.23649979,
80.00167084,1000,80.0083313,150.6131897,80.03279114,387.2559509,80.03945923,59.70451736,80.06287384,344.7803345,80.06956482,108.7638779,80.09364319,407.4420471,80.10031128,62.54904556,80.22104645,1000,80.22770691,129.2664337,80.19087982,934.8758545,80.19754028,75.49134064,80.16039276,920.2356567,80.16706848,73.20858765,80.13021088,1000,80.13687134,106.1250534,80.25789642,313.6211548,80.26455688,50.44070816,80.28829193,122.6547012,80.29495239,21.71658897,80.31796265,161.9844208,80.32462311,29.58750725,80.3482132,259.883606,80.35487366,43.86923218,
80.50167084,1000,80.5083313,155.7879181,80.53297424,382.252594,80.53964996,57.91116714,80.56287384,345.4999084,80.56954193,106.4539032,80.59320831,391.9493103,80.59989166,63.25080872,80.7197113,1000,80.72637177,128.3587799,80.6893692,924.230957,80.69604492,75.76958466,80.65779114,924.2572632,80.66445923,75.95411682,80.62820435,1000,80.63487244,106.6756744,80.75504303,313.4455872,80.76171112,50.79814148,80.78581238,121.0845108,80.79248047,22.85247993,80.81637573,164.6950989,80.82306671,30.74303818,80.84723663,267.1109314,80.85389709,44.09645462,
81.00167084,1000,81.0083313,151.8096466,81.03103638,378.1587524,81.0377121,59.16501236,81.0619812,349.6873169,81.06864166,107.7034378,81.09225464,393.3951416,81.09889221,63.19179535,81.22090149,1000,81.22756195,130.2136688,81.19020844,927.0485229,81.19689941,75.35765839,81.15953827,922.1355591,81.16622925,73.79367065,81.12837982,1000,81.13504028,106.7873993,81.25687408,319.2524719,81.26354218,51.43383789,81.28787231,122.9000626,81.29454041,23.21576309,81.31803894,165.9837494,81.32470703,30.49351311,81.3482132,264.7219849,81.35487366,45.91524506,
81.50167084,1000,81.5083313,152.5551605,81.53222656,380.7299194,81.53890228,56.44805145,81.56289673,358.7531433,81.56956482,111.1818542,81.59437561,399.9102173,81.6010437,62.08076477,81.72223663,1000,81.72889709,130.894165,81.69106293,942.6771851,81.69773102,78.26078796,81.66064453,933.2901611,81.66733551,75.35292053,81.62956238,1000,81.63623047,106.4009857,81.75789642,322.7853394,81.76455688,51.37708282,81.78870392,125.1758499,81.79537964,23.17018127,81.81906128,171.1596069,81.82572937,30.34758949,81.85070801,274.4501648,81.8573761,46.5619812,
82.00167084,1000,82.0083313,151.6245117,82.0322113,389.3091431,82.03887177,59.29369736,82.06262207,349.9378967,82.06929779,106.9727249,82.09355927,409.8403015,82.10022736,62.2158699,82.22087097,1000,82.22753906,128.6936493,82.19062805,933.553833,82.19728851,78.78699493,82.1604538,925.46521,82.16712189,75.61962891,82.1291275,1000,82.13578796,110.8457642,82.25654602,325.8005371,82.26320648,52.50193787,82.28704071,125.4578247,82.29372406,23.35931015,82.31748199,174.3704529,82.32414246,31.21877861,82.34862518,276.3466187,82.35529327,47.48922729,
82.50167084,1000,82.5083313,154.0186615,82.53229523,388.5119934,82.53895569,59.75786209,82.56221008,364.530365,82.56887054,109.9696579,82.59314728,414.8249207,82.59981537,64.3256073,82.7213974,1000,82.72805786,127.9023743,82.69106293,936.2449951,82.69773102,78.10297394,82.65989685,927.5814819,82.66655731,73.99297333,82.6296463,1000,82.63631439,110.8803482,82.75687408,331.9835815,82.76354218,54.41736221,82.78681946,127.7906113,82.79347992,24.39445305,82.81697845,171.4673615,82.82364655,30.06373024,82.84731293,281.5861816,82.85398102,46.99610901,
83.00167084,1000,83.0083313,153.0696716,83.03231812,384.5330505,83.03897858,59.82324219,83.06253815,354.745636,83.06920624,110.6831741,83.09270477,417.1385193,83.09937286,61.49507141,83.21989441,1000,83.2265625,130.5842896,83.18989563,952.1627197,83.19656372,76.48420715,83.15940094,937.8690796,83.1660614,75.16135406,83.12822723,1000,83.13489532,111.378273,83.25572968,333.3395996,83.26239777,52.0651474,83.28687286,125.0906143,83.29354095,24.65218163,83.31697845,177.5019836,83.32364655,31.70744324,83.34731293,283.7640991,83.35400391,48.59824371,
83.50167084,1000,83.5083313,159.1474304,83.53187561,391.4080505,83.5385437,58.53467941,83.56237793,357.9615173,83.56904602,110.5853195,83.59287262,407.4657593,83.59954071,62.98167419,83.720047,1000,83.72670746,134.2534637,83.6897049,936.6005249,83.69638062,80.3841095,83.65937805,943.3952637,83.66603851,75.04438019,83.62804413,1000,83.63471222,113.997673,83.75606537,333.4032288,83.76272583,53.38733673,83.78629303,131.1654968,83.79296112,24.6042099,83.81655884,177.9807739,83.82322693,31.94157791,83.84631348,287.4627686,83.85298157,49.66992188,
