Sample D1_Ex509_Em563,,Sample D1_Ex509_Em660,,Sample D2_Ex509_Em563,,Sample D2_Ex509_Em660,,Sample D3_Ex509_Em563,,Sample D3_Ex509_Em660,,Sample D4_Ex509_Em563,,Sample D4_Ex509_Em660,,Sample E1_Ex509_Em563,,Sample E1_Ex509_Em660,,Sample E2_Ex509_Em563,,Sample E2_Ex509_Em660,,Sample E3_Ex509_Em563,,Sample E3_Ex509_Em660,,Sample E4_Ex509_Em563,,Sample E4_Ex509_Em660,,Sample F1_Ex509_Em563,,Sample F1_Ex509_Em660,,Sample F2_Ex509_Em563,,Sample F2_Ex509_Em660,,Sample F3_Ex509_Em563,,Sample F3_Ex509_Em660,,Sample F4_Ex509_Em563,,Sample F4_Ex509_Em660,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
14.50166607,263.9044495,14.50831318,171.3589935,14.53270912,335.6026611,14.53937435,179.5915985,14.56312466,206.3610229,14.56979179,155.1338959,14.5930624,283.7965393,14.59972954,154.9768677,14.72131252,775.1514893,14.72797966,54.43556595,14.69062519,628.0689697,14.69729233,46.95905304,14.65995789,635.1793213,14.66662502,47.64099503,14.62912464,710.7885132,14.63579178,52.32335663,14.75747871,92.28746033,14.76414585,18.62622833,14.78814602,80.31798553,14.7948122,15.06294823,14.81864643,76.93067932,14.82531261,13.92325497,14.848979,86.52893066,14.85564613,16.05379105,
15.00166607,267.3325806,15.00831318,172.5225372,15.03212452,334.2510681,15.03879166,180.2772827,15.06329155,207.9206543,15.06995869,152.7476654,15.09389591,279.0062256,15.1005621,157.4623108,15.22095871,763.7606201,15.22764587,54.96379089,15.19037437,632.890564,15.19704151,47.10621262,15.15945816,632.0452881,15.1661253,46.75477219,15.12979126,721.6845093,15.1364584,51.55412292,15.2572298,91.47581482,15.26389599,18.49710464,15.28779221,79.83982849,15.29445839,14.79567623,15.31789589,75.50845337,15.32456303,13.82797337,15.34822941,87.06607056,15.35489559,15.61770725,
15.50166607,268.6418457,15.50831318,173.121521,15.53264523,339.5224915,15.53931236,182.381546,15.56329155,209.5017548,15.56995869,154.9188232,15.59331226,285.6616821,15.5999794,157.1960144,15.71979141,771.2641602,15.72645855,54.18306732,15.689291,620.6616211,15.69597912,46.47037888,15.65845871,643.5502319,15.66512489,46.41026306,15.62739563,721.7573853,15.63406277,51.66407394,15.7561245,93.07720947,15.76279163,17.80648041,15.78664589,79.1624527,15.79331303,14.84730244,15.81729126,75.06767273,15.8239584,13.70919514,15.84806252,87.14165497,15.85472965,16.52676773,
16.00166702,271.0038757,16.00831223,170.0641022,16.03279305,335.1378479,16.03948021,178.720047,16.06362534,211.4319153,16.0703125,155.3039093,16.09445763,289.3503418,16.10112572,156.8972015,16.21947861,770.4332275,16.22614479,55.10042572,16.18979263,634.076355,16.19645882,47.39214706,16.15912437,654.7987061,16.16579247,46.63461304,16.12937546,715.1912842,16.13604164,51.88570786,16.25312424,92.42751312,16.25981331,17.04916191,16.28389549,81.2069931,16.29058266,15.02292156,16.31464577,74.60124207,16.32131195,14.22329235,16.34479141,87.88265228,16.3514595,16.16630173,
16.50166702,267.3001709,16.50831223,168.9104309,16.53131294,340.5424194,16.53797913,180.5290375,16.56281281,211.1007843,16.56947899,149.8932037,16.5931263,290.2000122,16.59979057,152.4992828,16.7201252,773.7455444,16.72681236,53.34068298,16.68997955,631.24646,16.69664574,46.12992477,16.65962601,638.390686,16.66629219,46.40987396,16.62862587,720.7588501,16.63529205,52.61274719,16.75562477,92.7197113,16.76231194,18.40953064,16.78639603,81.63620758,16.79308319,14.88837242,16.81679153,74.61051178,16.8234787,14.22593403,16.84745789,88.54211426,16.85414696,16.47840881,
17.00166702,269.789093,17.00831223,171.114151,17.03245926,336.3149414,17.03912544,177.4306946,17.0627079,210.6495972,17.06937408,150.9080505,17.09262466,288.2192078,17.09929276,160.0665131,17.21995926,785.8842773,17.22662544,55.32419586,17.18979073,629.3580933,17.19645882,46.32440948,17.15847969,639.1556396,17.16514397,48.03351593,17.12864494,707.9277954,17.13531303,51.02574539,17.25545883,92.94052887,17.26212502,17.95779419,17.28595734,80.88576508,17.29262543,15.22383595,17.31639671,75.98976898,17.3230629,14.19807243,17.34714508,88.47077179,17.35381317,16.52295685,
17.50166702,276.0952759,17.50831223,174.5621338,17.53229141,337.5035706,17.5389595,175.3626862,17.56212616,210.3840485,17.56879044,151.8579407,17.59264565,295.1963501,17.59931183,155.0003662,17.71920776,764.2390137,17.72587395,55.27874756,17.68937492,636.9483032,17.69604111,46.03699112,17.65922928,648.1452026,17.66589546,45.27667236,17.62845802,718.8720093,17.63512611,51.55796432,17.75545883,92.59405518,17.76212502,17.73619461,17.78595734,81.62773895,17.79262543,14.60280037,17.81629181,74.2904892,17.82295799,14.03260899,17.84729195,88.61597443,17.85396004,16.29621124,
18.00166702,271.6060486,18.00831223,173.4383545,18.0326252,332.1939087,18.03929329,175.6283264,18.06237602,207.9814148,18.0690403,151.4361572,18.0939579,298.0697632,18.10062408,157.7673798,18.21912384,766.7993774,18.22579193,54.93011475,18.18881226,628.298584,18.19547844,46.43403625,18.15839577,645.37146,18.16506386,47.76195526,18.12822914,704.8729248,18.13489532,49.78994751,18.25529099,91.10401154,18.26198006,18.02351189,18.28656197,82.46047974,18.29323006,15.00096035,18.31612587,73.97444916,18.32279205,14.32784748,18.34664536,88.04959869,18.35331154,16.17980003,
18.50166702,280.071228,18.50831223,173.7884979,18.53329277,331.2272949,18.53995705,176.4820709,18.56331253,209.6866455,18.56997871,151.3574677,18.59414673,304.1585083,18.600811,157.9387512,18.72139549,766.4879761,18.72806168,55.4560318,18.69079208,626.0755005,18.69745827,47.00136948,18.66012573,642.5733032,18.66679001,46.45451736,18.62956429,716.9707642,18.63622856,51.57468414,18.75689507,92.65759277,18.76356125,18.06649399,18.78829193,80.01544952,18.79495811,14.50728798,18.81831169,75.85701752,18.82497978,13.90854263,18.84895897,86.17419434,18.85564613,15.98597336,
19.00166702,284.0296936,19.00831223,172.2121582,19.03212547,334.2798157,19.03881264,175.2195892,19.06329155,212.6522369,19.06995773,152.3177338,19.09362602,302.8583069,19.1002903,156.0938416,19.22131348,775.7052002,19.22797775,55.38315582,19.19014549,636.5505981,19.19681168,46.95810699,19.16062355,645.3952637,19.16729164,47.40280151,19.1291256,714.5001831,19.13581276,52.22137833,19.25747871,94.6854248,19.2641468,17.36598969,19.2877903,80.89142609,19.29445839,14.57055569,19.31797981,75.59284973,19.324646,14.47223949,19.34945869,87.99996185,19.35612679,16.04904747,
19.50166702,287.2516479,19.50831223,169.8231201,19.5314579,334.3965149,19.53814507,175.822052,19.56189537,210.2786865,19.56856346,151.1509247,19.59281158,302.6137695,19.59947968,156.3861389,19.71947861,769.1242676,19.72614479,54.1673317,19.68895912,638.1332397,19.69562531,47.77200317,19.65879059,663.8724365,19.66547775,47.13058472,19.6279583,731.9342041,19.63462448,51.47032166,19.75614548,91.97324371,19.76281357,18.40130806,19.78595734,81.20171356,19.79262543,14.53368092,19.81645966,75.67450714,19.82312393,14.08380127,19.84662437,88.61804199,19.85329247,15.99249077,
20.00166702,289.0557861,20.00831223,171.3929443,20.03181076,332.0061646,20.03847885,173.1909485,20.0631237,209.7280121,20.06979179,149.0215302,20.09295845,303.9291077,20.09962654,155.095932,20.21906281,762.5775757,20.22572899,56.09821701,20.18889618,628.5646362,20.19556236,46.6554451,20.15895844,650.7960815,20.16562462,47.19015503,20.12845802,700.0255127,20.13512611,52.07770538,20.25545883,90.15623474,20.26212502,17.74174309,20.28581429,79.13382721,20.29247856,14.82963181,20.31612587,75.31066895,20.32281303,14.61964703,20.34645844,87.90541077,20.35312462,16.14550972,
20.50166702,292.6394043,20.50831223,171.1697235,20.53179169,332.6879578,20.53845787,173.6740112,20.56247902,213.2384033,20.56914711,152.7069855,20.59279251,309.7896729,20.59945869,157.9479218,20.71945763,760.6306763,20.72612572,53.09309006,20.68956375,640.7614136,20.69622993,46.86207199,20.65879059,649.3223267,20.66545868,46.48042297,20.62831306,704.7242432,20.63497925,51.07658768,20.75579262,89.97373199,20.7624588,17.25198364,20.78656197,78.6015625,20.79323006,14.80321884,20.81647873,76.06018829,20.82314682,14.81276321,20.84781265,87.62282562,20.85448074,16.3784771,
21.00166702,295.6889038,21.00831223,171.1212769,21.0326252,333.0427856,21.03929329,173.6852417,21.0631237,208.2010803,21.06979179,148.8210907,21.09389687,307.2452393,21.10056114,155.713089,21.22097969,740.3731079,21.22764397,52.56985855,21.19056129,635.7428589,21.19722939,46.18061829,21.16020966,657.6100464,21.16687393,47.35830307,21.12972832,711.1570435,21.1363945,50.65276718,21.25597954,94.36470032,21.26264572,17.66049576,21.28664589,80.18434143,21.29331207,15.15111446,21.31645966,75.80915833,21.32312393,13.83902836,21.34689522,87.44882202,21.35356331,15.9902668,
21.50166702,297.3717957,21.50831223,173.759552,21.53212547,328.4117432,21.53879166,172.3348236,21.56222916,210.2656097,21.56889725,153.1337738,21.59279251,311.9498291,21.59945869,156.7462158,21.72029305,755.9746094,21.72695923,53.68418884,21.6904583,635.8070679,21.69712448,46.53785706,21.65964508,652.28479,21.66631317,45.49884415,21.62937355,710.9191284,21.63604164,52.02829361,21.75581169,92.15383148,21.76247978,17.17602921,21.78662491,81.26641083,21.793293,14.62258625,21.81612587,75.69593811,21.82281303,14.01175022,21.84689522,85.74763489,21.85356331,16.11401749,
22.00166702,294.2008667,22.00831223,171.4536743,22.03129005,330.3644409,22.03795815,170.9796295,22.06306076,208.1192322,22.06972885,150.3773499,22.09264565,311.6915894,22.09931183,158.783905,22.22195816,770.3779297,22.22864532,54.62214279,22.19081306,635.1962891,22.19747925,45.96869278,22.15947914,635.9486084,22.16614532,47.1888237,22.13022804,710.2437134,22.13689613,51.30132675,22.25829315,91.84766388,22.26495743,18.6016922,22.28889656,80.26676941,22.29556274,14.61480713,22.31923103,74.06141663,22.32589531,13.68101215,22.34995842,86.84857941,22.3566246,15.78495502,
22.50166702,295.0280457,22.50831223,170.8566132,22.53089523,327.6069336,22.53756332,171.2862091,22.56120872,211.481369,22.56787491,149.6108093,22.59195709,317.4822083,22.59862518,155.409256,22.72062492,764.5137939,22.72729111,53.65211105,22.68979073,628.4108276,22.69645882,46.56311035,22.65931129,653.2299805,22.66597939,46.75712967,22.62814522,711.203125,22.63481331,50.59100342,22.75697899,91.29742432,22.76364517,17.94719124,22.78681183,79.43983459,22.79347992,15.40090275,22.81679153,75.798172,22.82345772,13.71616173,22.84762573,86.56728363,22.85429001,15.78585815,
23.00166702,302.4580383,23.00831223,172.3202667,23.031147,328.2595215,23.03781319,172.8137054,23.06231308,215.1594543,23.06897926,150.1337585,23.09289551,316.0107117,23.09956169,156.804718,23.21997833,767.2821045,23.22664642,53.71172333,23.18945885,628.8671875,23.19612503,46.72478104,23.15929222,647.2636108,23.1659584,46.88505936,23.12845802,716.4263306,23.13512611,52.46918869,23.25448036,92.3509903,23.26114464,17.45885277,23.28422928,79.78205872,23.29089546,14.61204243,23.31572914,74.86256409,23.32239532,13.65143776,23.34647751,87.21696472,23.3531456,15.96520615,
23.50166702,302.5375671,23.50831223,170.6998901,23.53212547,326.441925,23.53881264,172.6072998,23.5631237,214.199585,23.56979179,150.607132,23.59339523,321.1107483,23.60006332,157.3708038,23.71945763,785.9847412,23.72612572,53.45441437,23.68931198,631.5426636,23.69598007,46.27954102,23.65862465,636.3499146,23.66529083,45.65158844,23.62822914,706.6098633,23.63489532,51.16035461,23.75512505,92.55714417,23.76181221,17.4505043,23.7857914,81.4465332,23.79245758,14.9944458,23.8166256,74.98140717,23.82329178,14.1932621,23.84762573,88.22829437,23.8543129,15.41501904,
24.00166702,300.6572571,24.00831223,172.9853058,24.03162384,328.4216614,24.03829193,171.4608307,24.06179237,209.1953735,24.06847954,152.7153625,24.09281158,319.5083313,24.09947968,154.1640472,24.2209568,762.0307617,24.22762489,55.74094391,24.19062424,626.5757446,24.19729233,46.47798157,24.16020966,649.4249268,24.16687393,46.25614548,24.12945747,713.352356,24.13612556,50.06435394,24.25712395,93.34016418,24.26381302,18.73782921,24.28712654,81.0917511,24.29381371,15.0712347,24.31762505,76.1428299,24.32429123,13.91939354,24.34714508,87.6114502,24.35381317,16.06476974,
24.50166702,309.8542786,24.50831223,174.9836884,24.53256226,324.7002563,24.53924942,171.7465515,24.56379128,210.5394897,24.57045937,146.2362366,24.59347916,324.7788391,24.60014725,156.1999207,24.72154045,762.4025269,24.72820854,54.90316391,24.69095802,627.5689087,24.69762611,45.64587402,24.66014671,633.3356323,24.6668129,47.21087265,24.62972832,700.8574219,24.6363945,51.02607727,24.75729179,93.2205658,24.76397896,17.62737083,24.78862572,77.52168274,24.7952919,14.98825169,24.81914711,75.75708771,24.82581139,14.11490345,24.84929276,89.41022491,24.85597992,16.19887352,
25.00166702,312.574707,25.00831223,171.1979828,25.03197861,330.4649353,25.03864479,169.3803558,25.06314468,216.234375,25.06981277,153.1439972,25.0939579,327.3751221,25.10062408,157.1952057,25.22079277,768.2072754,25.22747993,54.76824188,25.1904583,618.5498047,25.19712448,46.48674011,25.16064644,631.9337158,25.16731071,46.15529251,25.1300621,706.8380127,25.13672829,50.7412262,25.25545883,93.89447784,25.262146,17.23707008,25.2854805,80.42002869,25.29214668,14.40559959,25.3166256,75.15781403,25.32331276,14.31732559,25.34645844,86.33835602,25.35312462,16.19543076,
25.50166702,312.2921143,25.50831223,169.9559021,25.53229141,322.1406555,25.5389595,169.463974,25.56245995,210.8307037,25.56912422,150.1606903,25.59297943,322.3398743,25.59964561,153.1887817,25.72062492,758.7296753,25.727314,53.06585312,25.69029045,620.0021973,25.69695854,46.26118469,25.65929222,646.4910889,25.66597939,46.55258942,25.62879181,710.8685303,25.63545799,51.82640076,25.75545883,93.20411682,25.76212502,18.19794083,25.78531265,80.49311829,25.79198074,14.31007957,25.81679153,76.00570679,25.82345772,14.13576412,25.84697914,87.01663208,25.85364532,15.66803646,
26.00166702,312.7187195,26.00831223,172.2898254,26.03281212,319.6028748,26.03948021,169.1045074,26.06264687,214.2291107,26.06931114,150.6018066,26.09297943,325.6094666,26.09964561,154.9112396,26.21979141,775.0599365,26.2264595,53.66675949,26.18945885,628.6533813,26.19614601,46.78614807,26.15862465,632.27948,26.16529083,45.4637146,26.12881279,708.6228027,26.13547897,50.76417923,26.2561264,92.9726944,26.26279068,18.1382103,26.28556252,80.74628448,26.29224968,15.49265862,26.31656265,75.26415253,26.32323074,13.54449463,26.34695816,88.91853333,26.35362625,15.60247898,
26.50166702,317.0654602,26.50831223,167.1557617,26.53181076,325.0029602,26.53847885,168.1467743,26.56329155,210.2260742,26.56995773,145.7785492,26.59329224,325.1078491,26.5999794,153.552002,26.72104073,760.5894165,26.72770882,55.6781311,26.69112587,631.3067627,26.69779205,46.50857162,26.65995979,646.4545898,26.66664696,47.40307999,26.62979126,700.9142456,26.63645744,51.66122055,26.75595856,93.62236023,26.76262474,18.59669495,26.78629112,81.12677765,26.79295921,14.88002968,26.81647873,74.77288818,26.82314682,14.30608749,26.84629059,87.39866638,26.85295868,16.63556862,
27.00166702,317.9108582,27.00831223,172.5378571,27.03279305,322.8384705,27.03945923,171.0989685,27.06314468,211.6980743,27.06981277,148.2651825,27.09345818,333.6875916,27.10012436,152.1924286,27.2209568,773.1657104,27.22764397,55.18805695,27.19062424,632.7460938,27.19729233,46.39189529,27.16012573,649.019165,27.16679001,46.35793686,27.1291256,701.8348999,27.13581276,50.97668076,27.25812531,93.74173737,27.26479149,19.16543579,27.28822899,80.64772797,27.29489517,14.89541912,27.31879044,74.56501007,27.32545853,14.34011936,27.35031319,85.48014069,27.35697746,16.17203331,
27.50166702,316.3461914,27.50831223,175.3405762,27.53181076,322.2338867,27.53847885,167.6470184,27.56245995,212.8845825,27.56912422,151.9472961,27.59281158,334.6492615,27.59947968,153.7947845,27.72070885,761.4691772,27.72737503,55.28299713,27.69014549,622.5361938,27.69681168,45.83440399,27.65945816,640.1410522,27.66614532,46.47682953,27.62879181,696.0689697,27.63545799,50.80440521,27.75712395,94.43343353,27.76379204,18.01781464,27.7877903,80.19699097,27.79445839,14.61363125,27.81789589,74.6967392,27.82456207,14.65426826,27.84845734,86.61598969,27.85512543,16.49182129,
28.00166702,326.7242432,28.00831223,167.9714355,28.03197861,318.9650879,28.03864479,166.5832062,28.06247902,214.4085541,28.06914711,145.7826385,28.09295845,331.2333374,28.09962654,155.7833557,28.21979141,758.3983765,28.2264595,53.14232254,28.18922997,619.3789673,28.19589615,45.07012177,28.15864754,644.4558105,28.16531181,47.12967682,28.12897873,694.427002,28.13564682,52.61627197,28.25620842,93.20391846,28.2628746,18.06693649,28.28595734,78.85934448,28.29262543,14.60767937,28.31645966,75.51390076,28.32312393,14.06852722,28.34679222,87.78764343,28.35347939,16.35164642,
28.50166702,328.9383545,28.50831223,166.2445679,28.53197861,320.5212402,28.53864479,167.8465729,28.56262398,207.3126221,28.56929207,147.0907593,28.59295845,340.7176208,28.59962654,154.0473328,28.71970749,761.2835083,28.72637558,56.043396,28.68920898,633.9676514,28.69587326,45.58062363,28.6584568,639.0300293,28.66514397,47.21583557,28.62812424,703.0276489,28.63481331,51.6703186,28.75562477,94.25682831,28.76229286,18.83091545,28.78604126,79.19633484,28.79270744,14.67183495,28.81579208,74.73059082,28.82245827,13.29565811,28.84656143,87.15293121,28.85322952,16.36141777,
29.00166702,327.5297241,29.00831223,167.9420471,29.0326252,315.5153809,29.03931236,165.735611,29.06314468,216.2043152,29.06981277,146.4856415,29.09347916,335.2858276,29.10014725,152.7201233,29.21939468,754.1018066,29.22608185,54.22949982,29.18979073,621.2475586,29.19645882,45.42671585,29.15962601,640.1369019,29.16629219,47.12424088,29.12897873,705.7003174,29.13564682,50.25947952,29.25514603,93.26157379,29.26181221,18.1973114,29.28581429,81.80010986,29.29247856,14.2515974,29.31514549,75.80339813,29.32181168,14.08796692,29.34629059,88.44672394,29.35295868,16.69509506,
29.50166702,331.4985046,29.50831223,170.3658752,29.53312492,317.26474,29.53979111,164.7450714,29.56362534,215.3611603,29.57029152,145.8657074,29.5939579,341.9110413,29.60062408,155.303009,29.72179222,773.6447754,29.7284584,54.39704895,29.69195747,608.8728027,29.69862556,46.64113235,29.66145897,641.9388428,29.66812515,47.91044998,29.63012505,718.2071533,29.63679123,51.41262054,29.75848007,95.59992218,29.76514435,18.74718475,29.78879166,79.19486237,29.79545975,15.40525818,29.81920815,74.01702118,29.82587433,14.01822662,29.84981346,86.48643494,29.85647964,16.93221283,
30.00166702,335.4320374,30.00831223,171.0819397,30.0334568,315.1743469,30.04012489,164.7444763,30.06345749,217.8078918,30.07012558,146.181015,30.09281158,348.8492432,30.09947968,154.6460876,30.21797943,772.1486816,30.22464561,53.28020859,30.18795776,615.156189,30.19464493,45.05639648,30.15745926,633.5231323,30.16412544,45.54439926,30.12681198,711.428833,30.13348007,50.83755875,30.25229073,95.53088379,30.25897789,18.7439537,30.28312492,80.70474243,30.289814,14.64529419,30.31456375,74.68363953,30.32122993,14.70649052,30.34479141,86.44642639,30.3514595,16.45701027,
30.50166702,344.696167,30.50831223,170.6430817,30.53254128,315.7631531,30.53920937,162.559845,30.56262398,215.6063538,30.56929207,145.6460876,30.59270859,344.0150452,30.59937477,150.9681549,30.7206459,756.0360107,30.727314,54.58671951,30.69056129,621.9953613,30.69722939,46.57782745,30.65939522,631.6018677,30.66608238,45.66281128,30.62895966,708.0838013,30.63564682,49.84469223,30.75714493,96.57322693,30.76381302,18.79083824,30.78781319,77.88460541,30.79447746,14.53025723,30.81829262,74.37549591,30.82497978,14.10497284,30.84889603,87.91208649,30.85556221,16.68157959,
31.00166702,343.0769653,31.00831223,169.9443665,31.03295898,315.0571899,31.03962326,162.763443,31.06339455,212.9518433,31.07006264,144.5978241,31.09398079,347.5828247,31.10064507,152.7442932,31.21995926,758.6589355,31.22662544,55.26842117,31.18929291,627.5754395,31.19595718,46.36951828,31.15847969,633.5773926,31.16514397,46.25653839,31.12864494,687.5302124,31.13531303,50.30982208,31.2565403,95.74424744,31.26320839,18.84363174,31.28681183,78.65272522,31.29347992,14.64398766,31.31779099,75.8160553,31.32445908,14.13790035,31.34772873,87.36212921,31.35439682,15.60854435,
31.50166702,347.7943726,31.50831223,168.6143188,31.53245926,316.6268616,31.53914642,161.4219055,31.5631237,217.7124329,31.56979179,147.0833282,31.59381294,346.0913391,31.60048103,151.8529816,31.71929169,761.6021118,31.72595787,54.56656265,31.68895912,615.994873,31.69562531,46.02254486,31.65812492,635.8876953,31.66479111,46.37990189,31.62781143,697.2818604,31.63447952,50.44231415,31.75562477,96.0030365,31.76229286,19.04468155,31.78629112,79.08917999,31.79295921,15.34839439,31.81612587,75.28381348,31.82279205,14.01837444,31.84747887,88.04044342,31.85414696,16.07683563,
32.00166702,351.2864075,32.00831223,170.9827423,32.03156281,310.4593811,32.03822708,162.6447754,32.06295776,216.631897,32.06962585,144.9271393,32.09314728,349.4161072,32.09981155,155.258194,32.22112274,778.4823608,32.22779083,54.31731033,32.19012451,612.8796387,32.19681168,46.45911026,32.15995789,625.1754761,32.16662598,46.18458557,32.12931442,697.2599487,32.1359787,50.84442139,32.25545883,97.77201843,32.26212692,19.54488564,32.28514481,80.20211792,32.2918129,14.39152145,32.31595993,75.48698425,32.32262421,14.49526787,32.34664536,87.81406403,32.35331345,15.91444969,
32.50166702,348.8363647,32.50831223,169.2189941,32.53164673,315.8893433,32.538311,161.9430237,32.56229401,213.387207,32.56895828,145.247757,32.59245682,351.2862854,32.59912491,151.4960022,32.71846008,758.1452026,32.72514725,55.62959671,32.68812561,625.7127075,32.69478989,46.57476044,32.65779114,645.036499,32.66445923,45.01660919,32.62679291,695.5273438,32.63345718,50.82021332,32.75445938,98.37444305,32.76112366,19.28830338,32.78539658,80.34112549,32.79206467,14.2919426,32.81514359,74.98653412,32.82181168,14.15567303,32.84589767,88.93598175,32.85256195,16.10890007,
33.00166702,349.2563171,33.00831223,170.1937256,33.03181076,308.1402283,33.03847885,160.5801544,33.06264496,217.384201,33.06931305,145.2405701,33.09314728,353.3990784,33.09981155,149.5372772,33.21962357,766.2607422,33.22629166,53.4145813,33.18946075,624.4417114,33.19614792,44.98382568,33.1584816,632.7808228,33.16514587,47.16014862,33.12822723,712.6657104,33.13489532,51.33997726,33.25547791,98.71122742,33.262146,19.74523354,33.28595734,80.54285431,33.29262543,14.75802326,33.31575012,75.9147644,33.3224144,13.99394321,33.34664536,88.63896942,33.35331345,16.9349575,
33.50166702,354.3759766,33.50831223,172.6973114,33.53212357,310.0472412,33.53879166,158.5748596,33.56278992,214.1753693,33.56947708,143.0899353,33.59346008,352.9651794,33.60014725,150.757782,33.72129059,772.0266724,33.72795868,56.60795593,33.69129181,624.8596191,33.69795609,45.99688721,33.65995789,632.1374512,33.66662598,46.30577087,33.62981033,700.2544556,33.63647842,50.19157791,33.75645828,97.53884888,33.76312637,20.01885414,33.7869606,80.22127533,33.79364777,14.53055191,33.81787491,75.98553467,33.824543,13.91789055,33.84779358,88.09270477,33.85445786,16.07807541,
34.00166702,358.9473572,34.00831223,171.0626831,34.03264618,303.6159363,34.03931427,154.0993347,34.06328964,216.9696198,34.06995773,143.6985779,34.09379196,352.6862183,34.10045624,151.246109,34.22045898,743.5224609,34.22712326,55.39233398,34.19012451,633.0631104,34.1967926,46.19646072,34.15864563,627.460022,34.16530991,46.17372513,34.12787628,695.4432373,34.13454056,50.61882401,34.25679016,98.92388916,34.26346207,19.93884087,34.2869606,81.48369598,34.29362488,14.67566395,34.31745911,76.24085999,34.32412338,14.25903797,34.34797668,89.83576965,34.35464859,16.70078087,
34.50166702,362.9759827,34.50831223,170.3689728,34.5318985,305.3273315,34.53856277,161.5795593,34.56362152,218.7193604,34.57029343,144.0213928,34.59412384,352.1497803,34.60079193,150.6664429,34.7212944,750.3337402,34.72795868,55.1512413,34.690979,618.3796387,34.69764328,46.20267868,34.65979004,643.5061646,34.66648102,45.51723862,34.62962723,701.4185181,34.6362915,50.18883896,34.75695801,100.7801285,34.76362228,20.46543121,34.78731155,80.03878021,34.79397964,15.38234997,34.81795502,76.28353119,34.824646,13.7567215,34.84912491,89.56135559,34.85578918,17.12339592,
35.00166702,367.9265442,35.00831223,171.4243469,35.03214645,307.4758606,35.03881454,159.6963196,35.06296158,215.7786713,35.06964493,141.4586945,35.09345627,365.7740784,35.10014725,150.4405823,35.21929169,746.458374,35.22597885,55.81393051,35.18928909,623.5509644,35.195961,45.33251953,35.15912628,629.2766724,35.16579056,46.40911102,35.12795639,688.7434082,35.13462448,51.92478561,35.25595856,102.2329025,35.26262665,20.80212784,35.28647995,80.88803101,35.29314804,14.65479279,35.31712723,76.71259308,35.3237915,14.14460373,35.34778976,91.63189697,35.35445786,16.38383865,
35.50166702,365.5693359,35.50831223,168.98703,35.53195953,309.2487183,35.53862381,156.8944855,35.56279373,219.0524139,35.56945801,145.4529114,35.59312439,360.7176208,35.59979248,150.5843811,35.71997833,759.8986816,35.72664261,56.04636383,35.68947601,607.5708618,35.69614792,44.36767197,35.65979004,634.7537231,35.66645813,46.8951149,35.62862396,704.5784302,35.63531113,49.93977356,35.75397873,102.0371628,35.76064301,20.5243206,35.78514481,81.50708008,35.7918129,14.50222397,35.81545639,75.38732147,35.82212448,14.21746635,35.8462944,90.11135101,35.85297775,16.56408119,
36.00166702,371.588623,36.00831223,171.1404114,36.03179169,302.3244934,36.03845978,155.8547516,36.06312561,215.6424713,36.06978989,140.6264801,36.09345627,360.821167,36.10012436,150.6515045,36.21964645,754.9892578,36.22631454,55.84140778,36.18937683,616.3226318,36.19604111,46.67452621,36.15889359,633.7791748,36.16556549,45.87473297,36.12879181,703.3493652,36.13545609,51.60562134,36.25498199,101.9049988,36.26164627,21.07872009,36.28545761,79.52693939,36.2921257,14.38739491,36.3158989,74.01092529,36.32256317,13.65003777,36.34581375,90.92841339,36.35247803,16.25505638,
36.50166702,377.0878601,36.50831223,171.3840027,36.53114319,311.1350403,36.53781509,156.2738342,36.56272888,222.1695099,36.56939697,142.9867859,36.59314728,358.5759583,36.59981155,149.3579407,36.72156143,767.0878906,36.72822952,55.74871445,36.69029236,614.1985474,36.69695663,46.66581726,36.65995789,641.9998779,36.66662598,46.836586,36.628479,689.6596069,36.63514328,51.77843475,36.75737381,103.4809265,36.7640419,21.36359596,36.78879166,78.96352386,36.79545975,14.74711132,36.81912613,77.05256653,36.82583237,13.93143559,36.84962463,88.72457123,36.85628891,17.0093956,
37.00166702,378.6651917,37.00831223,173.1628571,37.03297806,300.9543457,37.03964615,157.6134338,37.06378937,220.9163055,37.07045746,137.3064728,37.0947113,364.2557983,37.10137558,149.16362,37.22229004,767.2611084,37.22895813,56.62904358,37.19095993,621.8902588,37.19762421,47.76689148,37.1613121,638.6266479,37.16798019,46.19569016,37.1307106,693.0598145,37.13737488,51.90359497,37.25812531,102.308754,37.26478958,20.83560371,37.28845978,80.13163757,37.29512405,14.76130867,37.31845856,75.13495636,37.32514572,14.07812691,37.34906387,90.15686035,37.35572815,18.01960754,
