Sample A1_Ex555_Em570,,Sample A1_Ex555_Em670,,Sample A2_Ex555_Em570,,Sample A2_Ex555_Em670,,Sample A3_Ex555_Em570,,Sample A3_Ex555_Em670,,Sample A4_Ex555_Em570,,Sample A4_Ex555_Em670,,Sample B1_Ex555_Em570,,Sample B1_Ex555_Em670,,Sample B2_Ex555_Em570,,Sample B2_Ex555_Em670,,Sample B3_Ex555_Em570,,Sample B3_Ex555_Em670,,Sample B4_Ex555_Em570,,Sample B4_Ex555_Em670,,Sample C1_Ex555_Em570,,Sample C1_Ex555_Em670,,Sample C2_Ex555_Em570,,Sample C2_Ex555_Em670,,Sample C3_Ex555_Em570,,Sample C3_Ex555_Em670,,Sample C4_Ex555_Em570,,Sample C4_Ex555_Em670,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
65.00167084,78.26151276,65.00841522,17.38121414,65.03279114,62.98685074,65.03954315,18.83771896,65.06310272,75.6177597,65.06985474,15.28892231,65.09377289,73.6450882,65.10051727,6.394188881,65.22143555,84.89331055,65.22818756,19.26014519,65.19054413,77.42656708,65.19727325,22.1521759,65.16027069,84.76028442,65.16702271,19.42053413,65.12976837,94.38034058,65.13652039,26.15597916,65.25510406,86.54358673,65.26185608,23.84453773,65.28637695,70.70923615,65.29310608,24.75031471,65.31685638,62.71637344,65.32360077,25.08289719,65.34720612,111.087883,65.35393524,18.30690193,
65.50167084,82.83901215,65.50841522,19.27243805,65.53160095,67.15883636,65.53835297,14.98586941,65.5623703,64.05207062,65.56910706,16.6598835,65.59220886,63.36133957,65.59893799,12.51288319,65.71960449,82.16891479,65.72635651,15.1100502,65.68854523,70.08222961,65.69527435,18.17732811,65.65862274,67.46073914,65.66537476,21.1019783,65.6286087,92.77996063,65.63535309,21.34727859,65.75553894,89.47488403,65.7622757,20.04533386,65.78520966,68.27670288,65.79196167,20.15582848,65.81577301,60.91231537,65.82252502,27.6182003,65.84654236,95.61174011,65.85327148,18.59350204,
66.00167084,81.24967957,66.00841522,20.41247177,66.03343964,59.2504158,66.04018402,19.73001099,66.06393433,78.45819092,66.07068634,17.84547424,66.09443665,70.00869751,66.10118866,7.394486427,66.22035217,97.85549164,66.22710419,22.15974045,66.19060516,78.47927856,66.19735718,22.93306351,66.16027069,72.67321014,66.16702271,21.63104057,66.12995911,89.86239624,66.13670349,30.47024155,66.25704193,87.73614502,66.26377106,17.85737038,66.28754425,72.61380005,66.29427338,18.67005157,66.31809998,56.70964432,66.32485199,27.41230774,66.34793854,96.85713196,66.35469055,20.98082733,
66.50167084,79.8322525,66.50841522,18.53173637,66.53179169,64.45880127,66.5385437,14.53928375,66.56229401,77.33885193,66.56904602,17.15643883,66.59293365,82.74640656,66.59968567,7.303198814,66.72045898,89.07230377,66.727211,18.03525543,66.69018555,65.76160431,66.69693756,18.96367836,66.65927124,64.69268799,66.66602325,20.91061211,66.62862396,80.22465515,66.63537598,30.04485893,66.75435638,74.96277618,66.76110077,25.88133621,66.784935,72.70439148,66.7917099,20.42239952,66.81595612,68.84372711,66.82270813,26.2155838,66.84695435,103.8034592,66.85370636,18.91246796,
67.00167084,80.10146332,67.00841522,20.70240211,67.03204346,70.7621994,67.03877258,16.53791428,67.06260681,78.41072845,67.0693512,18.52188683,67.09337616,66.08483887,67.10010529,8.157377243,67.22060394,90.32085419,67.22735596,17.68988037,67.18960571,76.21632385,67.19635773,15.22705364,67.15943909,72.59470367,67.16618347,20.69034386,67.12879181,81.84906006,67.13554382,28.81086922,67.25595856,81.4932251,67.26271057,21.86627007,67.28643799,64.31436157,67.29319,23.04102516,67.31787872,60.33987808,67.32460785,24.6466465,67.347435,107.9061279,67.35418701,18.13036156,
67.50167084,79.28057098,67.50841522,20.13720512,67.53260803,71.15682983,67.53935242,19.48992157,67.56310272,69.95314789,67.56985474,15.47130775,67.5941925,80.10237122,67.60093689,11.19856644,67.72120667,104.9364243,67.72793579,21.10155106,67.69120789,80.57472229,67.69793701,17.26425743,67.66077423,75.49645233,67.66751862,19.01937103,67.63028717,89.62677002,67.63703918,26.64666367,67.75760651,102.4983444,67.76435852,16.8474102,67.78794098,67.30392456,67.79468536,19.63924217,67.81837463,50.73267746,67.82510376,21.87233162,67.84845734,108.7614059,67.85520935,20.78579521,
68.00167084,83.3571701,68.00841522,16.77910233,68.03310394,64.00379944,68.03985596,19.18379021,68.06327057,71.57224274,68.07002258,19.18409538,68.09360504,78.05820465,68.10035706,5.963968277,68.22171021,91.02256012,68.22843933,19.65466118,68.19137573,68.76802063,68.19810486,15.65322876,68.16093445,73.64825439,68.16768646,19.77182579,68.13027191,94.10236359,68.1370163,21.73019791,68.25810242,80.74203491,68.26485443,22.65714645,68.2885437,51.07439804,68.29527283,16.95847893,68.31819153,49.51740265,68.32493591,24.68108749,68.34887695,112.9530869,68.35560608,26.41042709,
68.50167084,70.15106201,68.50841522,14.74487877,68.53244019,61.21637344,68.53918457,16.84664726,68.56276703,86.16955566,68.56954193,21.69659424,68.59410858,85.64099121,68.60085297,6.435440063,68.72160339,78.39111328,68.72835541,25.54815102,68.69035339,71.64691162,68.69710541,15.97697639,68.66004181,67.11496735,68.66677094,20.02188301,68.62960815,98.86963654,68.63635254,23.4458065,68.7559433,81.09667969,68.76268768,21.75029755,68.78627014,62.58260345,68.79304504,23.35443115,68.81660461,61.28246307,68.82335663,31.96790504,68.84718323,108.6843872,68.85393524,21.48518181,
69.00167084,80.41410828,69.00841522,20.55381393,69.03327179,71.82047272,69.0400238,16.25775146,69.06343842,63.2710762,69.07019043,16.74775314,69.09410858,76.18271637,69.10085297,11.02941227,69.22026825,95.20636749,69.22702026,22.17326164,69.19043732,70.69043732,69.1971817,16.5159359,69.16011047,63.13735962,69.16685486,19.63357162,69.12971497,92.01087952,69.13643646,28.9937458,69.2559433,86.77734375,69.26268768,20.25700951,69.28610229,61.74197769,69.29286957,12.27323914,69.31710815,59.17883682,69.32385254,25.22152328,69.34827423,104.9166718,69.35501862,17.04014015,
69.50167084,76.78569031,69.50843811,27.76074982,69.53237152,79.78619385,69.53910065,16.44910431,69.5629425,71.83391571,69.56968689,19.0585537,69.59368134,72.48554993,69.60044098,10.6104784,69.72143555,100.570282,69.72818756,18.58249283,69.69059753,71.64373016,69.69735718,26.85904503,69.65987396,59.8189888,69.66660309,20.09842491,69.62976837,96.98477173,69.63652039,23.7492466,69.7559433,96.61785889,69.76268768,18.86816216,69.78627014,68.89305878,69.79301453,24.40750504,69.81660461,52.53964615,69.82335663,26.04716682,69.84777069,101.9995956,69.85452271,25.71335411,
70.00167084,78.5699234,70.00841522,16.67492867,70.03144073,60.82110596,70.03818512,20.83926582,70.06201935,75.36688995,70.06877136,16.82318497,70.09243774,75.80661011,70.09918976,9.984864235,70.21810913,95.76036835,70.22485352,18.13761139,70.18776703,70.375,70.19449615,23.29149055,70.1579361,68.9862442,70.16468811,25.27950859,70.12660217,92.69724274,70.1333313,28.48788261,70.25443268,102.9142685,70.26119232,15.38180733,70.28495789,59.29460907,70.2917099,20.84212494,70.31484985,54.94268799,70.3216095,21.60753059,70.34526825,96.10598755,70.35202026,19.55221367,
70.50167084,81.11777496,70.50841522,14.2032795,70.53269196,61.76455688,70.53943634,17.19761086,70.56412506,65.18384552,70.57087708,14.90459538,70.59476471,79.18052673,70.60152435,13.13527966,70.72227478,95.08428192,70.72901917,18.69135857,70.69143677,93.19562531,70.69818878,25.97186852,70.66096497,62.40437698,70.66770935,21.39410973,70.63002014,82.47075653,70.63676453,33.81586456,70.75827026,80.40849304,70.76502228,16.77731514,70.78877258,60.09135437,70.7955246,18.66035843,70.81943512,58.80105972,70.82618713,23.08884048,70.85010529,104.3932724,70.85684967,22.38852882,
71.00167084,77.48921967,71.00841522,22.06800079,71.0329361,71.68917084,71.03968811,19.64472771,71.06310272,69.22985077,71.06985474,18.3760891,71.09293365,82.72593689,71.0996933,12.07443619,71.2204361,87.90190887,71.22718811,22.39480782,71.19077301,72.98193359,71.1975174,21.04380417,71.16043854,68.40756989,71.16719055,27.39276314,71.12910461,89.51832581,71.13585663,29.9173069,71.25579071,97.57706451,71.26254272,18.72872543,71.2871933,63.590168,71.29393768,21.19059181,71.31793976,48.30303955,71.32469177,25.07669449,71.34777069,101.1759872,71.35452271,17.69422531,
71.50167084,76.70927429,71.50841522,14.71471024,71.53144073,66.68437195,71.53818512,16.19691467,71.56237793,71.17240143,71.56910706,20.11650467,71.592453,69.06855774,71.59921265,5.6022048,71.71860504,92.65820313,71.72535706,19.86543274,71.68762207,77.70283508,71.69437408,18.32630539,71.65693665,61.81234741,71.66368866,23.44820595,71.62734985,92.15047455,71.6341095,24.7340126,71.7541275,87.9594574,71.76087189,21.63361549,71.78445435,52.34416199,71.79121399,23.54335594,71.81562805,69.11378479,71.82237244,23.28685188,71.84612274,106.1440735,71.85287476,25.42594528,
72.00167084,87.110672,72.00841522,28.78121567,72.032547,69.66969299,72.03927612,19.0279541,72.06376648,73.30817413,72.07052612,15.37629128,72.09437561,66.09558868,72.10110474,6.957424641,72.22071075,92.57463074,72.22743988,18.43155479,72.1911087,71.90550995,72.19785309,19.48581123,72.16060638,71.82535553,72.16735077,14.47630596,72.13027191,96.6674881,72.1370163,19.55040359,72.25693512,91.77088928,72.26368713,25.19024086,72.28804779,69.64335632,72.29476929,21.05746269,72.31829071,54.04890442,72.32504272,25.4700737,72.34846497,111.0450668,72.35520935,18.9569397,
72.50167084,77.44243622,72.50841522,14.29742718,72.53302765,61.39816666,72.53977203,17.3606739,72.56310272,78.28624725,72.56985474,15.02310276,72.59337616,72.60309601,72.60010529,6.707082272,72.72151947,112.2550354,72.72827148,22.14081955,72.6917038,74.46227264,72.69844055,21.19843102,72.65977478,69.58314514,72.66651917,21.69086456,72.62927246,95.87136841,72.63601685,21.87732315,72.7559433,85.91539001,72.76268768,20.58506203,72.78593445,62.28876114,72.79268646,16.9324646,72.81559753,64.86000824,72.82235718,22.64035988,72.84660339,99.14015198,72.85335541,24.65686989,
73.00167084,70.49225616,73.00841522,19.50465202,73.03160858,68.24443054,73.03837585,16.26105881,73.06176758,68.27687836,73.06851959,18.42963028,73.09277344,66.82077026,73.09954071,8.137907028,73.2201004,89.10369873,73.22685242,25.32039452,73.19013214,69.36474609,73.19687653,24.54877281,73.159935,64.18771362,73.16669464,30.91406441,73.12943268,91.24144745,73.13619232,24.53391838,73.25476837,94.28851318,73.26152039,18.35206985,73.28593445,67.58215332,73.29268646,15.29622459,73.3167038,53.69170761,73.32344055,24.49295425,73.34693909,101.2013168,73.35368347,17.40102196,
73.50167084,67.32487488,73.50841522,17.67374611,73.53160858,64.474617,73.53835297,20.20415878,73.56221008,73.21568298,73.56893921,18.46719742,73.59210968,81.88835907,73.59885406,7.896742821,73.72093964,83.25325775,73.72768402,19.14623451,73.68929291,73.84816742,73.69604492,21.30289841,73.65927124,70.00383759,73.66602325,20.96009254,73.62843323,91.42271423,73.63518524,23.73794937,73.75710297,94.10527039,73.76384735,18.82596588,73.78726959,67.9430542,73.79402161,20.48342896,73.81737518,60.90658569,73.82410431,22.24095917,73.84762573,123.1940155,73.85437775,19.58407211,
74.00167084,79.31301117,74.00841522,14.1810627,74.03359985,65.30783844,74.0403595,16.44414139,74.06410217,82.12621307,74.07085419,18.37306786,74.09453583,66.62210083,74.10127258,8.566345215,74.22120667,89.13466644,74.22795868,21.23896027,74.19160461,79.87575531,74.19835663,17.22318077,74.16053772,80.65448761,74.16726685,20.54853821,74.13004303,95.58860779,74.13676453,23.0883503,74.25777435,82.75587463,74.26451874,24.08427048,74.28760529,62.33934784,74.29434967,20.63690758,74.31812286,54.20295334,74.32487488,27.32703781,74.34762573,105.2333527,74.35437775,21.02768517,
74.50167084,82.21652985,74.50841522,13.18132305,74.53270721,62.05053711,74.53943634,13.72890759,74.56320953,78.57458496,74.56993866,23.09344101,74.59394073,86.70505524,74.60068512,6.621684551,74.72160339,98.31285858,74.72835541,24.48111916,74.69143677,74.32119751,74.69818878,18.49378777,74.66093445,72.69761658,74.66768646,18.79219055,74.63010406,97.24313354,74.63685608,27.51551247,74.75743866,87.63166046,74.76418304,19.28464317,74.78827667,68.60379028,74.79502106,18.67201614,74.81952667,67.22763062,74.82627106,22.51461792,74.85110474,107.2486954,74.85785675,24.0228672,
75.00167084,94.7443161,75.00841522,23.02057076,75.03179169,71.12702179,75.0385437,15.78201199,75.06218719,68.19210052,75.06893921,18.43199348,75.09260559,79.50680542,75.0993576,10.22017574,75.21960449,88.65088654,75.22634888,21.54948807,75.18910217,77.93423462,75.19585419,17.73434639,75.15927124,71.0079422,75.16602325,28.04048157,75.12893677,83.72650146,75.13568878,30.97888565,75.25576782,91.3993454,75.26252747,17.59519196,75.28610229,74.02305603,75.29285431,16.9366436,75.31762695,54.84147263,75.32437134,28.05783653,75.34727478,102.0695648,75.35401917,18.23030281,
75.50167084,92.70807648,75.50841522,23.13197327,75.53226471,65.96347046,75.53902435,11.19081783,75.56376648,76.82266998,75.57052612,12.53007221,75.59394073,86.8560257,75.60068512,12.19749451,75.72020721,83.05690765,75.72693634,22.73835182,75.69037628,78.59348297,75.69710541,22.01475143,75.65921021,73.66786957,75.6659317,17.87866592,75.62809753,91.45709991,75.63485718,23.00724411,75.75637054,96.54561615,75.76309967,15.90114784,75.78735352,60.56021118,75.79410553,21.52389145,75.81771088,51.63812256,75.82445526,23.79184914,75.8478775,100.3014603,75.85462189,19.900177,
76.00167084,80.1164856,76.00841522,21.42037964,76.03310394,60.8794136,76.03984833,19.37518883,76.06337738,71.3011322,76.07009888,22.07637978,76.09337616,75.84502411,76.10010529,10.02175999,76.22187805,79.63300323,76.22860718,21.44742393,76.19120789,83.14273834,76.19794464,22.94875145,76.16087341,75.76992035,76.16760254,21.78019905,76.12993622,90.49594116,76.13668823,25.39917183,76.25737,94.96956635,76.26410675,18.3568573,76.2877121,65.15065765,76.29443359,18.78177834,76.31835175,59.62823105,76.32508087,22.29070473,76.34879303,120.7843704,76.35554504,20.35400391,
76.50167084,69.9339447,76.50841522,15.25512886,76.53318787,68.03017426,76.53993988,19.11215782,76.56343842,69.9644928,76.57019043,20.50469208,76.59353638,72.32279205,76.6002655,9.600444794,76.72143555,88.75212097,76.72818756,19.19280243,76.69043732,71.92584229,76.6971817,17.86721992,76.66020203,69.36778259,76.66693878,21.35071564,76.63010406,94.50247955,76.63685608,28.01130867,76.75710297,91.89770508,76.76384735,19.41759872,76.7873764,72.2117157,76.79410553,25.50598907,76.81793976,48.15103531,76.82469177,27.37568474,76.84812927,95.90718842,76.85487366,20.35645866,
77.00167084,81.06928253,77.00841522,15.84569359,77.03270721,62.51654816,77.03943634,20.66297531,77.06295776,70.17922211,77.06970978,17.3911953,77.09387207,77.76602173,77.1006012,8.376018524,77.21960449,94.04010773,77.22634888,20.77860069,77.18968964,67.97918701,77.19643402,21.69272804,77.15918732,71.34342957,77.1659317,23.94382095,77.12854004,86.88388824,77.13526917,23.29709435,77.25587463,89.65892792,77.26260376,17.84670448,77.28687286,65.2355957,77.29360199,15.87610912,77.31712341,53.32223511,77.32387543,23.28117371,77.34812927,107.3126297,77.35487366,21.89137459,
77.50167084,93.92913818,77.50841522,19.44405174,77.53218842,72.23764801,77.53894043,19.52723694,77.56262207,75.2337265,77.56937408,14.38379383,77.59310913,76.24069977,77.59985352,4.106430531,77.7209549,93.39654541,77.72770691,18.41084099,77.69070435,83.3946991,77.69743347,19.48341942,77.66004181,64.73002625,77.66677094,21.91501236,77.62960815,77.81281281,77.63635254,24.77970123,77.75521088,84.26672363,77.76194,18.96097374,77.78643036,51.25306702,77.79319,27.20357895,77.81643677,54.71312332,77.82318878,29.17497444,77.84671021,113.1089859,77.8534317,14.68362617,
78.00167084,83.10688782,78.00841522,19.17770576,78.0317688,75.00099182,78.03852081,24.72079468,78.06210327,70.91940308,78.06885529,16.38335037,78.09337616,74.58691406,78.10010529,8.582075119,78.21887207,98.32315063,78.2256012,19.55900002,78.18787384,79.28333282,78.19460297,15.36972904,78.15737152,70.39100647,78.16410065,23.4037838,78.12776947,83.23835754,78.13452148,26.11667633,78.25460815,77.22955322,78.26135254,16.20664406,78.284935,63.68905258,78.29169464,20.41331863,78.31559753,58.82582474,78.32235718,28.0906086,78.34593964,108.2687302,78.35268402,14.21860123,
78.50167084,80.48555756,78.50841522,17.26264,78.53218842,70.28765869,78.53894043,20.74154472,78.56343842,74.9804306,78.57019043,17.76274681,78.5942688,82.52659607,78.60102081,7.561227322,78.72104645,94.60162354,78.72776794,22.45816231,78.69043732,79.05914307,78.6971817,18.71574211,78.66043854,67.59118652,78.66719055,28.01496506,78.62976837,78.79402161,78.63652039,29.13956642,78.75720978,86.12820435,78.7639389,18.39792442,78.78760529,57.35775757,78.79434967,17.68535995,78.8181076,71.04880524,78.82485199,24.6783123,78.84827423,106.5929489,78.85501862,22.13932228,
79.00167084,87.00191498,79.00841522,21.02305603,79.03276825,65.728302,79.03952026,16.54891396,79.06260681,83.05175018,79.0693512,14.38226128,79.09394073,77.30887604,79.10068512,11.73024273,79.22120667,89.54553223,79.22793579,17.86164474,79.19043732,72.30112457,79.1971817,22.26214027,79.15977478,72.46489716,79.16651917,16.53421021,79.12962341,85.46529388,79.13637543,19.58250046,79.25676727,104.2468719,79.26351929,15.35426044,79.28787231,72.41681671,79.29460144,18.75268745,79.31926727,53.06484222,79.32601929,23.83866119,79.34903717,103.5749588,79.35579681,20.82858276,
79.50167084,71.43131256,79.50841522,19.59430313,79.5326004,71.52239227,79.53935242,14.50344181,79.56276703,72.23748779,79.56952667,21.31648254,79.59353638,83.88816833,79.6002655,4.808182716,79.71976471,89.81982422,79.72652435,16.9322834,79.68904114,88.4042511,79.69579315,17.70891571,79.65827179,77.11449432,79.6650238,21.79012299,79.62760162,92.14717865,79.63435364,24.63729858,79.75603485,105.9800034,79.76277161,16.25562668,79.78629303,67.59130859,79.79304504,17.98704338,79.81693268,49.22315979,79.82369232,20.87231445,79.84727478,109.6654968,79.85401917,14.29326916,
80.00167084,82.12815094,80.00841522,14.1857357,80.0317688,71.59077454,80.03852081,13.83716011,80.06243134,80.4622345,80.06919098,11.21615505,80.09287262,85.18745422,80.09960175,4.84785223,80.22087097,90.06781006,80.22760773,19.65353966,80.19002533,71.5741272,80.19676971,19.47688484,80.15921021,86.04104614,80.1659317,14.18689919,80.12820435,99.64971161,80.13493347,32.40156555,80.25643921,80.60653687,80.26318359,13.4714098,80.28694153,66.57415009,80.29368591,18.59587288,80.31760406,57.28410721,80.32435608,23.56845284,80.34727478,99.84359741,80.35401917,16.882967,
80.50167084,76.59023285,80.50841522,22.89785385,80.5317688,72.19839478,80.53852081,18.33437729,80.56212616,69.39777374,80.56891632,18.55447006,80.59277344,80.27610016,80.59951782,5.263834953,80.71853638,91.85622406,80.7252655,18.19292641,80.68870544,65.3193512,80.69543457,19.51685715,80.65779114,63.46447754,80.66454315,19.90773964,80.62744141,88.045784,80.63418579,21.16246033,80.75237274,90.95448303,80.75912476,17.7066288,80.78304291,67.7590332,80.78979492,18.09264565,80.81395721,51.33997345,80.82070923,23.49895287,80.8442688,107.4962997,80.85102081,21.63829231,
81.00167084,80.35063171,81.00841522,17.86467743,81.03195953,60.41973114,81.03870392,21.33268356,81.06260681,70.64823151,81.0693512,20.44021225,81.09353638,64.97628784,81.1002655,6.450424194,81.22079468,91.0944519,81.22753906,27.50137138,81.19026947,87.06609344,81.19702148,19.14805222,81.15945435,76.00182343,81.16621399,17.38088799,81.12904358,82.35545349,81.13578796,25.52071381,81.2564621,98.82559967,81.26325226,22.72020721,81.28726959,67.756073,81.29402161,18.30285072,81.31796265,49.7351799,81.32470703,24.22264481,81.34812927,109.9691849,81.35487366,18.69682312,
81.50167084,73.08136749,81.50841522,18.808815,81.53226471,58.51535416,81.53903961,27.1094799,81.56253815,71.64486694,81.56926727,13.51569557,81.59218597,69.60463715,81.59893036,12.29095268,81.71793365,98.68395996,81.7246933,16.96151161,81.68795776,72.86791992,81.69470978,18.98601151,81.65744019,80.39311218,81.66418457,19.54759789,81.62704468,98.59262085,81.6337738,27.33135223,81.75404358,98.05782318,81.76077271,23.20522118,81.78379059,70.5440979,81.7905426,19.27419281,81.81420898,59.50487137,81.82093811,25.72786903,81.84537506,101.9279175,81.85210419,20.97561646,
82.00167084,89.76735687,82.00841522,18.08646202,82.03203583,71.09260559,82.03877258,14.4751482,82.06276703,70.33300781,82.06952667,22.67133331,82.09343719,72.32009888,82.10018921,7.72486496,82.22193909,83.47903442,82.22868347,23.09641647,82.19059753,89.62861633,82.19735718,19.35882568,82.16020203,72.99659729,82.16693878,25.20270729,82.12910461,79.15633392,82.13585663,28.68196869,82.25759888,84.78339386,82.26435852,17.26974678,82.28794098,66.31654358,82.29468536,14.51357079,82.3184433,63.51240158,82.32518768,29.15775108,82.34893036,94.67076111,82.35569,18.97899055,
82.50167084,84.11914063,82.50841522,21.60025787,82.53276825,58.34955978,82.53952026,14.79182625,82.56310272,74.80845642,82.56985474,23.71628761,82.59337616,73.30636597,82.60010529,10.49841499,82.72154236,87.02056885,82.72827148,23.49071693,82.69143677,72.47212219,82.69818878,19.89009476,82.66011047,65.99369049,82.66685486,20.31428719,82.62987518,80.66998291,82.63660431,24.03441048,82.75610352,91.24829102,82.76285553,19.83900642,82.78635406,67.68370056,82.79310608,20.12469482,82.81710815,57.75045776,82.82385254,20.63385773,82.84761047,118.7672577,82.85435486,17.01699066,
83.00167084,71.36026001,83.00841522,18.86839867,83.03226471,69.33526611,83.03902435,16.15889931,83.06227112,76.45912933,83.0690155,15.39371681,83.09270477,86.48400116,83.09944153,6.146203995,83.21843719,87.49753571,83.22518921,19.33022308,83.18787384,69.77684021,83.19460297,19.52260971,83.15744019,76.47628021,83.16418457,16.19784927,83.12737274,84.55439758,83.1341095,22.56975365,83.25462341,80.04475403,83.26137543,19.9498806,83.28527069,69.14752197,83.29202271,18.04236984,83.31593323,50.43975449,83.32268524,24.42888451,83.34593964,104.8246918,83.35268402,18.88059425,
83.50167084,92.36042023,83.50841522,27.69854927,83.53362274,71.50496674,83.54037476,17.63499832,83.56327057,63.1788826,83.57002258,24.04663467,83.59377289,67.59514618,83.60051727,6.523165226,83.72154236,88.12667847,83.72827148,17.36610031,83.69059753,64.45127106,83.69735718,17.03371239,83.66053772,71.06767273,83.66726685,28.31464005,83.62976837,89.12902069,83.63652039,22.31677628,83.75710297,95.6968689,83.76384735,17.63324356,83.78743744,77.74268341,83.79418945,16.42700195,83.81771088,60.36182404,83.82444,27.21188927,83.84885406,98.07633972,83.85560608,28.46261787,
84.00167084,75.00971222,84.00841522,14.64108753,84.03285217,72.87326813,84.03960419,18.89932251,84.0629425,74.10590363,84.06968689,16.12266159,84.09377289,79.22690582,84.10051727,9.424918175,84.222435,92.59212494,84.22919464,19.8405571,84.19093323,76.27129364,84.19768524,19.44830132,84.16029358,73.94256592,84.16703796,18.55836487,84.12943268,99.77026367,84.13619232,19.64689255,84.25827026,89.50184631,84.26502228,18.42582321,84.28827667,69.78424835,84.29502106,18.30142212,84.31787109,64.3962326,84.32460022,19.01224327,84.34877014,116.4733353,84.35551453,17.92434883,
84.50167084,72.56311035,84.50841522,17.1833477,84.53321075,68.17224884,84.53993988,20.8514328,84.56362152,75.00481415,84.57038116,16.50564575,84.59394073,88.46302032,84.60070801,11.20910358,84.72120667,90.52742767,84.72793579,16.11557961,84.69104004,71.88187408,84.69779205,15.64258194,84.66060638,79.89704132,84.66735077,17.66877937,84.62976837,85.16633606,84.63652039,28.75668144,84.75759888,102.0191956,84.76435852,18.07730103,84.78801727,61.7628746,84.79476929,20.61525917,84.81910706,47.07910919,84.82585144,25.32738113,84.85054779,119.9984818,84.85726929,24.99775124,
85.00167084,82.0903244,85.00841522,22.48873711,85.03276825,71.34397888,85.03952026,15.14965343,85.06304169,74.44311523,85.06977081,19.10748482,85.09326935,83.42469788,85.10002136,6.381116867,85.22026825,84.35830688,85.22702026,20.16729736,85.19077301,73.4932785,85.1975174,19.68406487,85.15952301,68.548172,85.1662674,22.84746552,85.12904358,80.93733978,85.13577271,27.30827141,85.25576782,77.75284576,85.26252747,14.24060917,85.28743744,64.53722382,85.29418945,16.85515213,85.31726837,48.30125427,85.32402039,29.07780457,85.34762573,111.6876907,85.35437775,15.47995472,
85.50167084,82.55184174,85.50843811,19.93121529,85.53170776,63.50104523,85.53843689,18.03577042,85.56287384,72.44267273,85.56960297,17.04648972,85.59293365,74.01309967,85.5996933,11.34919167,85.7192688,90.11942291,85.72602081,13.27776814,85.68876648,69.48740387,85.69552612,11.83163261,85.65843964,63.67319107,85.66518402,22.65974236,85.62785339,90.37753296,85.63460541,25.65122795,85.75543976,95.05813599,85.76219177,22.12798691,85.78587341,53.50471878,85.79260254,21.84949875,85.81643677,75.49567413,85.82318878,20.60375023,85.8470993,114.0998611,85.85385895,18.58148766,
86.00167084,87.34343719,86.00841522,15.04902172,86.03310394,68.36112213,86.03984833,15.28607464,86.06360626,67.58043671,86.07035065,19.10868454,86.09396362,83.04802704,86.10070801,8.551687241,86.21943665,102.3720169,86.22618866,16.327425,86.18920898,75.76204681,86.19593811,22.05854416,86.15859985,78.84534454,86.1653595,16.67451859,86.128685,74.69203949,86.13544464,21.29961205,86.25510406,81.73205566,86.26185608,19.62525749,86.28687286,71.55387878,86.29360199,18.07510567,86.31777191,56.10938644,86.3245163,23.49589157,86.347435,113.8008728,86.35419464,20.40610886,
86.50167084,80.85101318,86.50841522,17.41884422,86.5322113,72.84577942,86.53894043,19.25078011,86.56246185,72.60814667,86.56920624,18.38212013,86.59352112,83.66978455,86.6002655,10.28220081,86.71894073,87.53368378,86.72568512,20.98649025,86.68860626,80.07505798,86.69535065,22.03907776,86.65776825,70.87723541,86.66452026,16.53908539,86.62729645,92.18027496,86.63404083,25.34897995,86.75493622,91.99810791,86.76168823,15.95131683,86.78543854,67.4756012,86.79219055,21.90580559,86.81535339,72.82938385,86.82210541,26.22402191,86.84609985,100.4455643,86.8528595,21.2600174,
87.00167084,78.35320282,87.00841522,18.62967491,87.03318787,72.43852234,87.03993988,16.93288422,87.06427765,70.91149139,87.07102203,21.18023872,87.09494019,80.41962433,87.10168457,9.738693237,87.22343445,91.1501236,87.23018646,20.00779152,87.19271088,71.71810913,87.19944,17.38332558,87.16143036,73.60209656,87.16819,21.59185028,87.13110352,78.73396301,87.13785553,32.47725677,87.25743866,78.92210388,87.26418304,14.58658791,87.28829193,64.04730225,87.29504395,16.44495964,87.31926727,62.64802933,87.32601929,25.53065491,87.34960175,113.057663,87.35635376,20.75422287,
