Sample A1_Ex465_Em530,,Sample A1_Ex465_Em590,,Sample A2_Ex465_Em530,,Sample A2_Ex465_Em590,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
282.0083313,37.89422989,282.0272217,172.0356903,282.0629272,52.54399109,282.0818481,111.4400711,
282.5083313,38.20030212,282.5272217,170.1182709,282.5625916,52.37614059,282.5815125,111.0778427,
283.0083313,37.96089935,283.0272217,170.6961517,283.0634155,52.53756332,283.0823364,110.7533569,
283.5083313,37.75788879,283.5272217,168.2630157,283.5636292,52.85842896,283.58255,111.6392441,
284.0083313,37.83570099,284.0272217,171.557312,284.0637512,53.0367775,284.0826416,110.552124,
284.5083313,38.0068512,284.5272217,168.8825836,284.5638123,52.19943619,284.5827026,110.8753738,
285.0083313,37.69979095,285.0272217,170.9728546,285.0634155,52.9113121,285.0823364,110.5133591,
285.5083313,38.1766243,285.5272522,170.2575226,285.5639343,52.20426941,285.5828552,111.784729,
286.0083313,38.26694107,286.0272217,171.0043488,286.0640564,52.94315338,286.0829773,111.3355942,
286.5083313,38.13401794,286.5272217,169.9362488,286.5627747,52.53087616,286.581665,111.3874741,
287.0083313,38.46448135,287.0272217,170.8888092,287.0633545,52.83618927,287.0822144,111.7525711,
287.5083313,38.27348709,287.5272522,171.1186523,287.5621033,52.07381058,287.5810547,111.5760269,
288.0083313,38.3001709,288.0272217,170.0339966,288.0632629,52.52002716,288.0821533,111.0589142,
288.5083313,38.21333313,288.5272217,170.2379761,288.5639343,52.40278244,288.5828552,111.747612,
289.0083313,38.27129364,289.0272522,170.7787781,289.0652466,52.55922318,289.084198,111.3436966,
289.5083313,38.06359863,289.5272217,171.3378296,289.5628357,52.00848007,289.5817261,111.8521652,
290.0083313,38.125103,290.0272217,172.5730896,290.0624084,52.38147736,290.0813599,111.3455276,
290.5083313,38.29247284,290.5272217,169.5390625,290.5642395,51.63804245,290.5831299,110.9625168,
291.0083313,38.04541016,291.0272217,171.9098663,291.0635681,51.96485519,291.08255,110.0211716,
291.5083313,38.36459351,291.5272217,171.8620758,291.5629272,52.04905319,291.5818481,111.0769653,
292.0083313,38.09315109,292.0272217,170.5432587,292.0635681,51.9626236,292.082489,110.6732788,
292.5083313,38.13834381,292.5272217,170.5214691,292.5635681,52.49545288,292.582489,110.3618011,
293.0083313,37.77236176,293.0272217,170.0644989,293.0639648,52.64180756,293.0828857,110.6376877,
293.5083313,38.49559784,293.5272217,170.1718597,293.5629272,52.10585785,293.5818481,110.7392578,
294.0083313,38.23191071,294.0272217,169.0952911,294.0625916,52.68455505,294.0815125,111.4000244,
294.5083313,38.10392761,294.5272217,170.5820618,294.5627747,52.26263428,294.581665,110.6239777,
295.0083313,38.34933853,295.0272217,170.1312714,295.0632935,52.08371735,295.0821838,111.4253693,
295.5083313,37.88032913,295.5272217,168.3049927,295.5629272,52.06351089,295.5818481,108.6025238,
296.0083313,38.22126007,296.0272217,168.2511139,296.0617371,52.16431427,296.080658,109.5886765,
296.5083313,37.82371521,296.5272217,171.1792908,296.5632935,51.72759247,296.5821838,111.1550598,
297.0083313,37.86006927,297.0272217,169.1807251,297.0630798,51.65792084,297.0820007,110.3150253,
297.5083313,38.13375854,297.5272217,169.5141144,297.5632629,51.64469147,297.5821533,109.8411407,
298.0083313,38.31732559,298.0272217,171.7511597,298.0638123,52.08396912,298.0827026,110.8823471,
298.5083313,38.20935822,298.5272217,169.0656433,298.5640869,52.12147141,298.5830078,110.1493378,
299.0083313,37.87008286,299.0272522,168.8339233,299.0634766,51.61961365,299.0823975,110.1530533,
299.5083313,38.04963303,299.5272217,168.1490173,299.5637512,52.01794815,299.5826721,109.6524124,
300.0083313,38.18283844,300.0272217,169.0666046,300.0634155,51.93938065,300.0823364,109.7747726,
300.5083313,38.42769623,300.5272217,169.1032562,300.5623169,51.63472366,300.5812073,110.2313461,
301.0083313,37.80450439,301.0272217,168.048233,301.0627747,51.86258316,301.081665,109.9111252,
301.5083313,38.08595276,301.5272217,167.8516388,301.5639343,51.92139053,301.5828552,109.5078964,
302.0083313,37.77317429,302.0272217,169.4447174,302.0622253,52.15987396,302.0811462,109.8310852,
302.5083313,38.02002716,302.5272217,167.9747772,302.5635681,51.45331573,302.582489,108.6941757,
303.0083313,37.91347504,303.0272217,169.3398743,303.0626221,51.74581528,303.081543,109.1737671,
303.5083313,37.60749817,303.5272217,169.8558502,303.5624695,50.97793579,303.5813904,109.7358932,
304.0083313,38.31462097,304.0272217,170.2600555,304.0638123,51.98999405,304.0827026,109.6852112,
304.5083313,38.26578522,304.5272217,169.8364105,304.5632629,51.01044464,304.5821533,108.3904724,
305.0083313,38.00468063,305.0272217,168.4830017,305.0626221,52.01455307,305.0815735,108.9135208,
305.5083313,38.06532669,305.5272217,169.69664,305.5625,51.95376587,305.5813904,110.2228165,
306.0083313,37.53764343,306.0272217,168.7462616,306.0639954,52.12033463,306.0829163,108.9139099,
306.5083313,37.9419136,306.5272217,169.637146,306.5622253,51.76926804,306.5811462,109.5506439,
307.0083313,38.26409912,307.0272217,168.1135864,307.0627747,51.95079422,307.081665,109.7073975,
307.5083313,38.18459702,307.5272217,169.5352631,307.5637512,51.59913254,307.5826721,108.8764267,
308.0083313,37.58242416,308.0272217,168.6583099,308.06427,51.57764435,308.0831909,109.3661652,
308.5083313,37.70155334,308.5272217,168.1897736,308.5641479,51.80104446,308.5830688,108.5169144,
309.0083313,37.66566849,309.0272217,167.8646698,309.0625916,51.92953873,309.0815125,109.0788193,
309.5083313,37.75102997,309.5272217,166.5519104,309.5636292,52.02131653,309.58255,108.8215256,
310.0083313,38.08335114,310.0272217,168.451828,310.0629272,51.93704224,310.0818481,109.3199158,
310.5083313,37.53130722,310.5272217,167.1197815,310.5637512,51.70072174,310.5826721,107.8453293,
311.0083313,37.40746307,311.0272217,167.5562897,311.0629883,51.70098495,311.0819092,108.4369888,
311.5083313,37.85141373,311.5272217,168.3583374,311.5619202,51.3437767,311.5808411,109.179039,
312.0083313,37.9190712,312.0272217,168.255249,312.0637512,51.4822998,312.0826721,108.8702469,
312.5083313,38.0857811,312.5272217,168.4664307,312.5637512,51.20388412,312.5826721,107.5554047,
313.0083313,37.39371872,313.0272217,168.1210938,313.0624084,51.23984146,313.0813599,108.4588318,
313.5083313,37.55381012,313.5272217,167.611145,313.5629272,51.54537964,313.5818481,108.5223083,
314.0083313,37.87759018,314.0272217,167.9430542,314.0639648,51.42289734,314.0828857,108.805748,
314.5083313,37.58595657,314.5272217,166.8468781,314.5628967,51.84195709,314.5818176,108.4719086,
315.0083313,37.91157913,315.0272217,165.8105316,315.0624084,51.29851532,315.0813599,107.3454056,
315.5083313,37.53831863,315.5272217,167.0165253,315.5626221,51.42026901,315.581543,108.1440125,
316.0083313,37.47399139,316.0272217,167.6678925,316.0631104,51.79846191,316.0820313,108.5947418,
316.5083313,37.80573654,316.5272217,166.4715881,316.5640869,51.25955963,316.5830078,108.5841446,
317.0083313,37.20839691,317.0272217,166.995224,317.0629272,50.99396515,317.0818481,107.4430847,
317.5083313,37.34632111,317.5272217,166.4115906,317.563446,51.42638779,317.5823975,106.7813416,
318.0083313,37.35047913,318.0272217,168.0188293,318.0629272,51.42776108,318.0818481,108.3427582,
318.5083313,37.68233871,318.5272217,167.4812927,318.5634155,51.06518555,318.5823364,106.552063,
319.0083313,37.50345993,319.0272217,167.1630707,319.0621033,51.83049393,319.0810547,108.184494,
319.5083313,37.42179108,319.5272217,165.0952759,319.5635071,51.45111465,319.582428,108.0871277,
320.0083313,37.60560608,320.0272217,165.2481689,320.0635681,51.53972244,320.082489,107.2036972,
320.5083313,37.26018524,320.5272217,167.4595184,320.56427,51.15673447,320.5831604,107.2719955,
321.0083313,37.53781891,321.0272217,164.6578064,321.0634155,50.7987442,321.0823364,107.5790787,
321.5083313,37.55480194,321.5272217,165.8877869,321.5632019,51.39231873,321.5821533,107.6915207,
322.0083313,37.87576294,322.0272217,165.2368317,322.0639343,51.33958817,322.0828552,107.3575211,
322.5083313,36.9870224,322.5272217,166.5811615,322.5629883,51.3107605,322.5819092,105.9538727,
323.0083313,37.25514984,323.0272217,164.647049,323.0643921,50.80280304,323.083313,107.7927399,
323.5083313,36.9787674,323.5272217,165.1173401,323.5625916,51.43545914,323.5815125,108.0434189,
324.0083313,37.49358749,324.0272217,166.6182251,324.0625916,50.90669632,324.0815125,106.3980484,
324.5083313,37.29959869,324.5272522,164.3144226,324.5640564,51.00124741,324.5829773,108.9786301,
325.0083313,37.33528519,325.0272217,165.6289825,325.0640869,51.32429504,325.0830078,107.249527,
325.5083313,37.16765213,325.5272217,167.0330048,325.5625916,51.54441833,325.5815125,107.2605057,
326.0083313,37.77987289,326.0272217,164.9602661,326.0640869,50.81240845,326.0830078,107.4647141,
326.5083313,37.12913132,326.5272217,165.0743866,326.5637512,51.2015686,326.5826721,107.0814972,
327.0083313,37.55239487,327.0272217,165.4842682,327.0637512,50.81065369,327.0826721,106.5014954,
327.5083313,37.43971252,327.5272217,165.6816711,327.5631409,51.33702087,327.5820618,107.2004623,
328.0083313,37.08812332,328.0272217,164.6803741,328.0621643,50.9339447,328.0810547,106.478035,
328.5083313,36.86312485,328.5272217,164.3101349,328.5633545,50.94469452,328.5822144,105.9914322,
329.0083313,37.27940369,329.0272217,164.7074585,329.062561,50.72363281,329.0814819,107.1487808,
329.5083313,36.90126801,329.5272217,164.9807434,329.5634155,51.01504517,329.5823364,107.2430115,
330.0083313,37.16257095,330.0272217,164.6093597,330.0629272,50.44328308,330.0818481,106.1688461,
330.5083313,37.01489639,330.5272217,164.5049896,330.5635681,50.86817551,330.582489,106.3275604,
331.0083313,37.20204926,331.0272217,163.4142303,331.0634155,50.34043884,331.0823364,106.1068802,
331.5083313,36.91041183,331.5272217,163.2345428,331.5627136,50.67420197,331.5816345,106.9187393,
332.0083313,37.2693634,332.0272217,164.8034363,332.0639343,51.18323135,332.0828552,106.8371048,
332.5083313,37.32805634,332.5272217,164.381424,332.5630493,50.8847847,332.5819702,106.7536774,
333.0083313,37.03733063,333.0272217,164.8538361,333.0632629,51.63928223,333.0821533,107.0409088,
333.5083313,37.17990875,333.5272217,163.694397,333.5632629,50.73871994,333.5821533,106.897934,
334.0083313,37.10095596,334.0272522,165.3451233,334.0644226,51.76911926,334.0833435,106.9038925,
334.5083313,37.03017807,334.5272217,164.16716,334.5627747,51.03336334,334.581665,107.1790924,
335.0083313,37.21868134,335.0272217,163.5522308,335.06427,50.91066742,335.0831604,106.7367172,
335.5083313,36.8877182,335.5272217,164.7069855,335.5628052,50.23087311,335.5816956,106.233757,
336.0083313,37.36780167,336.0272217,164.3828735,336.0627747,51.12514877,336.081665,106.4491806,
336.5083313,37.17858124,336.5272217,164.9607391,336.5629578,51.39060974,336.5818787,106.893692,
337.0083313,37.11927795,337.0272522,164.9524078,337.0644226,50.78941345,337.0833435,106.874321,
337.5083313,37.12674332,337.5272217,164.6345673,337.5632935,50.83999634,337.5821838,106.4961472,
338.0083313,37.0396347,338.0272217,163.3946991,338.0630798,50.40267181,338.0820007,105.6929169,
338.5083313,36.83572769,338.5272217,162.6486053,338.562561,51.12477493,338.5814819,106.408165,
339.0083313,37.07765961,339.0272217,162.976593,339.0634155,50.75623703,339.0823364,105.9202423,
339.5083313,37.19274139,339.5272217,163.8936005,339.56427,50.88266754,339.5831604,105.2455444,
340.0083313,37.40115738,340.0272217,163.7671814,340.0639648,50.19629288,340.0829163,105.3637924,
340.5083313,36.87949371,340.5272217,164.2325592,340.5637512,50.21285248,340.5826416,106.6085739,
341.0083313,37.14981461,341.0272217,163.1372986,341.0630798,50.39175415,341.0820007,106.116478,
341.5083313,37.21370697,341.5272217,162.4285583,341.5641174,50.58840179,341.5830688,105.6650085,
342.0083313,37.05863571,342.0272217,163.8652039,342.0624695,50.24671555,342.0813904,106.0743179,
342.5083313,36.86379623,342.5272217,163.5595093,342.5620728,51.16083908,342.5809937,106.2752838,
343.0083313,36.65056229,343.0272217,162.3716125,343.0610657,50.58143234,343.0799866,106.4972382,
343.5083313,36.94544983,343.5272217,160.952179,343.5629272,50.21930313,343.5818481,106.8356705,
344.0083313,37.00884247,344.0272217,161.9712372,344.0635681,50.41923904,344.082489,105.2848511,
344.5083313,36.83246613,344.5272217,161.2224121,344.5614319,50.36508179,344.5803528,105.2889175,
345.0083313,36.36342239,345.0272217,163.0878296,345.0624084,50.55909729,345.0813599,104.6226883,
345.5083313,36.84686279,345.5272522,162.6199493,345.5633545,50.51809311,345.5822144,104.875618,
346.0083313,36.94618988,346.0272217,163.6054993,346.0631104,50.98479843,346.0820313,105.8319168,
346.5083313,36.9170723,346.5272217,160.4232178,346.5640869,49.90823364,346.5830078,105.7150879,
347.0083313,36.95450974,347.0272217,162.8318176,347.0634155,50.34017181,347.0823364,105.0139847,
347.5083313,37.11462021,347.5272217,163.7852325,347.5632629,50.29261398,347.5821533,105.2189484,
348.0083313,36.87696838,348.0272217,161.5387573,348.0645752,50.17694092,348.0834961,105.5796585,
348.5083313,37.10529709,348.5272217,162.6686707,348.5629883,50.50563049,348.5819092,105.0184402,
349.0083313,37.14756012,349.0272217,162.1652832,349.0629578,50.00705338,349.0818787,104.6012726,
349.5083313,36.80223465,349.5272217,162.7562408,349.5637512,50.39463425,349.5826416,105.067749,
350.0083313,36.58928299,350.0272217,162.5485229,350.0628357,50.67147827,350.0817261,104.1150818,
350.5083313,36.51789093,350.5272217,162.1851959,350.5634155,50.3096199,350.5823975,105.6657028,
351.0083313,36.74819565,351.0272217,160.867157,351.0638123,49.73338699,351.0827026,104.7218094,
351.5083313,36.91959,351.5272217,162.4011841,351.5632629,50.64268875,351.5821533,103.6460419,
352.0083313,36.74061203,352.0272217,161.0379791,352.0634155,50.38632584,352.0823364,105.0019989,
352.5083313,36.47710419,352.5272217,162.1941681,352.5640869,50.06100845,352.5830078,104.6595535,
353.0083313,36.43832397,353.0272217,161.079361,353.0630798,49.99487305,353.0820007,104.6036148,
353.5083313,36.28577042,353.5272217,159.616333,353.5644836,49.96080399,353.5834045,103.8305206,
354.0083313,36.65954971,354.0272217,163.1875763,354.0639648,49.85067749,354.0828857,102.9994125,
354.5083313,36.44353867,354.5272522,160.7576752,354.56427,50.21136856,354.5831604,103.7233047,
355.0083313,36.97969818,355.0272217,161.6873779,355.0631409,49.75051117,355.0820618,103.904892,
355.5083313,37.05106735,355.5272522,161.1773071,355.5634155,49.97300339,355.5823364,104.4122849,
356.0083313,36.63386154,356.0272217,161.9517059,356.0632019,50.37196732,356.0821533,103.9031448,
356.5083313,36.37931442,356.5272217,160.9764557,356.5633545,50.19359589,356.5822144,104.0127869,
357.0083313,36.3151741,357.0272217,161.6920929,357.0633545,49.44595337,357.0822144,104.2110825,
357.5083313,36.41416168,357.5272217,160.9334106,357.5624084,50.44340134,357.5813599,104.484169,
358.0083313,36.8049202,358.0272217,161.4914246,358.0631409,50.28682327,358.0820618,103.9027328,
358.5083313,36.99372864,358.5272217,160.8526611,358.5629883,50.2828598,358.5819092,103.6807404,
359.0083313,36.53844833,359.0272217,160.6710205,359.0624084,49.97686005,359.0813599,104.0374603,
359.5083313,36.47494125,359.5272217,159.9619446,359.5629883,50.11536789,359.5819092,105.0789642,
360.0083313,36.74933624,360.0272217,159.7920685,360.0640869,50.0945549,360.0830078,103.5301208,
360.5083313,36.23960876,360.5272217,160.8674622,360.5630798,49.88036728,360.5820007,104.4793472,
361.0083313,36.50297546,361.0272217,160.4481354,361.0631409,50.3313446,361.0820618,104.1160583,
361.5083313,36.68584824,361.5272217,160.0217743,361.5627747,50.35977554,361.581665,104.6427765,
362.0083313,36.3475647,362.0272217,160.1129913,362.0632629,50.34135056,362.0821533,104.1435089,
362.5083313,36.19408417,362.5272217,160.7547913,362.5623169,49.71430206,362.5812073,104.4615707,
363.0083313,36.53414536,363.0272522,159.9898071,363.0645752,49.53425598,363.0834961,103.8101196,
363.5083313,36.32653809,363.5272217,159.1135406,363.5632019,50.126194,363.5821533,104.4585571,
364.0083313,36.38809204,364.0272217,159.4470367,364.0632629,50.05174637,364.0821533,103.4349365,
364.5083313,36.65850449,364.5272217,160.3022156,364.5627747,50.02841187,364.581665,104.348465,
365.0083313,36.41374969,365.0272217,158.7429352,365.0638123,50.07172394,365.0827026,103.5769119,
365.5083313,36.26722336,365.5272217,157.8879395,365.5628052,50.08319855,365.5816956,103.9696274,
366.0083313,36.22584534,366.0272217,159.9293671,366.0628357,49.82151794,366.0817261,103.3813553,
366.5083313,36.17648697,366.5272217,158.6602631,366.5638123,49.32675171,366.5827026,103.5014343,
367.0083313,36.71175766,367.0272217,161.131546,367.063324,50.20347214,367.0822144,103.4199295,
367.5083313,36.82619858,367.5272217,161.2277374,367.5627136,50.1051712,367.5816345,103.747467,
368.0083313,36.19679642,368.0272217,158.0718689,368.0632629,50.12784576,368.0821533,103.9239349,
368.5083313,36.36850357,368.5272217,158.5788879,368.5627747,49.59477997,368.581665,102.8201523,
369.0083313,36.3276825,369.0272217,159.622818,369.0625916,49.59735489,369.0815125,102.9248886,
369.5083313,36.56697083,369.5272217,159.8751526,369.5637512,49.69364166,369.5826721,102.1107025,
370.0083313,36.5021019,370.0272217,158.5016937,370.0617065,50.00248718,370.0806274,102.1075516,
370.5083313,36.60929108,370.5272217,157.6831207,370.5649109,49.63467789,370.5838318,102.1192627,
371.0083313,36.1072998,371.0272217,156.7026672,371.0629272,49.26618576,371.0818481,102.5570297,
371.5083313,36.06233978,371.5272217,157.3213654,371.5633545,49.62829971,371.5822144,104.1813736,
372.0083313,36.50175095,372.0272217,158.3931732,372.0636292,49.53543854,372.08255,102.6740417,
372.5083313,36.15620804,372.5272217,157.0566254,372.5632629,49.81466293,372.5821533,103.8081818,
373.0083313,36.12054443,373.0272217,156.1486053,373.06427,49.47803879,373.0831604,104.0787811,
373.5083313,36.00364304,373.5272217,157.5057373,373.5634155,49.523983,373.5823364,102.6504745,
374.0083313,36.19969177,374.0272217,155.2992859,374.0629272,49.78764725,374.0818481,102.5735931,
374.5083313,36.06851959,374.5272217,156.844162,374.5630798,49.42263794,374.5820007,102.2181473,
375.0083313,36.14483261,375.0272217,157.2644348,375.0629272,49.28277969,375.0818481,101.6220474,
375.5083313,35.79214859,375.5272217,154.9550476,375.5640869,49.50051498,375.5830078,103.3481827,
376.0083313,35.90115356,376.0272217,155.9380646,376.0620728,49.30672073,376.0809937,102.4780121,
376.5083313,36.06467056,376.5272217,156.6727448,376.5632629,49.36974335,376.5821533,102.0398331,
377.0083313,35.46278763,377.0272217,155.0680389,377.0628357,49.50811386,377.0817261,102.5589523,
377.5083313,35.84837341,377.5272217,156.4756165,377.5638428,49.4356308,377.5827026,102.1234207,
378.0083313,35.78957748,378.0272217,154.9556427,378.0635071,49.77761078,378.0823975,102.4949646,
378.5083313,35.75190353,378.5272217,156.3430328,378.5631104,49.25056076,378.5820313,101.8627014,
379.0083313,35.64134979,379.0272217,154.747345,379.0625916,49.38798141,379.0815125,100.2148361,
379.5083313,35.77074814,379.5272217,155.42099,379.5637512,49.79333115,379.5826721,102.3147354,
380.0083313,35.48628235,380.0272217,156.5602722,380.0642395,49.5380249,380.0831604,101.8600464,
380.5083313,35.87239456,380.5272217,155.0099182,380.5624084,49.07535934,380.5813599,101.1324158,
381.0083313,35.90352249,381.0272217,154.5969849,381.0634766,49.21706009,381.0823975,101.1759033,
381.5083313,35.70567322,381.5272217,154.6170044,381.5629272,49.39004135,381.5818481,100.5147171,
382.0083313,35.8190918,382.0272217,154.8870392,382.0639343,49.57484436,382.0828552,101.4617157,
382.5083313,35.7837944,382.5272217,155.139801,382.5628052,48.75474548,382.5816956,101.3134308,
383.0083313,35.5434761,383.0272217,154.4315186,383.0627747,48.67115784,383.081665,101.2039108,
383.5083313,35.54511261,383.5272217,155.4694214,383.5636292,48.75285339,383.58255,100.7955475,
384.0083313,35.67798615,384.0272217,155.3721924,384.0640869,48.72389984,384.0830078,100.8320007,
384.5083313,35.611763,384.5272217,154.9829865,384.5640869,49.15325928,384.5830078,100.7115555,
385.0083313,35.4834938,385.0272217,154.9546051,385.0627747,48.78997803,385.081665,100.1232758,
385.5083313,36.00002289,385.5272217,153.3465576,385.5634155,48.44164658,385.5823364,99.88455963,
386.0083313,35.42654419,386.0272217,153.8645325,386.0629272,48.41057968,386.0818481,99.84466553,
386.5083313,35.69907379,386.5272217,154.9936218,386.5634155,49.08227158,386.5823364,99.93867493,
387.0083313,36.07666779,387.0272217,153.9201813,387.0632629,49.16392136,387.0821533,100.7317657,
387.5083313,35.8979454,387.5272217,155.0584412,387.5634766,48.41952896,387.5823975,100.6827545,
388.0083313,35.80069351,388.0272217,156.0070953,388.0627747,48.86228561,388.081665,100.8973541,
388.5083313,35.22677231,388.5272217,153.8949432,388.5640869,48.48450089,388.5830383,101.2753677,
389.0083313,35.43928909,389.0272217,153.7927399,389.0627747,48.60817337,389.081665,100.7373428,
389.5083313,35.70698929,389.5272217,155.456955,389.56073,48.76687241,389.5796509,100.0725784,
390.0083313,35.67473221,390.0272217,154.6345062,390.0634766,47.9705162,390.0823975,99.48339081,
390.5083313,35.4216156,390.5272217,153.2809143,390.5640869,48.33932114,390.5830078,99.49282074,
391.0083313,35.82690048,391.0272217,154.3931732,391.0625916,48.92710876,391.0815125,99.92844391,
391.5083313,35.63771057,391.5272217,154.5781708,391.5630493,48.3128624,391.5819702,99.44303894,
392.0083313,35.74058914,392.0272217,154.8639221,392.0635681,48.74261475,392.082489,100.7140503,
392.5083313,35.4470253,392.5272217,153.8696136,392.5624695,48.3886261,392.5813904,100.2200012,
393.0083313,35.67915344,393.0272217,153.0533295,393.0639343,48.7362175,393.0828552,99.85848236,
393.5083313,35.75658035,393.5272217,153.2753601,393.5634766,48.83039474,393.5823975,98.83654022,
394.0083313,35.67432404,394.0272217,153.1907501,394.0632629,48.71776199,394.0821533,99.5773468,
394.5083313,35.78214645,394.5272217,151.7994232,394.5625,48.47771072,394.5813904,98.67653656,
395.0083313,35.67648315,395.0272217,155.2334442,395.0637512,48.16192245,395.0826416,99.39335632,
395.5083313,35.92255783,395.5272217,154.3505707,395.5614319,48.67274475,395.5803528,99.25344086,
396.0083313,35.6134491,396.0272217,153.89534,396.0628967,48.34448242,396.0818176,99.6625061,
396.5083313,35.58335495,396.5272217,154.1736603,396.5628967,48.50659561,396.5818176,99.63300323,
397.0083313,35.78689957,397.0272217,153.2804413,397.0628357,48.56150055,397.0817261,98.83304596,
397.5083313,35.5208168,397.5272217,153.2623138,397.5617371,48.0390892,397.580658,99.08695221,
398.0083313,31.91021538,398.0272217,134.024292,398.0632629,48.63409424,398.0821533,98.66654205,
398.5083313,31.18901253,398.5272217,133.0657501,398.5638123,48.37350082,398.5827026,99.13037109,
399.0083313,31.69950485,399.0272217,132.9305267,399.0643921,48.06861115,399.083313,99.01847076,
399.5083313,31.87953758,399.5272217,131.5740967,399.56427,48.508255,399.5831604,99.56054688,
400.0083313,32.0750351,400.0272217,132.8585815,400.0632629,48.27713776,400.0821533,99.39147949,
400.5083313,31.54301643,400.5272217,132.3561249,400.5647278,48.11378479,400.5836487,98.85148621,
401.0083313,31.65135574,401.0272217,132.8975677,401.0643311,47.76169586,401.0832214,98.33547974,
401.5083313,31.92767525,401.5272217,131.1207581,401.5632019,47.66472244,401.5821533,97.89849854,
402.0083313,31.29254723,402.0272217,131.6599426,402.0634155,48.16109467,402.0823364,97.26656342,
402.5083313,31.25660896,402.5272217,130.2931061,402.5641479,47.82860565,402.5830688,97.38968658,
403.0083313,31.73366928,403.0272217,132.7473145,403.0637512,47.89520264,403.0826416,97.91591644,
403.5083313,31.5524044,403.5272522,131.4612732,403.5639343,47.93710327,403.5828552,98.26354218,
404.0083313,31.60655785,404.0272217,131.3386078,404.0627747,47.52093124,404.081665,97.51133728,
404.5083313,31.44120789,404.5272217,131.6255188,404.5636292,48.02194595,404.58255,97.77986908,
405.0083313,31.88643265,405.0272217,132.6174316,405.0639343,47.96051788,405.0828552,97.40036774,
405.5083313,31.60015869,405.5272217,131.124115,405.5627747,47.63589096,405.581665,97.82187653,
406.0083313,31.63611603,406.0272217,131.9217834,406.062561,47.83076096,406.0814819,97.2957077,
406.5083313,31.69535065,406.5272217,132.9613953,406.5639038,47.63825989,406.5828247,97.54663849,
407.0083313,31.48571014,407.0272217,131.1279907,407.0630798,47.94427872,407.0820313,97.677742,
407.5083313,31.52427864,407.5272217,130.6027985,407.5627747,47.69984436,407.581665,97.41970825,
408.0083313,31.65320015,408.0272217,131.2824249,408.06427,47.84138489,408.0831909,98.40236664,
408.5083313,31.48019981,408.5272217,131.7877655,408.563446,47.71793365,408.5823975,98.43346405,
409.0083313,31.97849846,409.0272217,133.4504242,409.0634155,48.49351883,409.0823364,98.6854248,
409.5083313,31.63746452,409.5272217,132.4361115,409.5632629,47.93746185,409.5821838,97.40364075,
410.0083313,31.69621849,410.0272217,133.5031128,410.0636292,48.03224182,410.08255,98.13972473,
410.5083313,31.64757347,410.5272217,132.6302795,410.5644226,48.15039444,410.5833435,98.19533539,
411.0083313,31.67777061,411.0272217,132.3512421,411.0637512,48.32711411,411.0826721,98.46799469,
411.5083313,31.85614204,411.5272217,130.9528656,411.5648193,48.26480865,411.5837097,98.58618164,
412.0083313,31.74057961,412.0272217,132.6070099,412.0630798,48.27300262,412.0820007,98.77964783,
412.5083313,31.7928009,412.5272217,131.6396332,412.5635681,47.78655624,412.582489,99.12979126,
413.0083313,31.70678711,413.0272217,131.1667786,413.0632629,47.80636597,413.0821533,99.03697968,
413.5083313,31.8420639,413.5272217,131.0672455,413.5629883,48.26190567,413.5819092,98.5809021,
414.0083313,31.86880493,414.0272217,131.973877,414.0624084,48.35824585,414.0813599,98.82820129,
414.5083313,31.72122765,414.5272217,131.3039551,414.5629883,48.13631439,414.5819092,99.55783081,
415.0083313,31.817873,415.0272217,130.3106384,415.0643005,48.48080063,415.0831909,99.14382172,
415.5083313,31.58372688,415.5272217,130.5971832,415.5628357,48.47612,415.5817261,99.73281097,
416.0083313,31.52323532,416.0272217,128.9738464,416.0637512,48.91579437,416.0826721,99.90403748,
416.5083313,31.57915497,416.5272217,131.8990784,416.5630798,48.56029892,416.5820007,99.30302429,
417.0083313,31.59035683,417.0272217,130.0810547,417.0628967,48.76769638,417.0818176,99.30123138,
417.5083313,31.368927,417.5272217,130.649765,417.5622253,48.38357925,417.5811462,99.22660065,
418.0083313,31.68510246,418.0272217,130.3635559,418.0641479,48.30670166,418.0830688,98.63653564,
418.5083313,31.30761147,418.5272217,130.0137787,418.563324,48.71171951,418.5822144,99.59463501,
419.0083313,31.35043716,419.0272217,129.3847656,419.0635681,48.61714554,419.082489,99.03315735,
419.5083313,31.43806076,419.5272217,129.2867432,419.5614319,48.65565872,419.5803528,98.9802475,
420.0083313,31.28120613,420.0272217,129.6837463,420.0628967,48.29293442,420.0818176,99.62597656,
420.5083313,31.45959282,420.5272217,131.1610565,420.5638123,48.47539902,420.5827026,99.25540924,
421.0083313,31.70900345,421.0272217,131.011734,421.0628052,48.46831512,421.0816956,99.59751892,
421.5083313,31.52078819,421.5272217,129.9053345,421.5624695,48.36595535,421.5813904,97.88127136,
422.0083313,31.59062576,422.0272217,129.0043945,422.0630798,48.65610123,422.0820007,98.26406097,
422.5083313,31.96315765,422.5272217,130.5714417,422.5637512,48.04078674,422.5826416,98.95174408,
423.0083313,31.4378624,423.0272217,130.6567993,423.0637512,48.11091995,423.0826721,99.50229645,
423.5083313,31.78502274,423.5272217,131.6799164,423.5632629,48.165905,423.5821533,98.95613098,
424.0083313,31.53008652,424.0272217,129.4797821,424.0624084,49.14735031,424.0813293,99.4324646,
