Wavelength (nm),Intensity (a.u.),Z Axis,
,Sample A1,Sample A2,Sample A3,Sample A4,Sample A5,Sample A6,Sample A7,Sample B7,Sample B6,Sample B5,Sample B4,Sample B3,Sample B2,Sample B1,Sample C1,Sample C2,Sample C3,Sample C4,Sample C5,Sample C6,Sample C7
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample C7
Collection Time: 22-May-24 2:48:45 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

