Sample A1_Ex465_Em530,,Sample A1_Ex465_Em590,,Sample A2_Ex465_Em530,,Sample A2_Ex465_Em590,,Sample A3_Ex465_Em530,,Sample A3_Ex465_Em590,,Sample A4_Ex465_Em530,,Sample A4_Ex465_Em590,,Sample A5_Ex465_Em530,,Sample A5_Ex465_Em590,,Sample A6_Ex465_Em530,,Sample A6_Ex465_Em590,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
280.0007935,227.3184509,280.0046997,239.545166,280.026825,165.6078339,280.0307617,178.2453308,280.0521851,168.3119354,280.0560913,189.9940643,280.0775146,206.0471497,280.0814209,241.6916809,280.103241,177.5309906,280.1072083,205.4377289,280.1279907,181.3025055,280.131897,226.890625,
281.0007935,220.9937592,281.0046997,247.1611328,281.0267639,169.02034,281.0307007,183.3588257,281.0512695,176.0436096,281.0551758,187.4901886,281.0769653,204.688446,281.0808716,245.059082,281.101593,177.9535217,281.1055298,202.4560699,281.1269226,181.0413208,281.1308289,231.149826,
282.0007935,222.860672,282.0046997,232.3251343,282.0264282,165.7798615,282.0303345,184.823349,282.0516968,171.7171631,282.055603,194.3966675,282.0769958,207.4600372,282.0809021,243.2761688,282.1022644,174.649231,282.1061707,202.8828278,282.127594,175.0147705,282.1315002,232.2688751,
283.0007935,219.9714203,283.0046997,235.3330078,283.026001,163.6996918,283.0299072,187.0323792,283.0507813,180.8242798,283.0546875,186.7074738,283.0757751,206.4656067,283.0796814,240.8583679,283.1012573,179.5091553,283.1051636,205.0467529,283.1271057,186.5315247,283.131012,227.8084717,
284.0007935,219.0509033,284.0046997,239.7704163,284.0255127,163.7668915,284.0294189,181.1874084,284.051239,177.0106659,284.0551758,183.8273773,284.076355,209.3434601,284.0802307,241.0988464,284.1019592,178.5106812,284.1058655,204.1676788,284.1265259,184.4358063,284.1304016,226.3547211,
285.0007935,222.5972595,285.0046997,244.0003357,285.0257874,164.3072357,285.0296936,190.5865173,285.0509644,173.6121368,285.0548706,187.4151611,285.0765991,205.5660248,285.0805359,239.728714,285.1023254,172.9943085,285.1062317,211.5999146,285.1281433,185.1342163,285.1321106,225.4171448,
286.0007935,220.0025635,286.0046997,241.4285583,286.0264282,164.4386597,286.0303345,180.652771,286.0516663,175.9579163,286.0555725,184.6648254,286.0772705,204.0184326,286.0811768,239.5883484,286.1025085,172.4067841,286.1064148,204.1496124,286.127594,181.729187,286.1315002,227.8499603,
287.0007935,221.1650238,287.0046997,232.6819153,287.0257874,162.6733398,287.0296936,181.0879822,287.0519409,175.1061859,287.0558472,185.1017609,287.0756531,201.4006195,287.0795593,235.4629364,287.1004333,174.9465942,287.1043701,208.4740906,287.1260986,183.3719177,287.1300049,224.7387085,
288.0007935,217.8292389,288.0046997,241.7026367,288.0254822,165.1610718,288.0293884,177.3407593,288.0512695,179.3491974,288.0551758,190.8974609,288.0764465,202.3516846,288.0803528,240.0805206,288.1019592,179.0704193,288.1058655,205.9266357,288.1269836,179.3360596,288.1308899,227.1124878,
289.0007935,221.7804413,289.0046997,238.4349518,289.0263672,161.0884857,289.0302429,181.8895416,289.0514221,174.7197113,289.0553284,186.7617798,289.0777588,198.4981842,289.081665,240.8465271,289.1021118,180.9670563,289.1060181,206.9426727,289.1279297,182.3439636,289.1318359,228.0223541,
290.0007935,213.4820557,290.0046997,235.8012848,290.0264282,164.4091949,290.0303345,180.6226807,290.0512695,174.1437836,290.0551758,181.6348724,290.0772705,206.1320953,290.0811768,238.2208099,290.101593,178.0646667,290.1054993,208.2725525,290.1268311,183.5417633,290.1307373,225.3845215,
291.0007935,221.0124664,291.0046997,238.4315033,291.0264282,166.6704254,291.0303345,177.3783569,291.0519104,170.1421356,291.0558167,190.4895782,291.0766907,199.4405518,291.0805969,243.1973267,291.1019897,173.5276031,291.105896,201.6799164,291.1257935,179.5095062,291.1296997,227.0185699,
292.0007935,219.5582275,292.0046997,242.3841248,292.0257568,163.3553314,292.0296631,179.8323975,292.0528564,171.0861053,292.0567322,191.6584625,292.0774536,204.1997986,292.0813599,240.8494263,292.1029358,174.042099,292.1068726,206.0992584,292.1288147,176.8012848,292.1327209,223.1899261,
293.0007935,226.1617432,293.0047607,235.9678345,293.0255127,163.883606,293.0294189,181.1175385,293.0506287,174.5449066,293.0545349,186.3908844,293.0759583,207.9697571,293.0798645,246.1398621,293.1009521,178.8715973,293.1048584,202.3389587,293.1257935,180.9552612,293.1296997,223.8929138,
294.0007935,216.4295044,294.0046997,232.590332,294.0259094,163.4208832,294.0298157,178.5142212,294.0513,166.4367065,294.0552368,180.0835114,294.0764771,203.5823059,294.0804138,240.1233215,294.1011047,174.3782349,294.1050415,210.1452484,294.1254272,182.217392,294.129364,225.9258118,
295.0007935,213.3242035,295.0046997,230.4235382,295.0254211,171.3999481,295.0293579,180.6382904,295.0505066,176.6302338,295.0544128,179.4230804,295.0762939,204.171524,295.0802307,235.5468292,295.1011047,177.0151367,295.105011,202.483551,295.1269531,179.8238831,295.1308594,223.6379395,
296.0007935,217.0554962,296.0046997,237.9678802,296.0256653,167.4785919,296.0296021,179.0676575,296.050415,173.2708282,296.0543518,184.4214478,296.0752563,202.2436523,296.0791931,237.2495117,296.1004333,174.6387634,296.1043396,197.6489258,296.1261292,178.2806702,296.1300659,233.9213715,
297.0007935,218.7902069,297.0046997,236.5081329,297.0250854,163.2649994,297.0290222,173.653595,297.0504761,177.3717346,297.0543823,180.2065277,297.0756836,200.7646179,297.0795898,237.663269,297.1002502,168.2575073,297.104187,200.7470551,297.1260071,178.2674561,297.1299133,216.4256287,
298.0007935,210.8638153,298.0046997,242.5936127,298.0257874,161.8905945,298.0296936,181.4197998,298.0504761,176.7339783,298.0543823,186.9091644,298.0762634,199.7309265,298.0801697,238.9864807,298.1021118,177.6392822,298.1060181,200.1316071,298.1268616,183.6777344,298.1307678,219.793396,
299.0007935,209.7028961,299.0046997,238.9431763,299.0250854,166.0616302,299.0290222,184.913681,299.0502625,174.147995,299.0541687,179.1104584,299.0758057,206.5092926,299.0797119,235.1659851,299.1001587,179.0597992,299.1040649,200.9691925,299.1251526,178.7825012,299.1290588,226.6369629,
300.0007935,220.6024933,300.0046997,236.7489319,300.0261841,162.4246368,300.0300903,180.2575684,300.0521545,175.7881622,300.0560608,175.6382904,300.0777893,203.0076904,300.0817261,239.0834656,300.1034546,179.6145172,300.1073608,200.2818604,300.1280212,183.0368347,300.131897,221.8827057,

Sample A1_Ex465_Em530,
Sample A1_Ex465_Em530
Collection Time: 03-Jul-23 4:47:29 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 03 Jul 04:47:29 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelengths (nm)              465.0000 ; 465.0000
Em. wavelengths (nm)              530.0000 ; 590.0000
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    300.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   High
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 03-Jul-23 4:40:10 PM
Method Modifications:
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:User defined, New:Overlay columns
Well plate reader Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Multiwavelength Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   350.0000, New:   465.0000
Emission Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   450.0000, New:   530.0000
Excitation Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   360.0000, New:   465.0000
Emission Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   460.0000, New:   590.0000
Excitation Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 400.00, New: 465.00
Emission Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 600.00, New: 530.00
Ex. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Cycle Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 0.0000, New: 0.2000
Stop Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 1.0000, New: 0.4000
Wellplate Samples Changed: 03-Jul-23 4:41:47 PM, Old:, New:A1;A2;A3;A4;A5;A6;
PMT Volts Changed: 03-Jul-23 4:43:18 PM, Old:600, New:800
Emission PMT (V): Changed: 03-Jul-23 4:43:18 PM, Old: 600, New: 800
Cycle Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.2000, New: 1.0000
Stop Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.4000, New:300.0000
End Method Modifications

Sample A1_Ex465_Em590,
Sample A1_Ex465_Em590
Collection Time: 03-Jul-23 4:47:29 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 03 Jul 04:47:29 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelengths (nm)              465.0000 ; 465.0000
Em. wavelengths (nm)              530.0000 ; 590.0000
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    300.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   High
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 03-Jul-23 4:40:10 PM
Method Modifications:
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:User defined, New:Overlay columns
Well plate reader Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Multiwavelength Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   350.0000, New:   465.0000
Emission Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   450.0000, New:   530.0000
Excitation Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   360.0000, New:   465.0000
Emission Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   460.0000, New:   590.0000
Excitation Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 400.00, New: 465.00
Emission Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 600.00, New: 530.00
Ex. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Cycle Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 0.0000, New: 0.2000
Stop Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 1.0000, New: 0.4000
Wellplate Samples Changed: 03-Jul-23 4:41:47 PM, Old:, New:A1;A2;A3;A4;A5;A6;
PMT Volts Changed: 03-Jul-23 4:43:18 PM, Old:600, New:800
Emission PMT (V): Changed: 03-Jul-23 4:43:18 PM, Old: 600, New: 800
Cycle Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.2000, New: 1.0000
Stop Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.4000, New:300.0000
End Method Modifications

Sample A2_Ex465_Em530,
Sample A2_Ex465_Em530
Collection Time: 03-Jul-23 4:47:29 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 03 Jul 04:47:29 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelengths (nm)              465.0000 ; 465.0000
Em. wavelengths (nm)              530.0000 ; 590.0000
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    300.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   High
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 03-Jul-23 4:40:10 PM
Method Modifications:
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:User defined, New:Overlay columns
Well plate reader Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Multiwavelength Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   350.0000, New:   465.0000
Emission Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   450.0000, New:   530.0000
Excitation Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   360.0000, New:   465.0000
Emission Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   460.0000, New:   590.0000
Excitation Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 400.00, New: 465.00
Emission Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 600.00, New: 530.00
Ex. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Cycle Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 0.0000, New: 0.2000
Stop Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 1.0000, New: 0.4000
Wellplate Samples Changed: 03-Jul-23 4:41:47 PM, Old:, New:A1;A2;A3;A4;A5;A6;
PMT Volts Changed: 03-Jul-23 4:43:18 PM, Old:600, New:800
Emission PMT (V): Changed: 03-Jul-23 4:43:18 PM, Old: 600, New: 800
Cycle Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.2000, New: 1.0000
Stop Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.4000, New:300.0000
End Method Modifications

Sample A2_Ex465_Em590,
Sample A2_Ex465_Em590
Collection Time: 03-Jul-23 4:47:29 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 03 Jul 04:47:29 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelengths (nm)              465.0000 ; 465.0000
Em. wavelengths (nm)              530.0000 ; 590.0000
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    300.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   High
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 03-Jul-23 4:40:10 PM
Method Modifications:
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:User defined, New:Overlay columns
Well plate reader Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Multiwavelength Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   350.0000, New:   465.0000
Emission Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   450.0000, New:   530.0000
Excitation Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   360.0000, New:   465.0000
Emission Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   460.0000, New:   590.0000
Excitation Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 400.00, New: 465.00
Emission Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 600.00, New: 530.00
Ex. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Cycle Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 0.0000, New: 0.2000
Stop Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 1.0000, New: 0.4000
Wellplate Samples Changed: 03-Jul-23 4:41:47 PM, Old:, New:A1;A2;A3;A4;A5;A6;
PMT Volts Changed: 03-Jul-23 4:43:18 PM, Old:600, New:800
Emission PMT (V): Changed: 03-Jul-23 4:43:18 PM, Old: 600, New: 800
Cycle Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.2000, New: 1.0000
Stop Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.4000, New:300.0000
End Method Modifications

Sample A3_Ex465_Em530,
Sample A3_Ex465_Em530
Collection Time: 03-Jul-23 4:47:29 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 03 Jul 04:47:29 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelengths (nm)              465.0000 ; 465.0000
Em. wavelengths (nm)              530.0000 ; 590.0000
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    300.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   High
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 03-Jul-23 4:40:10 PM
Method Modifications:
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:User defined, New:Overlay columns
Well plate reader Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Multiwavelength Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   350.0000, New:   465.0000
Emission Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   450.0000, New:   530.0000
Excitation Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   360.0000, New:   465.0000
Emission Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   460.0000, New:   590.0000
Excitation Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 400.00, New: 465.00
Emission Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 600.00, New: 530.00
Ex. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Cycle Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 0.0000, New: 0.2000
Stop Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 1.0000, New: 0.4000
Wellplate Samples Changed: 03-Jul-23 4:41:47 PM, Old:, New:A1;A2;A3;A4;A5;A6;
PMT Volts Changed: 03-Jul-23 4:43:18 PM, Old:600, New:800
Emission PMT (V): Changed: 03-Jul-23 4:43:18 PM, Old: 600, New: 800
Cycle Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.2000, New: 1.0000
Stop Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.4000, New:300.0000
End Method Modifications

Sample A3_Ex465_Em590,
Sample A3_Ex465_Em590
Collection Time: 03-Jul-23 4:47:29 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 03 Jul 04:47:29 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelengths (nm)              465.0000 ; 465.0000
Em. wavelengths (nm)              530.0000 ; 590.0000
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    300.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   High
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 03-Jul-23 4:40:10 PM
Method Modifications:
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:User defined, New:Overlay columns
Well plate reader Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Multiwavelength Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   350.0000, New:   465.0000
Emission Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   450.0000, New:   530.0000
Excitation Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   360.0000, New:   465.0000
Emission Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   460.0000, New:   590.0000
Excitation Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 400.00, New: 465.00
Emission Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 600.00, New: 530.00
Ex. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Cycle Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 0.0000, New: 0.2000
Stop Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 1.0000, New: 0.4000
Wellplate Samples Changed: 03-Jul-23 4:41:47 PM, Old:, New:A1;A2;A3;A4;A5;A6;
PMT Volts Changed: 03-Jul-23 4:43:18 PM, Old:600, New:800
Emission PMT (V): Changed: 03-Jul-23 4:43:18 PM, Old: 600, New: 800
Cycle Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.2000, New: 1.0000
Stop Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.4000, New:300.0000
End Method Modifications

Sample A4_Ex465_Em530,
Sample A4_Ex465_Em530
Collection Time: 03-Jul-23 4:47:29 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 03 Jul 04:47:29 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelengths (nm)              465.0000 ; 465.0000
Em. wavelengths (nm)              530.0000 ; 590.0000
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    300.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   High
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 03-Jul-23 4:40:10 PM
Method Modifications:
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 03-Jul-23 4:40:13 PM, Old:User defined, New:Overlay columns
Well plate reader Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Multiwavelength Changed: 03-Jul-23 4:41:47 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   350.0000, New:   465.0000
Emission Wavelengths 1 Changed: 03-Jul-23 4:41:47 PM, Old:   450.0000, New:   530.0000
Excitation Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   360.0000, New:   465.0000
Emission Wavelengths 2 Changed: 03-Jul-23 4:41:47 PM, Old:   460.0000, New:   590.0000
Excitation Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 400.00, New: 465.00
Emission Wavelength Changed: 03-Jul-23 4:41:47 PM, Old: 600.00, New: 530.00
Ex. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 03-Jul-23 4:41:47 PM, Old:5, New:10
Cycle Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 0.0000, New: 0.2000
Stop Time 1 Changed: 03-Jul-23 4:41:47 PM, Old: 1.0000, New: 0.4000
Wellplate Samples Changed: 03-Jul-23 4:41:47 PM, Old:, New:A1;A2;A3;A4;A5;A6;
PMT Volts Changed: 03-Jul-23 4:43:18 PM, Old:600, New:800
Emission PMT (V): Changed: 03-Jul-23 4:43:18 PM, Old: 600, New: 800
Cycle Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.2000, New: 1.0000
Stop Time 1 Changed: 03-Jul-23 4:47:27 PM, Old: 0.4000, New:300.0000
End Method Modifications

