Sample M4,,
Time (min),Intensity (a.u.),
117.2125015,214.9303131,
117.2141647,209.4632568,
117.2158356,227.9395447,
117.2175064,204.6083527,
117.219162,215.2607727,
117.2208328,248.9384613,
117.2225037,224.7999268,
117.2241669,224.2315216,
117.2258377,223.4138489,
117.2275009,218.4134369,
117.2291641,208.1158905,
117.230835,202.5098267,
117.2325058,233.8028717,
117.234169,237.374527,
117.2358322,227.640625,
117.2375031,241.1618652,
117.2391663,227.046463,
117.2408371,215.2097321,
117.2425079,230.6150513,
117.2441635,206.5027618,
117.2458344,238.7765808,
117.2475052,241.299057,
117.2491684,224.3924408,
117.2508392,217.3299713,
117.2524948,237.8228607,
117.2541656,201.9201813,
117.2558365,233.1517487,
117.2574997,239.4742584,
117.2591705,208.372467,
117.2608337,223.4271088,
117.2624969,197.5978241,
117.2641678,219.1759796,
117.2658386,218.535965,
117.2675018,198.7532806,
117.269165,219.8871155,
117.2708359,178.1505737,
117.2724991,213.1195526,
117.2741699,217.3242798,
117.2758408,213.3868713,
117.2774963,202.6813354,
117.2791672,220.5970001,
117.280838,205.687851,
117.2825012,219.0401306,
117.2841721,211.1426239,
117.2858353,236.2168274,
117.2874985,229.1741028,
117.2891693,261.3994751,
117.2908401,237.0363312,
117.2925034,212.8799744,
117.2941666,217.7188721,
117.2958298,236.1099243,
117.2975006,224.1985016,
117.2991714,230.6750641,
117.3008347,212.1955872,
117.3024979,217.6083374,
117.3041687,247.4094696,
117.3058319,244.3924103,
117.3075027,217.8562317,
117.3091736,197.6620026,
117.3108292,205.6110535,
117.3125,223.2679443,
117.3141708,219.1894989,
117.315834,226.4176025,
117.3175049,192.5009155,
117.3191681,210.4163055,
117.3208313,204.7414551,
117.3225021,225.1922913,
117.324173,241.9187927,
117.3258362,215.635788,
117.3274994,209.6139374,
117.3291702,194.4929504,
117.3308334,193.8738403,
117.3325043,239.4302368,
117.3341751,190.0753937,
117.3358307,190.3885498,
117.3375015,219.5099487,
117.3391647,197.8269501,
117.3408356,203.2831726,
117.3425064,206.2533722,
117.344162,240.798233,
117.3458328,201.6873627,
117.3475037,223.3612213,
117.3491669,222.3377228,
117.3508377,196.3644409,
117.3525009,205.8057861,
117.3541641,223.4920502,
117.355835,207.4857483,
117.3575058,236.5822601,
117.359169,211.3534546,
117.3608322,231.844696,
117.3625031,216.9517365,
117.3641663,210.8060913,
117.3658371,201.4895782,
117.3675079,201.8594208,
117.3691635,221.8659515,
117.3708344,220.7285614,
117.3725052,198.2331543,
117.3741684,220.6151733,
117.3758392,244.3109589,
117.3774948,200.1895294,
117.3791656,206.0330963,
117.3808365,219.7583771,
117.3824997,229.5152283,
117.3841705,235.2974854,
117.3858337,238.3678284,
117.3874969,233.9317169,
117.3891678,216.6591492,
117.3908386,226.8835297,
117.3925018,259.2388306,
117.394165,216.9096985,
117.3958359,238.8069916,
117.3974991,219.427124,
117.3991699,217.4369659,
117.4008408,230.4256897,
117.4024963,217.3503571,
117.4041672,230.4622955,
117.405838,218.5661469,
117.4075012,233.2055054,
117.4091721,221.9266815,
117.4108353,240.7619934,
117.4124985,213.4597321,
117.4141693,221.8178711,
117.4158401,216.4477081,
117.4175034,233.0339966,
117.4191666,220.1248779,
117.4208298,211.7656555,
117.4225006,198.2810974,
117.4241714,251.5799561,
117.4258347,213.1367035,
117.4274979,230.3039398,
117.4291687,206.8130798,
117.4308319,209.9621735,
117.4325027,242.4326477,
117.4341736,205.9840546,
117.4358292,223.6781921,
117.4375,228.0783997,
117.4391708,202.8345337,
117.440834,216.6915283,
117.4425049,186.5261078,
117.4441681,234.3291779,
117.4458313,233.067688,
117.4475021,208.8625641,
117.449173,210.6789551,
117.4508362,204.3972931,
117.4524994,234.6624451,
117.4541702,229.6706848,
117.4558334,230.809082,
117.4575043,245.4554291,
117.4591751,209.8995056,
117.4608307,243.3666534,
117.4625015,226.9949341,
117.4641647,201.3565216,
117.4658356,209.7509155,
117.4675064,197.1800537,
117.469162,203.4756927,
117.4708328,184.8321533,
117.4725037,201.983017,
117.4741669,229.8236389,
117.4758377,209.5987244,
117.4775009,232.9806213,
117.4791641,202.7730255,
117.480835,233.0248108,
117.4825058,225.2613831,
117.484169,190.5084991,
117.4858322,190.0384369,
117.4875031,238.0686646,
117.4891663,206.5623627,
117.4908371,226.3347931,
117.4925079,207.6805878,
117.4941635,243.2993469,
117.4958344,211.0678558,
117.4975052,198.8740997,
117.4991684,237.3892822,
117.5008392,244.4624481,
117.5024948,231.8077393,
117.5041656,210.0390167,
117.5058365,256.5534363,
117.5074997,230.0125275,
117.5091705,225.812149,
117.5108337,239.2284546,
117.5124969,219.1454163,
117.5141678,215.8184814,
117.5158386,198.2311096,
117.5175018,199.2670288,
117.519165,207.8567657,
117.5208359,236.572052,
117.5224991,213.9293518,
117.5241699,208.9711304,
117.5258408,205.4233856,
117.5274963,204.6331482,
117.5291672,199.305191,
117.530838,241.7931519,
117.5325012,218.7608032,
117.5341721,232.3365021,
117.5358353,223.8466949,
117.5374985,216.8740845,
117.5391693,207.5148773,
117.5408401,215.5220184,
117.5425034,222.0333862,
117.5441666,230.7383118,
117.5458298,211.0597229,
117.5475006,191.2803955,
117.5491714,229.0327454,
117.5508347,218.7831879,
117.5524979,230.2939911,
117.5541687,174.0190887,
117.5558319,218.4438934,
117.5575027,194.1278076,
117.5591736,206.4791718,
117.5608292,234.383667,
117.5625,229.6547241,
117.5641708,186.2889404,
117.565834,240.7428589,
117.5675049,231.3029327,
117.5691681,199.3780518,
117.5708313,222.9385834,
117.5725021,203.0652008,
117.574173,223.8718109,
117.5758362,222.4194489,
117.5774994,218.8659973,
117.5791702,220.182312,
117.5808334,209.4099579,
117.5825043,220.7029419,
117.5841751,204.6875,
117.5858307,218.9563293,
117.5875015,236.3719482,
117.5891647,200.6210175,
117.5908356,224.1927185,
117.5925064,226.498291,
117.594162,246.8043213,
117.5958328,234.2250824,
117.5975037,231.5363007,
117.5991669,230.5128632,
117.6008377,227.4278564,
117.6025009,225.6711884,
117.6041641,239.322403,
117.605835,210.5952148,
117.6075058,251.9923096,
117.609169,208.1845245,
117.6108322,243.9548187,
117.6125031,229.8777313,
117.6141663,219.3096466,
117.6158371,202.7434082,
117.6175079,215.7826843,
117.6191635,197.7317352,
117.6208344,184.8296661,
117.6225052,205.3540192,
117.6241684,226.3812714,
117.6258392,211.1376038,
117.6274948,230.8243408,
117.6291656,244.2863312,
117.6308365,224.4312439,
117.6324997,226.966568,
117.6341705,204.8539886,
117.6358337,213.4768066,
117.6374969,250.6880035,
117.6391678,220.3214264,
117.6408386,244.5033264,
117.6425018,218.3649597,
117.644165,209.3005524,
117.6458359,199.072464,
117.6474991,230.7344055,
117.6491699,209.0912476,
117.6508408,202.3338623,
117.6524963,226.1966705,
117.6541672,235.8718567,
117.655838,202.3488617,
117.6575012,229.1179352,
117.6591721,220.6383972,
117.6608353,203.1612701,
117.6624985,213.0513,
117.6641693,231.177124,
117.6658401,196.2676544,
117.6675034,217.230072,
117.6691666,218.7853394,
117.6708298,228.4992828,
117.6725006,211.3256989,
117.6741714,212.0258942,
117.6758347,217.5024414,
117.6774979,233.3899536,
117.6791687,230.5568085,
117.6808319,214.7444305,
117.6825027,213.5136261,
117.6841736,210.8498077,
117.6858292,232.4684448,
117.6875,227.4116669,
117.6891708,212.1907959,
117.690834,207.5665283,
117.6925049,209.1430664,
117.6941681,230.4163361,
117.6958313,229.6153259,
117.6975021,223.1563568,
117.699173,196.3143005,
117.7008362,212.8076477,
117.7024994,237.8691406,
117.7041702,224.82341,
117.7058334,243.9206238,
117.7075043,218.4607544,
117.7091751,237.977356,
117.7108307,211.4204559,
117.7125015,226.3683472,
117.7141647,226.3681946,
117.7158356,197.5558777,
117.7175064,222.240097,
117.719162,216.0201416,
117.7208328,208.3374634,
117.7225037,239.6062469,
117.7241669,207.6466064,
117.7258377,213.8833466,
117.7275009,228.4698639,
117.7291641,206.2151947,
117.730835,203.5753784,
117.7325058,208.5214386,
117.734169,211.7258606,
117.7358322,238.3921051,
117.7375031,222.4347687,
117.7391663,226.6972961,
117.7408371,247.3747101,
117.7425079,235.5631104,
117.7441635,212.1140594,
117.7458344,233.8963318,
117.7475052,237.7812195,
117.7491684,236.1497498,
117.7508392,217.7476654,
117.7524948,187.0037994,
117.7541656,239.4490051,
117.7558365,213.299408,
117.7574997,223.4813232,
117.7591705,243.14534,
117.7608337,201.2928162,
117.7624969,187.6430359,
117.7641678,216.1074829,
117.7658386,225.3151855,
117.7675018,216.0289001,
117.769165,232.0368195,
117.7708359,225.6252594,
117.7724991,209.2695007,
117.7741699,226.8516693,
117.7758408,190.2519531,
117.7774963,238.6698303,
117.7791672,216.9685974,
117.780838,211.0584869,
117.7825012,236.5505676,
117.7841721,191.5643005,
117.7858353,225.7179871,
117.7874985,198.7980499,
117.7891693,244.158783,
117.7908401,214.2367096,
117.7925034,252.5007324,
117.7941666,208.2704468,
117.7958298,215.9315948,
117.7975006,212.6399841,
117.7991714,212.6453857,
117.8008347,196.4750061,
117.8024979,202.4290771,
117.8041687,233.3032227,
117.8058319,220.4398651,
117.8075027,232.5021515,
117.8091736,217.3876038,
117.8108292,216.4554138,
117.8125,202.3956757,
117.8141708,228.6817322,
117.815834,196.3373871,
117.8175049,192.4667206,
117.8191681,208.7927551,
117.8208313,178.165802,
117.8225021,208.0144806,
117.824173,185.1885834,
117.8258362,199.6564178,
117.8274994,208.5141449,
117.8291702,206.1810455,
117.8308334,213.3481598,
117.8325043,227.3398285,
117.8341751,207.0382538,
117.8358307,212.0140381,
117.8375015,233.7667847,
117.8391647,206.880127,
117.8408356,225.6462097,
117.8425064,229.0845337,
117.844162,203.4398651,
117.8458328,247.1150818,
117.8475037,225.0262146,
117.8491669,203.6385956,
117.8508377,204.3450928,
117.8525009,208.9878693,
117.8541641,207.8525543,
117.855835,207.317749,
117.8575058,228.4274139,
117.859169,228.7690582,
117.8608322,221.6947479,
117.8625031,215.5656281,
117.8641663,218.4998322,
117.8658371,200.9253845,
117.8675079,214.8269501,
117.8691635,223.1519318,
117.8708344,239.1671448,
117.8725052,222.2164764,
117.8741684,221.2510529,
117.8758392,237.6263428,
117.8774948,197.561264,
117.8791656,219.2198944,
117.8808365,204.2526398,
117.8824997,209.6072388,
117.8841705,218.0371399,
117.8858337,225.7541809,
117.8874969,220.4228973,
117.8891678,201.8408051,
117.8908386,216.3842468,
117.8925018,208.3309784,
117.894165,217.7715454,
117.8958359,208.9550629,
117.8974991,205.5410309,
117.8991699,255.0786133,
117.9008408,208.6315308,
117.9024963,204.2432098,
117.9041672,217.375351,
117.905838,208.0436554,
117.9075012,234.612854,
117.9091721,238.8566895,
117.9108353,218.3468018,
117.9124985,250.4376068,
117.9141693,223.6325836,
117.9158401,213.5688324,
117.9175034,214.7782288,
117.9191666,218.3360596,
117.9208298,225.5752411,
117.9225006,198.0265961,
117.9241714,229.1460876,
117.9258347,200.0334167,
117.9274979,213.2910614,
117.9291687,222.7931824,
117.9308319,253.3488464,
117.9325027,223.7030945,
117.9341736,211.5761566,
117.9358292,276.4154053,
117.9375,201.3592224,
117.9391708,218.3703003,
117.940834,224.1686707,
117.9425049,236.4809418,
117.9441681,224.7072601,
117.9458313,225.6603851,
117.9475021,223.9560852,
117.949173,247.9478149,
117.9508362,246.4750519,
117.9524994,237.1296539,
117.9541702,235.4744415,
117.9558334,229.3762054,
117.9575043,217.7852631,
117.9591751,261.0874023,
117.9608307,211.3993988,
117.9625015,229.8120117,
117.9641647,228.3092194,
117.9658356,213.3773804,
117.9675064,226.8121948,
117.969162,200.6371918,
117.9708328,207.2950897,
117.9725037,231.7713318,
117.9741669,203.7133331,
117.9758377,228.3673248,
117.9775009,212.370285,
117.9791641,205.7417603,
117.980835,195.3253937,
117.9825058,227.2035065,
117.984169,188.8679504,
117.9858322,229.6098022,
117.9875031,230.3620148,
117.9891663,215.6857452,
117.9908371,208.9974365,
117.9925079,214.046402,
117.9941635,203.0649414,
117.9958344,192.7588654,
117.9975052,218.0770874,
117.9991684,196.71875,
118.0008392,206.3267822,
118.0024948,210.079895,
118.0041656,224.3558044,
118.0058365,229.5005493,
118.0074997,234.663681,
118.0091705,187.8215027,
118.0108337,224.2208405,
118.0124969,211.7689056,
118.0141678,223.7380066,
118.0158386,189.4727478,
118.0175018,265.9468079,
118.019165,246.2949066,
118.0208359,217.5411224,
118.0224991,198.2084198,
118.0241699,216.6690674,
118.0258408,205.1266937,
118.0274963,207.7266541,
118.0291672,236.8692932,
118.030838,222.6856995,
118.0325012,244.9795685,
118.0341721,218.6133423,
118.0358353,202.1224823,
118.0374985,221.6563263,
118.0391693,229.4068298,
118.0408401,200.2046967,
118.0425034,239.3264313,
118.0441666,236.5979462,
118.0458298,219.1736755,
118.0475006,225.1910553,
118.0491714,197.807724,
118.0508347,211.4849701,
118.0524979,256.5678101,
118.0541687,220.3075867,
118.0558319,207.6132202,
118.0575027,187.394989,
118.0591736,181.5885468,
118.0608292,214.0036163,
118.0625,240.9036407,
118.0641708,236.3215942,
118.065834,215.4622498,
118.0675049,217.7286987,
118.0691681,207.1618042,
118.0708313,217.3000031,
118.0725021,215.0165558,
118.074173,192.4710693,
118.0758362,221.6418304,
118.0774994,245.4869843,
118.0791702,227.9843445,
118.0808334,223.8811188,
118.0825043,213.6376038,
118.0841751,238.4611359,
118.0858307,213.1977692,
118.0875015,217.0870667,
118.0891647,239.1819153,
118.0908356,221.8031616,
118.0925064,203.8629608,
118.094162,235.5997314,
118.0958328,200.9777222,
118.0975037,218.222168,
118.0991669,216.8963776,
118.1008377,218.4703369,
118.1025009,220.9480438,
118.1041641,214.0774536,
118.105835,197.6315765,
118.1075058,220.0942993,
118.109169,231.4450531,
118.1108322,228.568222,
118.1125031,197.5591278,
118.1141663,207.0300598,
118.1158371,233.6345825,
118.1175079,226.9481049,
118.1191635,217.6778412,
118.1208344,210.5349579,
118.1225052,204.0180359,
118.1241684,212.3689575,
118.1258392,201.8944244,
118.1274948,216.5557556,
118.1291656,234.0027313,
118.1308365,211.3786926,
118.1324997,191.5964355,
118.1341705,245.0404816,
118.1358337,223.5428162,
118.1374969,225.3806458,
118.1391678,195.0240936,
118.1408386,230.2749023,
118.1425018,217.0033264,
118.144165,237.5139618,
118.1458359,207.317749,
118.1474991,227.5653839,
118.1491699,212.4753571,
118.1508408,219.8957367,
118.1524963,215.4387054,
118.1541672,199.9677124,
118.155838,209.9441833,
118.1575012,223.5884857,
118.1591721,245.9643402,
118.1608353,216.7584076,
118.1624985,232.1928101,
118.1641693,206.9541931,
118.1658401,207.9633942,
118.1675034,234.6563873,
118.1691666,225.3493805,
118.1708298,248.7351532,
118.1725006,243.2607117,
118.1741714,224.1081543,
118.1758347,203.7099152,
118.1774979,189.6937103,
118.1791687,198.5975647,
118.1808319,243.1542664,
118.1825027,200.5511017,
118.1841736,231.3159943,
118.1858292,236.5440369,
118.1875,198.4399719,
118.1891708,214.7697754,
118.190834,217.9118805,
118.1925049,210.7709045,
118.1941681,189.5893097,
118.1958313,205.3293457,
118.1975021,248.5865479,
118.199173,219.9490814,
118.2008362,232.0912781,
118.2024994,180.8150482,
118.2041702,202.405777,
118.2058334,218.9868011,
118.2075043,189.532486,
118.2091751,206.0747986,
118.2108307,218.1352081,
118.2125015,233.4905701,
118.2141647,228.5830383,
118.2158356,196.4069824,
118.2175064,231.7774963,
118.219162,228.7647858,
118.2208328,199.2299042,
118.2225037,227.9898224,
118.2241669,200.4818573,
118.2258377,238.8228149,
118.2275009,218.3936615,
118.2291641,192.0077667,
118.230835,216.8819427,
118.2325058,216.2822876,
118.234169,225.2881622,
118.2358322,212.6176453,
118.2375031,219.7381592,
118.2391663,225.7260132,
118.2408371,215.1063538,
118.2425079,224.7972717,
118.2441635,237.0222321,
118.2458344,218.6889191,
118.2475052,215.9346771,
118.2491684,204.460083,
118.2508392,221.4407349,
118.2524948,201.7843933,
118.2541656,230.6818085,
118.2558365,191.9969788,
118.2574997,224.9815826,
118.2591705,213.4394073,
118.2608337,230.0734863,
118.2624969,249.6020966,
118.2641678,224.8684235,
118.2658386,192.0947876,
118.2675018,199.9041748,
118.269165,207.9943237,
118.2708359,209.5002289,
118.2724991,243.2178192,
118.2741699,211.1776581,
118.2758408,198.8788605,
118.2774963,221.7068024,
118.2791672,220.9264069,
118.280838,198.5148468,
118.2825012,234.3447266,
118.2841721,203.9818878,
118.2858353,220.4421234,
118.2874985,219.0210571,
118.2891693,214.9129639,
118.2908401,210.9784546,
118.2925034,229.0082703,
118.2941666,218.2907715,
118.2958298,205.0640869,
118.2975006,241.2000732,
118.2991714,217.3558197,
118.3008347,217.6871643,
118.3024979,209.3453674,
118.3041687,225.6021118,
118.3058319,217.6601105,
118.3075027,224.4566345,
118.3091736,223.2172699,
118.3108292,204.0126495,
118.3125,218.3694153,
118.3141708,217.1951294,
118.315834,241.8328705,
118.3175049,226.4806671,
118.3191681,238.7442322,
118.3208313,194.2205811,
118.3225021,228.9358368,
118.324173,204.1688385,
118.3258362,221.2176056,
118.3274994,213.6849976,
118.3291702,224.6567993,
118.3308334,216.3541412,
118.3325043,247.1595154,
118.3341751,214.0346527,
118.3358307,220.7520599,
118.3375015,225.9740143,
118.3391647,229.2983551,
118.3408356,219.3636017,
118.3425064,215.6224823,
118.344162,214.3394165,
118.3458328,216.0203705,
118.3475037,223.4610138,
118.3491669,235.3036041,
118.3508377,241.3171082,
118.3525009,184.44841,
118.3541641,227.3524628,
118.355835,206.5163879,
118.3575058,193.5443573,
118.359169,215.5220184,
118.3608322,216.8819427,
118.3625031,200.627655,
118.3641663,209.2060547,
118.3658371,212.4803619,
118.3675079,188.6960907,
118.3691635,208.0451965,
118.3708344,194.4569702,
118.3725052,244.5293884,
118.3741684,220.1629944,
118.3758392,219.1209717,
118.3774948,238.4424896,
118.3791656,201.8027954,
118.3808365,223.7458191,
118.3824997,207.2448883,
118.3841705,227.7372742,
118.3858337,208.8900604,
118.3874969,215.4570465,
118.3891678,233.7302704,
118.3908386,198.9960938,
118.3925018,217.2223969,
118.394165,209.2062225,
118.3958359,231.3118591,
118.3974991,231.9578552,
118.3991699,227.2147217,
118.4008408,236.0602112,
118.4024963,218.8825378,
118.4041672,222.9292603,
118.405838,221.4158173,
118.4075012,207.525589,
118.4091721,224.514801,
118.4108353,213.1349335,
118.4124985,211.5914917,
118.4141693,224.5559692,
118.4158401,227.3112946,
118.4175034,207.7428436,
118.4191666,199.6872559,
118.4208298,209.1532745,
118.4225006,249.6640015,
118.4241714,240.5986938,
118.4258347,211.2455139,
118.4274979,239.5941925,
118.4291687,200.5090027,
118.4308319,231.4752502,
118.4325027,233.6854553,
118.4341736,208.356781,
118.4358292,229.6235199,
118.4375,216.6901398,
118.4391708,227.2324371,
118.440834,258.2704468,
118.4425049,218.1398468,
118.4441681,199.5179596,
118.4458313,213.5002747,
118.4475021,254.9509888,
118.449173,222.2462463,
118.4508362,215.2841187,
118.4524994,235.3239899,
118.4541702,208.0689545,
118.4558334,210.9867096,
118.4575043,220.5299377,
118.4591751,208.4644318,
118.4608307,231.264801,
118.4625015,211.1601868,
118.4641647,223.1837769,
118.4658356,221.6211548,
118.4675064,212.0596008,
118.469162,236.5376892,
118.4708328,213.5249634,
118.4725037,225.5808105,
118.4741669,222.5364685,
118.4758377,219.2258453,
118.4775009,250.0786591,
118.4791641,200.1864471,
118.480835,228.545639,
118.4825058,213.0098267,
118.484169,224.8703461,
118.4858322,222.5788116,
118.4875031,206.9467773,
118.4891663,222.1263123,
118.4908371,214.7548218,
118.4925079,220.1464386,
118.4941635,225.1767578,
118.4958344,228.423172,
118.4975052,224.8928986,
118.4991684,222.1741028,
118.5008392,199.6386108,
118.5024948,219.6455078,
118.5041656,212.0234222,
118.5058365,215.4906464,
118.5074997,200.4466553,
118.5091705,233.75383,
118.5108337,229.6229401,
118.5124969,223.3745422,
118.5141678,189.5664978,
118.5158386,232.3332672,
118.5175018,218.922226,
118.519165,214.8429718,
118.5208359,223.2956848,
118.5224991,238.9131317,
118.5241699,180.2763062,
118.5258408,219.4427185,
118.5274963,256.5195618,
118.5291672,218.5702362,
118.530838,226.019989,
118.5325012,218.98349,
118.5341721,231.5474548,
118.5358353,208.5888214,
118.5374985,210.5423737,
118.5391693,199.3616486,
118.5408401,227.6575317,
118.5425034,224.7088928,
118.5441666,211.2654572,
118.5458298,259.1516113,
118.5475006,223.3633118,
118.5491714,240.7154236,
118.5508347,196.2010651,
118.5524979,209.980896,
118.5541687,241.306366,
118.5558319,232.7645874,
118.5575027,207.0297699,
118.5591736,216.685791,
118.5608292,224.7824554,
118.5625,215.7582245,
118.5641708,226.3941803,
118.565834,213.3034821,
118.5675049,207.2693024,
118.5691681,226.0519257,
118.5708313,215.6563416,
118.5725021,249.1418304,
118.574173,212.1883698,
118.5758362,238.3387451,
118.5774994,216.8707581,
118.5791702,211.7001343,
118.5808334,198.9978943,
118.5825043,207.2338257,
118.5841751,208.4625854,
118.5858307,207.172226,
118.5875015,217.9203796,
118.5891647,215.0037537,
118.5908356,222.81073,
118.5925064,242.1331329,
118.594162,203.3995056,
118.5958328,216.6535339,
118.5975037,222.7445679,
118.5991669,231.836792,
118.6008377,190.451889,
118.6025009,227.7592468,
118.6041641,204.2097473,
118.605835,225.2001038,
118.6075058,221.7896271,
118.609169,205.8665161,
118.6108322,221.5386658,
118.6125031,201.4164886,
118.6141663,193.7350464,
118.6158371,247.5776367,
118.6175079,232.2275543,
118.6191635,224.1969757,
118.6208344,236.275238,
118.6225052,239.8152618,
118.6241684,235.2031403,
118.6258392,216.4241638,
118.6274948,206.6216278,
118.6291656,206.4272461,
118.6308365,226.5484161,
118.6324997,204.9806061,
118.6341705,237.3010864,
118.6358337,215.7702637,
118.6374969,190.4237976,
118.6391678,235.8850555,
118.6408386,206.6233063,
118.6425018,219.9133453,
118.644165,226.7250519,
118.6458359,193.5461121,
118.6474991,225.6753693,
118.6491699,208.2891846,
118.6508408,212.3674011,
118.6524963,195.3885193,
118.6541672,218.2590179,
118.655838,224.989624,
118.6575012,224.5279541,
118.6591721,243.3249054,
118.6608353,199.5804443,
118.6624985,211.3256989,
118.6641693,225.6840057,
118.6658401,210.2591248,
118.6675034,216.3890839,
118.6691666,204.0053864,
118.6708298,210.2841949,
118.6725006,237.4868011,
118.6741714,239.3640289,
118.6758347,206.3161469,
118.6774979,203.046814,
118.6791687,246.402359,
118.6808319,193.9015808,
118.6825027,205.5883179,
118.6841736,224.190918,
118.6858292,235.8646088,
118.6875,207.3248596,
118.6891708,218.3783875,
118.690834,200.476059,
118.6925049,231.9775696,
118.6941681,227.6731262,
118.6958313,241.2377167,
118.6975021,194.4701385,
118.699173,230.0077972,
118.7008362,206.4323578,
118.7024994,200.6250305,
118.7041702,225.3256989,
118.7058334,235.1860352,
118.7075043,195.5950165,
118.7091751,241.8862915,
118.7108307,212.4293518,
118.7125015,233.6476593,
118.7141647,219.1668701,
118.7158356,179.7383728,
118.7175064,229.9395447,
118.719162,208.550705,
118.7208328,245.2129517,
118.7225037,229.5899811,
118.7241669,201.4500427,
118.7258377,211.7392578,
118.7275009,195.815033,
118.7291641,185.8683167,
118.730835,240.3399048,
118.7325058,221.3768311,
118.734169,216.3586121,
118.7358322,216.6887207,
118.7375031,213.256897,
118.7391663,231.7950745,
118.7408371,222.6424866,
118.7425079,243.7937927,
118.7441635,194.5138855,
118.7458344,225.5283661,
118.7475052,234.6400146,
118.7491684,239.4857788,
118.7508392,232.0518341,
118.7524948,190.6232605,
118.7541656,218.5236359,
118.7558365,214.3238831,
118.7574997,224.4697723,
118.7591705,209.9998474,
118.7608337,214.60672,
118.7624969,203.4664154,
118.7641678,233.7062073,
118.7658386,220.9694214,
118.7675018,224.1652527,
118.769165,216.5787201,
118.7708359,229.90271,
118.7724991,206.0704346,
118.7741699,202.9515686,
118.7758408,228.6657104,
118.7774963,228.7172852,
118.7791672,218.822937,
118.780838,212.2685394,
118.7825012,244.0939941,
118.7841721,233.7776489,
118.7858353,220.2635345,
118.7874985,215.3931885,
118.7891693,201.7163544,
118.7908401,197.868988,
118.7925034,226.626297,
118.7941666,223.7511902,
118.7958298,198.5610809,
118.7975006,227.5649872,
118.7991714,198.3995667,
118.8008347,213.945755,
118.8024979,197.6764526,
118.8041687,223.2046051,
118.8058319,225.3148651,
118.8075027,236.2913055,
118.8091736,217.8266754,
118.8108292,211.5098877,
118.8125,219.3003693,
118.8141708,200.1123047,
118.815834,248.1495209,
118.8175049,190.0976563,
118.8191681,227.2833252,
118.8208313,211.5290222,
118.8225021,221.3188782,
118.824173,231.2095947,
118.8258362,198.4364014,
118.8274994,234.8351135,
118.8291702,240.7828827,
118.8308334,200.709137,
118.8325043,206.3344879,
118.8341751,200.954361,
118.8358307,220.7049103,
118.8375015,206.930191,
118.8391647,196.8194275,
118.8408356,199.8991852,
118.8425064,203.7085876,
118.844162,206.2381744,
118.8458328,229.3310699,
118.8475037,215.5173035,
118.8491669,246.6690979,
118.8508377,207.3213501,
118.8525009,205.103302,
118.8541641,224.514801,
118.855835,227.0867615,
118.8575058,207.6168671,
118.859169,202.0709076,
118.8608322,201.7027283,
118.8625031,221.6792603,
118.8641663,239.273941,
118.8658371,204.9121094,
118.8675079,199.6632385,
118.8691635,236.1682739,
118.8708344,214.8261261,
118.8725052,244.5227966,
118.8741684,215.1004181,
118.8758392,189.6645355,
118.8774948,221.9636536,
118.8791656,207.7230988,
118.8808365,208.6020203,
118.8824997,211.8447723,
118.8841705,246.3314209,
118.8858337,219.2138977,
118.8874969,178.1347656,
118.8891678,221.4089355,
118.8908386,228.0949707,
118.8925018,207.7523499,
118.894165,218.018219,
118.8958359,255.9659729,
118.8974991,233.6146393,
118.8991699,212.4389648,
118.9008408,197.0109406,
118.9024963,190.0090637,
118.9041672,205.0346985,
118.905838,220.681366,
118.9075012,212.2470703,
118.9091721,233.954834,
118.9108353,228.3429565,
118.9124985,234.8770447,
118.9141693,200.3267212,
118.9158401,234.1337891,
118.9175034,191.6166229,
118.9191666,214.1149902,
118.9208298,232.4644165,
118.9225006,247.5646515,
118.9241714,204.2562561,
118.9258347,207.0438995,
118.9274979,221.5739288,
118.9291687,224.5815735,
118.9308319,199.3138275,
118.9325027,214.0191498,
118.9341736,226.626297,
118.9358292,219.9623108,
118.9375,237.5341034,
118.9391708,226.232193,
118.940834,219.3601227,
118.9425049,218.7076721,
118.9441681,221.4355316,
118.9458313,221.8466034,
118.9475021,215.2809448,
118.949173,215.9325104,
118.9508362,229.5722961,
118.9524994,218.3032837,
118.9541702,244.5091553,
118.9558334,231.394516,
118.9575043,217.0637054,
118.9591751,229.7133026,
118.9608307,243.0685425,
118.9625015,230.1637115,
118.9641647,225.1026306,
118.9658356,223.1848907,
118.9675064,216.0818329,
118.969162,233.4219666,
118.9708328,237.0960541,
118.9725037,242.3839722,
118.9741669,213.7364655,
118.9758377,211.609726,
118.9775009,245.9627075,
118.9791641,221.9055328,
118.980835,213.9952393,
118.9825058,217.8628998,
118.984169,209.8103485,
118.9858322,213.4750061,
118.9875031,219.0232697,
118.9891663,228.1870117,
118.9908371,196.7637024,
118.9925079,224.745285,
118.9941635,202.8869629,
118.9958344,217.9743958,
118.9975052,216.3125763,
118.9991684,199.1553345,
119.0008392,191.228714,
119.0024948,265.2503967,
119.0041656,213.3423462,
119.0058365,224.3593903,
119.0074997,208.5069275,
119.0091705,236.2975616,
119.0108337,214.4345093,
119.0124969,209.8686066,
119.0141678,230.6423645,
119.0158386,227.391861,
119.0175018,232.6801605,
119.019165,209.8105774,
119.0208359,215.787262,
119.0224991,196.6554413,
119.0241699,211.318985,
119.0258408,240.6594086,
119.0274963,201.5911102,
119.0291672,236.4938812,
119.030838,210.0869141,
