Sample E1_Ex465_Em530,,Sample E1_Ex465_Em590,,Sample E2_Ex465_Em530,,Sample E2_Ex465_Em590,,Sample E3_Ex465_Em530,,Sample E3_Ex465_Em590,,Sample E4_Ex465_Em530,,Sample E4_Ex465_Em590,,Sample E5_Ex465_Em530,,Sample E5_Ex465_Em590,,Sample E6_Ex465_Em530,,Sample E6_Ex465_Em590,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
274.0007935,42.53407669,274.0046997,145.1200867,274.0256958,42.87425613,274.0296021,147.2823029,274.0507202,41.42182922,274.054657,139.4188232,274.0760193,46.91236115,274.0799561,160.5715332,274.0995178,41.56135941,274.1034241,137.9727478,274.1245117,43.74788666,274.128418,142.1537781,
275.0007935,43.68042374,275.0046997,141.5609283,275.0234375,44.76443863,275.0273438,149.2030792,275.049408,41.0980835,275.0533142,139.7875977,275.0740967,48.92691422,275.0780029,156.6370239,275.0996704,41.54201889,275.1036072,141.1679993,275.1248779,42.68722916,275.1287842,143.694397,
276.0007935,44.09707642,276.0046997,146.6631012,276.0264282,43.66119766,276.0303345,151.306488,276.0523376,40.7651825,276.0562439,137.5366821,276.0775146,45.95350647,276.0814514,156.3957672,276.1026917,40.50058746,276.1065979,142.9081879,276.1275024,42.83043671,276.1314087,143.6857605,
277.0007935,44.0295105,277.0047607,141.4886475,277.0264282,43.71621704,277.0303345,147.4785461,277.0525208,42.26697922,277.0564575,143.9391174,277.0785217,46.77991867,277.082428,156.987915,277.1039124,41.10062408,277.1078186,140.6171417,277.129364,41.91247559,277.1332703,147.7265472,
278.0007935,43.14530945,278.0046997,146.4086761,278.0254211,42.32796097,278.0293274,148.1116791,278.0508423,41.09537506,278.0547791,141.8644562,278.0753784,47.83808899,278.0792847,161.9743652,278.1011658,40.66861343,278.1051025,137.8570404,278.1269531,42.3742981,278.1308289,142.2365265,
279.0007935,43.95698166,279.0046997,143.3708038,279.0257263,44.85499954,279.0296631,150.1746979,279.0508423,42.10284805,279.0547791,143.4797668,279.0748596,45.56812668,279.0787659,160.3816376,279.1000366,41.89019012,279.1039429,139.9235687,279.1253967,42.54672623,279.129303,146.2113647,
280.0007935,43.83709717,280.0047302,143.2892456,280.0257263,43.05012131,280.0296631,148.9680481,280.0506897,40.34519196,280.0545959,143.9365234,280.0765381,45.35972595,280.0804443,152.8779144,280.101532,40.5967598,280.1054382,140.0256348,280.1271667,42.12264633,280.131134,146.5325012,
281.0007935,43.53461456,281.0046997,141.4423065,281.0258484,44.91540909,281.0297852,150.399292,281.0508423,40.78956985,281.0547791,140.3174896,281.0758362,46.02388382,281.0797729,159.1959076,281.1008606,41.5205574,281.1047974,140.3675537,281.1265259,43.68466949,281.1304321,140.4793549,
282.0007935,43.35855103,282.0046997,145.7340546,282.0265808,43.53618622,282.0304871,149.226944,282.0530396,40.83256912,282.0569458,143.907547,282.0778503,46.23664093,282.0817566,159.2694855,282.101532,41.24959946,282.1054382,138.6956329,282.1262512,42.87981415,282.130188,144.1672668,
283.0007935,44.4563179,283.0046997,145.5580597,283.0256958,43.63752747,283.0296021,151.3946533,283.0516968,41.28080368,283.055603,138.6181793,283.077179,46.478508,283.0811157,154.5760651,283.1006165,41.35774612,283.1044922,136.9798737,283.1260071,41.76146698,283.1299133,141.7975922,
284.0007935,43.68613434,284.0046997,142.7595215,284.0250854,44.60803604,284.0289917,148.1129456,284.0498657,41.18812943,284.053772,139.3099365,284.0753479,47.40086365,284.0792542,155.360672,284.1006775,40.29221344,284.1045837,142.2462006,284.1260071,40.90933609,284.1299438,142.655365,
285.0007935,42.74998856,285.0047302,141.674881,285.0261841,44.76999283,285.0301208,150.7072449,285.0518494,42.02707672,285.0557556,141.4969482,285.0767517,46.18782425,285.080658,154.1368561,285.1018677,41.17285538,285.1057739,138.2337189,285.1270447,42.33246994,285.1309814,143.0809326,
286.0007935,42.89272308,286.0046997,145.747879,286.026825,45.25898743,286.0307617,151.0783539,286.0523987,42.7349205,286.0563354,140.1157684,286.0768433,46.96204758,286.0807495,158.1097565,286.1018677,42.26096725,286.1057739,139.1921539,286.1266785,42.20619965,286.1305847,144.3060608,
287.0007935,43.78313446,287.0046997,140.2722931,287.026001,43.67518997,287.0299377,150.0639954,287.0508423,40.99124527,287.0547791,137.2013702,287.0761719,45.94064713,287.0801086,158.2911682,287.1019897,40.09588242,287.1059265,135.5707245,287.1275024,43.5111351,287.1314392,143.4888,
288.0007935,43.43754578,288.0046997,145.1907196,288.0264282,43.55459595,288.0303345,148.4984436,288.0520325,41.51430511,288.0559387,142.3572388,288.0773315,46.79669952,288.0812683,158.0597839,288.1025085,39.79564285,288.1064453,139.6347809,288.1285095,43.18614578,288.1324158,140.9513702,
289.0007935,42.79009628,289.0046997,145.1422577,289.0258484,43.61729813,289.0297546,148.4715118,289.0523376,40.57289505,289.0562744,137.4740295,289.0776978,46.64762115,289.081604,158.0413971,289.1026001,41.20296478,289.1065063,140.0632629,289.1280212,42.25468063,289.131958,148.0860748,
290.0007935,42.78310776,290.0046997,143.4098511,290.0252075,44.16219711,290.0291138,148.2476349,290.0507507,41.24115372,290.054657,143.8686676,290.0755615,47.97386932,290.0794983,159.277298,290.1016846,41.54905319,290.1055908,141.8824615,290.1257629,42.4879837,290.1296692,146.4303131,
291.0007935,43.07122803,291.0046997,142.7979431,291.024353,43.27974701,291.0282593,148.1417084,291.0493469,41.02525711,291.0532532,141.008316,291.0757141,45.56473923,291.0796509,156.0846558,291.1011658,40.39387894,291.1051331,141.7661896,291.12677,43.03733826,291.1306763,143.9311829,
292.0007935,43.11319733,292.0046997,144.2713623,292.0250244,43.585289,292.0289307,149.3312073,292.0501099,41.68721008,292.0540161,142.6298981,292.0754089,46.69485855,292.0793152,157.9850464,292.1010132,41.52573013,292.10495,137.7167969,292.1261597,42.91547394,292.1300964,139.8613129,
293.0007935,43.91125107,293.0047302,144.8678589,293.0248718,42.52745438,293.0287781,150.7591248,293.0496826,40.95778275,293.0535889,139.8654633,293.0751953,46.89384079,293.0791016,156.9498901,293.1007385,41.03038406,293.1046448,141.3140259,293.1262512,42.18210602,293.130188,142.153183,
294.0007935,42.69799042,294.0046997,145.4314117,294.0256958,43.47008133,294.0296021,151.4847717,294.0516968,40.47968292,294.055603,140.5169067,294.0752258,45.43699646,294.0791321,157.8644867,294.1010132,40.70990372,294.10495,138.1494446,294.1266785,41.44134521,294.1305847,143.4998779,
295.0007935,43.05137634,295.0046997,141.2778473,295.0255127,42.26439667,295.0294189,148.6834412,295.0506897,41.02064514,295.0545959,143.0682678,295.0756836,46.36191559,295.0795898,157.1971588,295.1008606,39.87521362,295.1047974,138.9171753,295.1268616,42.33128738,295.1307678,143.2678986,
296.0007935,42.28031921,296.0046997,142.0198517,296.0259399,45.46738815,296.0298157,146.7611389,296.0502625,40.38393402,296.0541687,139.0459137,296.0735474,45.71560669,296.0774536,156.7636871,296.0985107,40.61791992,296.102417,138.6769104,296.1237183,42.21447754,296.1276245,144.8732452,
297.0007935,42.11493301,297.0046997,143.0310516,297.0255127,42.77797318,297.0294189,148.4802704,297.0506897,41.28139496,297.0545959,138.8162079,297.0758362,46.32313156,297.0797729,160.5869293,297.1010742,41.66758347,297.105011,136.5672302,297.1257629,42.66319656,297.1296692,144.2431641,
298.0007935,43.90282059,298.0046997,143.7297516,298.0253296,44.81800842,298.0292664,147.1030579,298.0503235,41.53367233,298.0542603,138.8055573,298.0753479,45.85015106,298.0792542,155.1864014,298.1006775,40.74741364,298.1045837,137.6949768,298.1256714,41.4734726,298.1295776,145.678833,
299.0007935,42.96364975,299.0047302,143.1600037,299.0270386,44.46697617,299.0309753,147.872818,299.0519714,41.33161545,299.0559387,139.8186951,299.0768433,45.72293472,299.0807495,154.5976105,299.1030884,40.45298004,299.1069946,138.7966919,299.1273499,42.6032486,299.1312561,142.4177094,
300.0007935,43.40096283,300.0046997,146.2685852,300.0265198,43.90536118,300.030426,147.4452515,300.0523376,42.19606781,300.0562744,142.9099274,300.0779114,45.77713776,300.0818176,155.4539032,300.1030273,40.78525925,300.1069336,137.7791748,300.1278687,41.69465256,300.1317749,145.7713318,

Sample E1_Ex465_Em530,
Sample E1_Ex465_Em530
Collection Time: 10-Jul-23 3:51:38 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 10 Jul 03:51:38 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelengths (nm)              465.0000 ; 465.0000
Em. wavelengths (nm)              530.0000 ; 590.0000
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    300.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 10-Jul-23 3:44:47 PM
Method Modifications:
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 10-Jul-23 3:45:32 PM, Old:600, New:700
Multiwavelength Changed: 10-Jul-23 3:45:32 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 10-Jul-23 3:45:32 PM, Old:   350.0000, New:   465.0000
Emission Wavelengths 1 Changed: 10-Jul-23 3:45:32 PM, Old:   450.0000, New:   530.0000
Excitation Wavelengths 2 Changed: 10-Jul-23 3:45:32 PM, Old:   360.0000, New:   465.0000
Emission Wavelengths 2 Changed: 10-Jul-23 3:45:32 PM, Old:   460.0000, New:   590.0000
Excitation Wavelength Changed: 10-Jul-23 3:45:32 PM, Old: 400.00, New: 465.00
Emission Wavelength Changed: 10-Jul-23 3:45:32 PM, Old: 600.00, New: 530.00
Ex. Slit Width (nm): Changed: 10-Jul-23 3:45:32 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 10-Jul-23 3:45:32 PM, Old:5, New:10
Cycle Time 1 Changed: 10-Jul-23 3:45:32 PM, Old: 0.0000, New: 0.2000
Stop Time 1 Changed: 10-Jul-23 3:45:32 PM, Old: 1.0000, New: 0.4000
Emission PMT (V): Changed: 10-Jul-23 3:45:32 PM, Old: 600, New: 700
Well plate reader Changed: 10-Jul-23 3:45:48 PM, Old:OFF, New:ON
Wellplate Samples Changed: 10-Jul-23 3:45:48 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;
Cycle Time 1 Changed: 10-Jul-23 3:49:25 PM, Old: 0.2000, New: 1.0000
Stop Time 1 Changed: 10-Jul-23 3:49:25 PM, Old: 0.4000, New:300.0000
Wellplate Samples Changed: 10-Jul-23 3:49:26 PM, Old:E1;E2;E3;E4;E5;E6;E7;, New:E1;E2;E3;E4;E5;E6;
End Method Modifications

Sample E1_Ex465_Em590,
Sample E1_Ex465_Em590
Collection Time: 10-Jul-23 3:51:38 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 10 Jul 03:51:38 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelengths (nm)              465.0000 ; 465.0000
Em. wavelengths (nm)              530.0000 ; 590.0000
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    300.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 10-Jul-23 3:44:47 PM
Method Modifications:
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 10-Jul-23 3:45:32 PM, Old:600, New:700
Multiwavelength Changed: 10-Jul-23 3:45:32 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 10-Jul-23 3:45:32 PM, Old:   350.0000, New:   465.0000
Emission Wavelengths 1 Changed: 10-Jul-23 3:45:32 PM, Old:   450.0000, New:   530.0000
Excitation Wavelengths 2 Changed: 10-Jul-23 3:45:32 PM, Old:   360.0000, New:   465.0000
Emission Wavelengths 2 Changed: 10-Jul-23 3:45:32 PM, Old:   460.0000, New:   590.0000
Excitation Wavelength Changed: 10-Jul-23 3:45:32 PM, Old: 400.00, New: 465.00
Emission Wavelength Changed: 10-Jul-23 3:45:32 PM, Old: 600.00, New: 530.00
Ex. Slit Width (nm): Changed: 10-Jul-23 3:45:32 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 10-Jul-23 3:45:32 PM, Old:5, New:10
Cycle Time 1 Changed: 10-Jul-23 3:45:32 PM, Old: 0.0000, New: 0.2000
Stop Time 1 Changed: 10-Jul-23 3:45:32 PM, Old: 1.0000, New: 0.4000
Emission PMT (V): Changed: 10-Jul-23 3:45:32 PM, Old: 600, New: 700
Well plate reader Changed: 10-Jul-23 3:45:48 PM, Old:OFF, New:ON
Wellplate Samples Changed: 10-Jul-23 3:45:48 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;
Cycle Time 1 Changed: 10-Jul-23 3:49:25 PM, Old: 0.2000, New: 1.0000
Stop Time 1 Changed: 10-Jul-23 3:49:25 PM, Old: 0.4000, New:300.0000
Wellplate Samples Changed: 10-Jul-23 3:49:26 PM, Old:E1;E2;E3;E4;E5;E6;E7;, New:E1;E2;E3;E4;E5;E6;
End Method Modifications

Sample E2_Ex465_Em530,
Sample E2_Ex465_Em530
Collection Time: 10-Jul-23 3:51:38 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 10 Jul 03:51:38 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelengths (nm)              465.0000 ; 465.0000
Em. wavelengths (nm)              530.0000 ; 590.0000
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    300.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 10-Jul-23 3:44:47 PM
Method Modifications:
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 10-Jul-23 3:45:32 PM, Old:600, New:700
Multiwavelength Changed: 10-Jul-23 3:45:32 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 10-Jul-23 3:45:32 PM, Old:   350.0000, New:   465.0000
Emission Wavelengths 1 Changed: 10-Jul-23 3:45:32 PM, Old:   450.0000, New:   530.0000
Excitation Wavelengths 2 Changed: 10-Jul-23 3:45:32 PM, Old:   360.0000, New:   465.0000
Emission Wavelengths 2 Changed: 10-Jul-23 3:45:32 PM, Old:   460.0000, New:   590.0000
Excitation Wavelength Changed: 10-Jul-23 3:45:32 PM, Old: 400.00, New: 465.00
Emission Wavelength Changed: 10-Jul-23 3:45:32 PM, Old: 600.00, New: 530.00
Ex. Slit Width (nm): Changed: 10-Jul-23 3:45:32 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 10-Jul-23 3:45:32 PM, Old:5, New:10
Cycle Time 1 Changed: 10-Jul-23 3:45:32 PM, Old: 0.0000, New: 0.2000
Stop Time 1 Changed: 10-Jul-23 3:45:32 PM, Old: 1.0000, New: 0.4000
Emission PMT (V): Changed: 10-Jul-23 3:45:32 PM, Old: 600, New: 700
Well plate reader Changed: 10-Jul-23 3:45:48 PM, Old:OFF, New:ON
Wellplate Samples Changed: 10-Jul-23 3:45:48 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;
Cycle Time 1 Changed: 10-Jul-23 3:49:25 PM, Old: 0.2000, New: 1.0000
Stop Time 1 Changed: 10-Jul-23 3:49:25 PM, Old: 0.4000, New:300.0000
Wellplate Samples Changed: 10-Jul-23 3:49:26 PM, Old:E1;E2;E3;E4;E5;E6;E7;, New:E1;E2;E3;E4;E5;E6;
End Method Modifications

Sample E2_Ex465_Em590,
Sample E2_Ex465_Em590
Collection Time: 10-Jul-23 3:51:38 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 10 Jul 03:51:38 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelengths (nm)              465.0000 ; 465.0000
Em. wavelengths (nm)              530.0000 ; 590.0000
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    300.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 10-Jul-23 3:44:47 PM
Method Modifications:
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 10-Jul-23 3:45:32 PM, Old:600, New:700
Multiwavelength Changed: 10-Jul-23 3:45:32 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 10-Jul-23 3:45:32 PM, Old:   350.0000, New:   465.0000
Emission Wavelengths 1 Changed: 10-Jul-23 3:45:32 PM, Old:   450.0000, New:   530.0000
Excitation Wavelengths 2 Changed: 10-Jul-23 3:45:32 PM, Old:   360.0000, New:   465.0000
Emission Wavelengths 2 Changed: 10-Jul-23 3:45:32 PM, Old:   460.0000, New:   590.0000
Excitation Wavelength Changed: 10-Jul-23 3:45:32 PM, Old: 400.00, New: 465.00
Emission Wavelength Changed: 10-Jul-23 3:45:32 PM, Old: 600.00, New: 530.00
Ex. Slit Width (nm): Changed: 10-Jul-23 3:45:32 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 10-Jul-23 3:45:32 PM, Old:5, New:10
Cycle Time 1 Changed: 10-Jul-23 3:45:32 PM, Old: 0.0000, New: 0.2000
Stop Time 1 Changed: 10-Jul-23 3:45:32 PM, Old: 1.0000, New: 0.4000
Emission PMT (V): Changed: 10-Jul-23 3:45:32 PM, Old: 600, New: 700
Well plate reader Changed: 10-Jul-23 3:45:48 PM, Old:OFF, New:ON
Wellplate Samples Changed: 10-Jul-23 3:45:48 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;
Cycle Time 1 Changed: 10-Jul-23 3:49:25 PM, Old: 0.2000, New: 1.0000
Stop Time 1 Changed: 10-Jul-23 3:49:25 PM, Old: 0.4000, New:300.0000
Wellplate Samples Changed: 10-Jul-23 3:49:26 PM, Old:E1;E2;E3;E4;E5;E6;E7;, New:E1;E2;E3;E4;E5;E6;
End Method Modifications

Sample E3_Ex465_Em530,
Sample E3_Ex465_Em530
Collection Time: 10-Jul-23 3:51:38 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 10 Jul 03:51:38 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelengths (nm)              465.0000 ; 465.0000
Em. wavelengths (nm)              530.0000 ; 590.0000
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    300.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 10-Jul-23 3:44:47 PM
Method Modifications:
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 10-Jul-23 3:45:32 PM, Old:600, New:700
Multiwavelength Changed: 10-Jul-23 3:45:32 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 10-Jul-23 3:45:32 PM, Old:   350.0000, New:   465.0000
Emission Wavelengths 1 Changed: 10-Jul-23 3:45:32 PM, Old:   450.0000, New:   530.0000
Excitation Wavelengths 2 Changed: 10-Jul-23 3:45:32 PM, Old:   360.0000, New:   465.0000
Emission Wavelengths 2 Changed: 10-Jul-23 3:45:32 PM, Old:   460.0000, New:   590.0000
Excitation Wavelength Changed: 10-Jul-23 3:45:32 PM, Old: 400.00, New: 465.00
Emission Wavelength Changed: 10-Jul-23 3:45:32 PM, Old: 600.00, New: 530.00
Ex. Slit Width (nm): Changed: 10-Jul-23 3:45:32 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 10-Jul-23 3:45:32 PM, Old:5, New:10
Cycle Time 1 Changed: 10-Jul-23 3:45:32 PM, Old: 0.0000, New: 0.2000
Stop Time 1 Changed: 10-Jul-23 3:45:32 PM, Old: 1.0000, New: 0.4000
Emission PMT (V): Changed: 10-Jul-23 3:45:32 PM, Old: 600, New: 700
Well plate reader Changed: 10-Jul-23 3:45:48 PM, Old:OFF, New:ON
Wellplate Samples Changed: 10-Jul-23 3:45:48 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;
Cycle Time 1 Changed: 10-Jul-23 3:49:25 PM, Old: 0.2000, New: 1.0000
Stop Time 1 Changed: 10-Jul-23 3:49:25 PM, Old: 0.4000, New:300.0000
Wellplate Samples Changed: 10-Jul-23 3:49:26 PM, Old:E1;E2;E3;E4;E5;E6;E7;, New:E1;E2;E3;E4;E5;E6;
End Method Modifications

Sample E3_Ex465_Em590,
Sample E3_Ex465_Em590
Collection Time: 10-Jul-23 3:51:38 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 10 Jul 03:51:38 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelengths (nm)              465.0000 ; 465.0000
Em. wavelengths (nm)              530.0000 ; 590.0000
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    300.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 10-Jul-23 3:44:47 PM
Method Modifications:
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 10-Jul-23 3:44:49 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 10-Jul-23 3:45:32 PM, Old:600, New:700
Multiwavelength Changed: 10-Jul-23 3:45:32 PM, Old:OFF, New:ON
Excitation Wavelengths 1 Changed: 10-Jul-23 3:45:32 PM, Old:   350.0000, New:   465.0000
Emission Wavelengths 1 Changed: 10-Jul-23 3:45:32 PM, Old:   450.0000, New:   530.0000
Excitation Wavelengths 2 Changed: 10-Jul-23 3:45:32 PM, Old:   360.0000, New:   465.0000
Emission Wavelengths 2 Changed: 10-Jul-23 3:45:32 PM, Old:   460.0000, New:   590.0000
Excitation Wavelength Changed: 10-Jul-23 3:45:32 PM, Old: 400.00, New: 465.00
Emission Wavelength Changed: 10-Jul-23 3:45:32 PM, Old: 600.00, New: 530.00
Ex. Slit Width (nm): Changed: 10-Jul-23 3:45:32 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 10-Jul-23 3:45:32 PM, Old:5, New:10
Cycle Time 1 Changed: 10-Jul-23 3:45:32 PM, Old: 0.0000, New: 0.2000
Stop Time 1 Changed: 10-Jul-23 3:45:32 PM, Old: 1.0000, New: 0.4000
Emission PMT (V): Changed: 10-Jul-23 3:45:32 PM, Old: 600, New: 700
Well plate reader Changed: 10-Jul-23 3:45:48 PM, Old:OFF, New:ON
Wellplate Samples Changed: 10-Jul-23 3:45:48 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;
Cycle Time 1 Changed: 10-Jul-23 3:49:25 PM, Old: 0.2000, New: 1.0000
Stop Time 1 Changed: 10-Jul-23 3:49:25 PM, Old: 0.4000, New:300.0000
Wellplate Samples Changed: 10-Jul-23 3:49:26 PM, Old:E1;E2;E3;E4;E5;E6;E7;, New:E1;E2;E3;E4;E5;E6;
End Method Modifications

Sample E4_Ex465_Em530,
Sample E4_Ex465_Em530
Collection Time: 10-Jul-23 3:51:38 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 10 Jul 03:51:38 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
